parcel_id,record_id,owner_id,ownership_type,ownership_status
PAR-067811,67811,OWN-067811,Individual,Verified
PAR-067812,67812,OWN-067812,Individual,Disputed
PAR-067813,67813,OWN-067813,Individual,Pending Verification
PAR-067814,67814,OWN-067814,Individual,Verified
PAR-067815,67815,OWN-067815,Institutional,Verified
PAR-067816,67816,OWN-067816,Government,Verified
PAR-067817,67817,OWN-067817,Individual,Verified
PAR-067818,67818,OWN-067818,Individual,Verified
PAR-067819,67819,OWN-067819,Individual,Verified
PAR-067820,67820,OWN-067820,Individual,Pending Verification
PAR-067821,67821,OWN-067821,Individual,Pending Verification
PAR-067822,67822,OWN-067822,Individual,Verified
PAR-067823,67823,OWN-067823,Government,Verified
PAR-067824,67824,OWN-067824,Individual,Verified
PAR-067825,67825,OWN-067825,Joint,Verified
PAR-067826,67826,OWN-067826,Government,Verified
PAR-067827,67827,OWN-067827,Individual,Verified
PAR-067828,67828,OWN-067828,Government,Pending Verification
PAR-067829,67829,OWN-067829,Individual,Disputed
PAR-067830,67830,OWN-067830,Government,Verified
PAR-067831,67831,OWN-067831,Institutional,Verified
PAR-067832,67832,OWN-067832,Individual,Verified
PAR-067833,67833,OWN-067833,Individual,Verified
PAR-067834,67834,OWN-067834,Joint,Verified
PAR-067835,67835,OWN-067835,Government,Verified
PAR-067836,67836,OWN-067836,Individual,Verified
PAR-067837,67837,OWN-067837,Individual,Verified
PAR-067838,67838,OWN-067838,Individual,Pending Verification
PAR-067839,67839,OWN-067839,Institutional,Pending Verification
PAR-067840,67840,OWN-067840,Government,Verified
PAR-067841,67841,OWN-067841,Joint,Verified
PAR-067842,67842,OWN-067842,Individual,Verified
PAR-067843,67843,OWN-067843,Individual,Disputed
PAR-067844,67844,OWN-067844,Individual,Verified
PAR-067845,67845,OWN-067845,Institutional,Verified
PAR-067846,67846,OWN-067846,Institutional,Verified
PAR-067847,67847,OWN-067847,Individual,Pending Verification
PAR-067848,67848,OWN-067848,Joint,Verified
PAR-067849,67849,OWN-067849,Individual,Verified
PAR-067850,67850,OWN-067850,Individual,Verified
PAR-067851,67851,OWN-067851,Individual,Pending Verification
PAR-067852,67852,OWN-067852,Government,Pending Verification
PAR-067853,67853,OWN-067853,Individual,Verified
PAR-067854,67854,OWN-067854,Individual,Pending Verification
PAR-067855,67855,OWN-067855,Individual,Verified
PAR-067856,67856,OWN-067856,Individual,Verified
PAR-067857,67857,OWN-067857,Individual,Pending Verification
PAR-067858,67858,OWN-067858,Joint,Verified
PAR-067859,67859,OWN-067859,Individual,Verified
PAR-067860,67860,OWN-067860,Individual,Verified
PAR-067861,67861,OWN-067861,Individual,Verified
PAR-067862,67862,OWN-067862,Institutional,Verified
PAR-067863,67863,OWN-067863,Individual,Verified
PAR-067864,67864,OWN-067864,Individual,Verified
PAR-067865,67865,OWN-067865,Individual,Verified
PAR-067866,67866,OWN-067866,Individual,Verified
PAR-067867,67867,OWN-067867,Individual,Verified
PAR-067868,67868,OWN-067868,Individual,Verified
PAR-067869,67869,OWN-067869,Individual,Pending Verification
PAR-067870,67870,OWN-067870,Joint,Verified
PAR-067871,67871,OWN-067871,Individual,Pending Verification
PAR-067872,67872,OWN-067872,Individual,Verified
PAR-067873,67873,OWN-067873,Individual,Verified
PAR-067874,67874,OWN-067874,Individual,Verified
PAR-067875,67875,OWN-067875,Government,Verified
PAR-067876,67876,OWN-067876,Individual,Verified
PAR-067877,67877,OWN-067877,Individual,Pending Verification
PAR-067878,67878,OWN-067878,Government,Verified
PAR-067879,67879,OWN-067879,Individual,Verified
PAR-067880,67880,OWN-067880,Individual,Verified
PAR-067881,67881,OWN-067881,Individual,Verified
PAR-067882,67882,OWN-067882,Individual,Verified
PAR-067883,67883,OWN-067883,Individual,Verified
PAR-067884,67884,OWN-067884,Individual,Verified
PAR-067885,67885,OWN-067885,Individual,Verified
PAR-067886,67886,OWN-067886,Institutional,Verified
PAR-067887,67887,OWN-067887,Individual,Verified
PAR-067888,67888,OWN-067888,Individual,Pending Verification
PAR-067889,67889,OWN-067889,Government,Verified
PAR-067890,67890,OWN-067890,Individual,Verified
PAR-067891,67891,OWN-067891,Joint,Verified
PAR-067892,67892,OWN-067892,Individual,Verified
PAR-067893,67893,OWN-067893,Individual,Verified
PAR-067894,67894,OWN-067894,Individual,Pending Verification
PAR-067895,67895,OWN-067895,Individual,Verified
PAR-067896,67896,OWN-067896,Individual,Verified
PAR-067897,67897,OWN-067897,Individual,Verified
PAR-067898,67898,OWN-067898,Institutional,Verified
PAR-067899,67899,OWN-067899,Joint,Verified
PAR-067900,67900,OWN-067900,Individual,Verified
PAR-067901,67901,OWN-067901,Joint,Verified
PAR-067902,67902,OWN-067902,Government,Disputed
PAR-067903,67903,OWN-067903,Government,Pending Verification
PAR-067904,67904,OWN-067904,Individual,Disputed
PAR-067905,67905,OWN-067905,Institutional,Verified
PAR-067906,67906,OWN-067906,Institutional,Verified
PAR-067907,67907,OWN-067907,Individual,Verified
PAR-067908,67908,OWN-067908,Individual,Verified
PAR-067909,67909,OWN-067909,Joint,Verified
PAR-067910,67910,OWN-067910,Joint,Verified
PAR-067911,67911,OWN-067911,Institutional,Disputed
PAR-067912,67912,OWN-067912,Individual,Pending Verification
PAR-067913,67913,OWN-067913,Individual,Verified
PAR-067914,67914,OWN-067914,Government,Verified
PAR-067915,67915,OWN-067915,Individual,Verified
PAR-067916,67916,OWN-067916,Government,Verified
PAR-067917,67917,OWN-067917,Government,Disputed
PAR-067918,67918,OWN-067918,Individual,Pending Verification
PAR-067919,67919,OWN-067919,Individual,Pending Verification
PAR-067920,67920,OWN-067920,Individual,Verified
PAR-067921,67921,OWN-067921,Individual,Verified
PAR-067922,67922,OWN-067922,Individual,Verified
PAR-067923,67923,OWN-067923,Individual,Verified
PAR-067924,67924,OWN-067924,Government,Verified
PAR-067925,67925,OWN-067925,Joint,Pending Verification
PAR-067926,67926,OWN-067926,Joint,Verified
PAR-067927,67927,OWN-067927,Individual,Verified
PAR-067928,67928,OWN-067928,Government,Pending Verification
PAR-067929,67929,OWN-067929,Individual,Verified
PAR-067930,67930,OWN-067930,Government,Verified
PAR-067931,67931,OWN-067931,Joint,Verified
PAR-067932,67932,OWN-067932,Individual,Verified
PAR-067933,67933,OWN-067933,Institutional,Verified
PAR-067934,67934,OWN-067934,Government,Verified
PAR-067935,67935,OWN-067935,Individual,Verified
PAR-067936,67936,OWN-067936,Individual,Verified
PAR-067937,67937,OWN-067937,Government,Verified
PAR-067938,67938,OWN-067938,Government,Verified
PAR-067939,67939,OWN-067939,Individual,Pending Verification
PAR-067940,67940,OWN-067940,Individual,Verified
PAR-067941,67941,OWN-067941,Joint,Disputed
PAR-067942,67942,OWN-067942,Joint,Verified
PAR-067943,67943,OWN-067943,Joint,Verified
PAR-067944,67944,OWN-067944,Individual,Verified
PAR-067945,67945,OWN-067945,Joint,Verified
PAR-067946,67946,OWN-067946,Individual,Verified
PAR-067947,67947,OWN-067947,Individual,Verified
PAR-067948,67948,OWN-067948,Institutional,Verified
PAR-067949,67949,OWN-067949,Government,Verified
PAR-067950,67950,OWN-067950,Government,Verified
PAR-067951,67951,OWN-067951,Individual,Verified
PAR-067952,67952,OWN-067952,Individual,Pending Verification
PAR-067953,67953,OWN-067953,Individual,Verified
PAR-067954,67954,OWN-067954,Individual,Verified
PAR-067955,67955,OWN-067955,Joint,Verified
PAR-067956,67956,OWN-067956,Government,Verified
PAR-067957,67957,OWN-067957,Individual,Pending Verification
PAR-067958,67958,OWN-067958,Individual,Verified
PAR-067959,67959,OWN-067959,Individual,Pending Verification
PAR-067960,67960,OWN-067960,Individual,Verified
PAR-067961,67961,OWN-067961,Individual,Verified
PAR-067962,67962,OWN-067962,Joint,Verified
PAR-067963,67963,OWN-067963,Individual,Verified
PAR-067964,67964,OWN-067964,Individual,Verified
PAR-067965,67965,OWN-067965,Individual,Verified
PAR-067966,67966,OWN-067966,Individual,Verified
PAR-067967,67967,OWN-067967,Individual,Verified
PAR-067968,67968,OWN-067968,Individual,Disputed
PAR-067969,67969,OWN-067969,Institutional,Verified
PAR-067970,67970,OWN-067970,Individual,Pending Verification
PAR-067971,67971,OWN-067971,Individual,Verified
PAR-067972,67972,OWN-067972,Individual,Verified
PAR-067973,67973,OWN-067973,Individual,Verified
PAR-067974,67974,OWN-067974,Joint,Pending Verification
PAR-067975,67975,OWN-067975,Joint,Disputed
PAR-067976,67976,OWN-067976,Individual,Pending Verification
PAR-067977,67977,OWN-067977,Individual,Verified
PAR-067978,67978,OWN-067978,Government,Verified
PAR-067979,67979,OWN-067979,Individual,Verified
PAR-067980,67980,OWN-067980,Individual,Verified
PAR-067981,67981,OWN-067981,Joint,Verified
PAR-067982,67982,OWN-067982,Joint,Verified
PAR-067983,67983,OWN-067983,Individual,Verified
PAR-067984,67984,OWN-067984,Individual,Verified
PAR-067985,67985,OWN-067985,Joint,Pending Verification
PAR-067986,67986,OWN-067986,Joint,Verified
PAR-067987,67987,OWN-067987,Individual,Verified
PAR-067988,67988,OWN-067988,Individual,Verified
PAR-067989,67989,OWN-067989,Individual,Verified
PAR-067990,67990,OWN-067990,Individual,Verified
PAR-067991,67991,OWN-067991,Joint,Verified
PAR-067992,67992,OWN-067992,Joint,Verified
PAR-067993,67993,OWN-067993,Individual,Verified
PAR-067994,67994,OWN-067994,Individual,Verified
PAR-067995,67995,OWN-067995,Individual,Verified
PAR-067996,67996,OWN-067996,Government,Verified
PAR-067997,67997,OWN-067997,Government,Pending Verification
PAR-067998,67998,OWN-067998,Individual,Verified
PAR-067999,67999,OWN-067999,Individual,Verified
PAR-068000,68000,OWN-068000,Individual,Verified
PAR-068001,68001,OWN-068001,Joint,Verified
PAR-068002,68002,OWN-068002,Individual,Pending Verification
PAR-068003,68003,OWN-068003,Joint,Verified
PAR-068004,68004,OWN-068004,Joint,Disputed
PAR-068005,68005,OWN-068005,Joint,Verified
PAR-068006,68006,OWN-068006,Individual,Verified
PAR-068007,68007,OWN-068007,Joint,Disputed
PAR-068008,68008,OWN-068008,Individual,Verified
PAR-068009,68009,OWN-068009,Individual,Verified
PAR-068010,68010,OWN-068010,Joint,Verified
PAR-068011,68011,OWN-068011,Government,Verified
PAR-068012,68012,OWN-068012,Joint,Verified
PAR-068013,68013,OWN-068013,Individual,Disputed
PAR-068014,68014,OWN-068014,Government,Verified
PAR-068015,68015,OWN-068015,Government,Verified
PAR-068016,68016,OWN-068016,Individual,Verified
PAR-068017,68017,OWN-068017,Individual,Verified
PAR-068018,68018,OWN-068018,Individual,Verified
PAR-068019,68019,OWN-068019,Individual,Verified
PAR-068020,68020,OWN-068020,Government,Verified
PAR-068021,68021,OWN-068021,Individual,Verified
PAR-068022,68022,OWN-068022,Individual,Verified
PAR-068023,68023,OWN-068023,Individual,Verified
PAR-068024,68024,OWN-068024,Individual,Verified
PAR-068025,68025,OWN-068025,Individual,Pending Verification
PAR-068026,68026,OWN-068026,Government,Verified
PAR-068027,68027,OWN-068027,Individual,Verified
PAR-068028,68028,OWN-068028,Institutional,Verified
PAR-068029,68029,OWN-068029,Individual,Verified
PAR-068030,68030,OWN-068030,Individual,Verified
PAR-068031,68031,OWN-068031,Joint,Verified
PAR-068032,68032,OWN-068032,Individual,Verified
PAR-068033,68033,OWN-068033,Individual,Verified
PAR-068034,68034,OWN-068034,Individual,Verified
PAR-068035,68035,OWN-068035,Individual,Verified
PAR-068036,68036,OWN-068036,Joint,Verified
PAR-068037,68037,OWN-068037,Individual,Verified
PAR-068038,68038,OWN-068038,Individual,Verified
PAR-068039,68039,OWN-068039,Individual,Verified
PAR-068040,68040,OWN-068040,Joint,Verified
PAR-068041,68041,OWN-068041,Individual,Verified
PAR-068042,68042,OWN-068042,Individual,Verified
PAR-068043,68043,OWN-068043,Individual,Verified
PAR-068044,68044,OWN-068044,Individual,Pending Verification
PAR-068045,68045,OWN-068045,Individual,Verified
PAR-068046,68046,OWN-068046,Individual,Verified
PAR-068047,68047,OWN-068047,Joint,Verified
PAR-068048,68048,OWN-068048,Individual,Verified
PAR-068049,68049,OWN-068049,Individual,Verified
PAR-068050,68050,OWN-068050,Joint,Verified
PAR-068051,68051,OWN-068051,Individual,Disputed
PAR-068052,68052,OWN-068052,Individual,Verified
PAR-068053,68053,OWN-068053,Individual,Verified
PAR-068054,68054,OWN-068054,Individual,Verified
PAR-068055,68055,OWN-068055,Individual,Verified
PAR-068056,68056,OWN-068056,Government,Verified
PAR-068057,68057,OWN-068057,Individual,Verified
PAR-068058,68058,OWN-068058,Joint,Verified
PAR-068059,68059,OWN-068059,Individual,Pending Verification
PAR-068060,68060,OWN-068060,Institutional,Verified
PAR-068061,68061,OWN-068061,Individual,Verified
PAR-068062,68062,OWN-068062,Individual,Verified
PAR-068063,68063,OWN-068063,Individual,Verified
PAR-068064,68064,OWN-068064,Joint,Verified
PAR-068065,68065,OWN-068065,Joint,Verified
PAR-068066,68066,OWN-068066,Individual,Verified
PAR-068067,68067,OWN-068067,Individual,Verified
PAR-068068,68068,OWN-068068,Individual,Pending Verification
PAR-068069,68069,OWN-068069,Institutional,Verified
PAR-068070,68070,OWN-068070,Individual,Verified
PAR-068071,68071,OWN-068071,Individual,Pending Verification
PAR-068072,68072,OWN-068072,Government,Verified
PAR-068073,68073,OWN-068073,Individual,Verified
PAR-068074,68074,OWN-068074,Individual,Disputed
PAR-068075,68075,OWN-068075,Individual,Verified
PAR-068076,68076,OWN-068076,Individual,Pending Verification
PAR-068077,68077,OWN-068077,Joint,Disputed
PAR-068078,68078,OWN-068078,Institutional,Verified
PAR-068079,68079,OWN-068079,Joint,Verified
PAR-068080,68080,OWN-068080,Individual,Verified
PAR-068081,68081,OWN-068081,Individual,Verified
PAR-068082,68082,OWN-068082,Individual,Verified
PAR-068083,68083,OWN-068083,Individual,Verified
PAR-068084,68084,OWN-068084,Individual,Verified
PAR-068085,68085,OWN-068085,Individual,Pending Verification
PAR-068086,68086,OWN-068086,Individual,Verified
PAR-068087,68087,OWN-068087,Individual,Disputed
PAR-068088,68088,OWN-068088,Individual,Verified
PAR-068089,68089,OWN-068089,Government,Disputed
PAR-068090,68090,OWN-068090,Individual,Verified
PAR-068091,68091,OWN-068091,Individual,Verified
PAR-068092,68092,OWN-068092,Individual,Verified
PAR-068093,68093,OWN-068093,Institutional,Verified
PAR-068094,68094,OWN-068094,Individual,Pending Verification
PAR-068095,68095,OWN-068095,Individual,Pending Verification
PAR-068096,68096,OWN-068096,Individual,Verified
PAR-068097,68097,OWN-068097,Individual,Verified
PAR-068098,68098,OWN-068098,Joint,Disputed
PAR-068099,68099,OWN-068099,Government,Verified
PAR-068100,68100,OWN-068100,Individual,Disputed
PAR-068101,68101,OWN-068101,Individual,Pending Verification
PAR-068102,68102,OWN-068102,Individual,Verified
PAR-068103,68103,OWN-068103,Government,Pending Verification
PAR-068104,68104,OWN-068104,Individual,Verified
PAR-068105,68105,OWN-068105,Joint,Verified
PAR-068106,68106,OWN-068106,Joint,Verified
PAR-068107,68107,OWN-068107,Individual,Verified
PAR-068108,68108,OWN-068108,Individual,Verified
PAR-068109,68109,OWN-068109,Joint,Disputed
PAR-068110,68110,OWN-068110,Individual,Verified
PAR-068111,68111,OWN-068111,Individual,Verified
PAR-068112,68112,OWN-068112,Joint,Pending Verification
PAR-068113,68113,OWN-068113,Individual,Verified
PAR-068114,68114,OWN-068114,Joint,Pending Verification
PAR-068115,68115,OWN-068115,Individual,Verified
PAR-068116,68116,OWN-068116,Individual,Verified
PAR-068117,68117,OWN-068117,Joint,Pending Verification
PAR-068118,68118,OWN-068118,Joint,Verified
PAR-068119,68119,OWN-068119,Individual,Pending Verification
PAR-068120,68120,OWN-068120,Government,Verified
PAR-068121,68121,OWN-068121,Individual,Disputed
PAR-068122,68122,OWN-068122,Individual,Verified
PAR-068123,68123,OWN-068123,Individual,Verified
PAR-068124,68124,OWN-068124,Joint,Verified
PAR-068125,68125,OWN-068125,Individual,Pending Verification
PAR-068126,68126,OWN-068126,Individual,Verified
PAR-068127,68127,OWN-068127,Individual,Verified
PAR-068128,68128,OWN-068128,Individual,Verified
PAR-068129,68129,OWN-068129,Individual,Verified
PAR-068130,68130,OWN-068130,Individual,Verified
PAR-068131,68131,OWN-068131,Individual,Verified
PAR-068132,68132,OWN-068132,Individual,Verified
PAR-068133,68133,OWN-068133,Joint,Verified
PAR-068134,68134,OWN-068134,Individual,Pending Verification
PAR-068135,68135,OWN-068135,Individual,Pending Verification
PAR-068136,68136,OWN-068136,Joint,Verified
PAR-068137,68137,OWN-068137,Individual,Disputed
PAR-068138,68138,OWN-068138,Joint,Verified
PAR-068139,68139,OWN-068139,Joint,Verified
PAR-068140,68140,OWN-068140,Individual,Verified
PAR-068141,68141,OWN-068141,Joint,Verified
PAR-068142,68142,OWN-068142,Joint,Verified
PAR-068143,68143,OWN-068143,Institutional,Verified
PAR-068144,68144,OWN-068144,Joint,Verified
PAR-068145,68145,OWN-068145,Joint,Pending Verification
PAR-068146,68146,OWN-068146,Individual,Verified
PAR-068147,68147,OWN-068147,Joint,Pending Verification
PAR-068148,68148,OWN-068148,Individual,Verified
PAR-068149,68149,OWN-068149,Individual,Pending Verification
PAR-068150,68150,OWN-068150,Individual,Pending Verification
PAR-068151,68151,OWN-068151,Joint,Verified
PAR-068152,68152,OWN-068152,Joint,Verified
PAR-068153,68153,OWN-068153,Government,Verified
PAR-068154,68154,OWN-068154,Joint,Verified
PAR-068155,68155,OWN-068155,Individual,Verified
PAR-068156,68156,OWN-068156,Joint,Verified
PAR-068157,68157,OWN-068157,Individual,Verified
PAR-068158,68158,OWN-068158,Individual,Disputed
PAR-068159,68159,OWN-068159,Individual,Verified
PAR-068160,68160,OWN-068160,Individual,Pending Verification
PAR-068161,68161,OWN-068161,Individual,Pending Verification
PAR-068162,68162,OWN-068162,Institutional,Verified
PAR-068163,68163,OWN-068163,Individual,Verified
PAR-068164,68164,OWN-068164,Joint,Verified
PAR-068165,68165,OWN-068165,Individual,Verified
PAR-068166,68166,OWN-068166,Individual,Verified
PAR-068167,68167,OWN-068167,Individual,Verified
PAR-068168,68168,OWN-068168,Individual,Verified
PAR-068169,68169,OWN-068169,Individual,Verified
PAR-068170,68170,OWN-068170,Individual,Verified
PAR-068171,68171,OWN-068171,Individual,Verified
PAR-068172,68172,OWN-068172,Individual,Verified
PAR-068173,68173,OWN-068173,Government,Verified
PAR-068174,68174,OWN-068174,Government,Verified
PAR-068175,68175,OWN-068175,Individual,Verified
PAR-068176,68176,OWN-068176,Individual,Disputed
PAR-068177,68177,OWN-068177,Government,Pending Verification
PAR-068178,68178,OWN-068178,Individual,Pending Verification
