document_id,record_id,document_type,language,image_quality,document_year
DOC-083900,83900,Sale Deed,Tamil,Poor,2025
DOC-083901,83901,FMB,Tamil,Good,1986
DOC-083902,83902,Patta,English,Good,2020
DOC-083903,83903,A-Register,Tamil-English,Good,1993
DOC-083904,83904,FMB,Tamil,Good,1984
DOC-083905,83905,Sale Deed,Tamil,Good,1986
DOC-083906,83906,FMB,Tamil,Moderate,1991
DOC-083907,83907,Sale Deed,Tamil-English,Moderate,2003
DOC-083908,83908,Mutation Order,Tamil,Moderate,2024
DOC-083909,83909,Patta,English,Moderate,1993
DOC-083910,83910,A-Register,Tamil,Good,2025
DOC-083911,83911,A-Register,Tamil,Good,1993
DOC-083912,83912,Mutation Order,Tamil,Good,1992
DOC-083913,83913,Chitta,Tamil,Good,2013
DOC-083914,83914,Sale Deed,Tamil,Good,1987
DOC-083915,83915,Chitta,Tamil,Moderate,1989
DOC-083916,83916,Patta,Tamil,Moderate,2005
DOC-083917,83917,A-Register,Tamil,Faded,1995
DOC-083918,83918,Chitta,Tamil-English,Good,1994
DOC-083919,83919,Patta,Tamil,Faded,2007
DOC-083920,83920,Sale Deed,Tamil,Moderate,2024
DOC-083921,83921,FMB,Tamil,Poor,1987
DOC-083922,83922,Mutation Order,Tamil,Poor,1980
DOC-083923,83923,FMB,Tamil-English,Poor,1985
DOC-083924,83924,FMB,Tamil,Good,1983
DOC-083925,83925,Patta,Tamil,Faded,1997
DOC-083926,83926,Patta,Tamil,Good,2009
DOC-083927,83927,Patta,Tamil,Moderate,1998
DOC-083928,83928,FMB,Tamil,Moderate,2021
DOC-083929,83929,Patta,English,Moderate,1997
DOC-083930,83930,FMB,Tamil,Moderate,1987
DOC-083931,83931,FMB,Tamil,Good,2019
DOC-083932,83932,Mutation Order,English,Moderate,2012
DOC-083933,83933,Mutation Order,English,Poor,2016
DOC-083934,83934,Chitta,Tamil,Poor,1984
DOC-083935,83935,FMB,Tamil,Good,2012
DOC-083936,83936,Patta,Tamil,Poor,1992
DOC-083937,83937,Mutation Order,Tamil,Good,2019
DOC-083938,83938,FMB,Tamil,Good,1982
DOC-083939,83939,A-Register,Tamil,Good,2017
DOC-083940,83940,A-Register,Tamil,Good,1993
DOC-083941,83941,Mutation Order,English,Good,2020
DOC-083942,83942,Mutation Order,Tamil-English,Poor,1994
DOC-083943,83943,Sale Deed,Tamil,Poor,2012
DOC-083944,83944,FMB,Tamil,Good,1994
DOC-083945,83945,Sale Deed,Tamil,Good,2013
DOC-083946,83946,Chitta,Tamil,Moderate,1996
DOC-083947,83947,Mutation Order,Tamil,Good,2013
DOC-083948,83948,Mutation Order,Tamil-English,Moderate,1985
DOC-083949,83949,FMB,Tamil,Good,2005
DOC-083950,83950,Chitta,Tamil,Good,1998
DOC-083951,83951,Mutation Order,Tamil,Moderate,1984
DOC-083952,83952,Mutation Order,Tamil-English,Moderate,2004
DOC-083953,83953,Mutation Order,English,Moderate,2024
DOC-083954,83954,Chitta,English,Poor,1983
DOC-083955,83955,Mutation Order,Tamil,Moderate,2010
DOC-083956,83956,Sale Deed,English,Moderate,2005
DOC-083957,83957,A-Register,Tamil-English,Good,2008
DOC-083958,83958,Chitta,Tamil,Moderate,2002
DOC-083959,83959,Patta,English,Faded,1994
DOC-083960,83960,Mutation Order,Tamil,Good,2003
DOC-083961,83961,Patta,Tamil-English,Good,2012
DOC-083962,83962,Sale Deed,Tamil-English,Poor,1984
DOC-083963,83963,Sale Deed,Tamil,Moderate,2012
DOC-083964,83964,Chitta,Tamil,Moderate,2000
DOC-083965,83965,FMB,English,Moderate,2024
DOC-083966,83966,FMB,Tamil,Good,2000
DOC-083967,83967,A-Register,Tamil,Moderate,2014
DOC-083968,83968,Chitta,English,Good,2004
DOC-083969,83969,A-Register,Tamil,Moderate,1990
DOC-083970,83970,FMB,Tamil,Good,2010
DOC-083971,83971,FMB,English,Good,1982
DOC-083972,83972,A-Register,Tamil,Good,2006
DOC-083973,83973,Chitta,Tamil,Moderate,2010
DOC-083974,83974,A-Register,English,Good,1980
DOC-083975,83975,Chitta,Tamil,Good,2017
DOC-083976,83976,Sale Deed,Tamil,Moderate,2020
DOC-083977,83977,A-Register,Tamil,Good,1988
DOC-083978,83978,Sale Deed,Tamil,Poor,2024
DOC-083979,83979,A-Register,Tamil,Moderate,2006
DOC-083980,83980,A-Register,Tamil,Poor,1983
DOC-083981,83981,A-Register,Tamil,Good,2005
DOC-083982,83982,Sale Deed,Tamil,Poor,2012
DOC-083983,83983,FMB,Tamil,Moderate,1993
DOC-083984,83984,FMB,Tamil,Moderate,1999
DOC-083985,83985,Mutation Order,Tamil,Moderate,2012
DOC-083986,83986,Mutation Order,English,Poor,1985
DOC-083987,83987,A-Register,Tamil,Good,2001
DOC-083988,83988,A-Register,Tamil,Good,1990
DOC-083989,83989,Mutation Order,Tamil,Good,2023
DOC-083990,83990,FMB,Tamil,Poor,2012
DOC-083991,83991,Patta,Tamil-English,Good,1994
DOC-083992,83992,Chitta,Tamil,Moderate,1994
DOC-083993,83993,A-Register,Tamil,Good,2025
DOC-083994,83994,A-Register,Tamil,Good,2024
DOC-083995,83995,A-Register,Tamil,Moderate,1986
DOC-083996,83996,Mutation Order,Tamil,Faded,2021
DOC-083997,83997,Sale Deed,Tamil,Good,2014
DOC-083998,83998,Sale Deed,Tamil,Faded,1992
DOC-083999,83999,Patta,Tamil-English,Faded,2023
DOC-084000,84000,A-Register,Tamil-English,Good,1982
DOC-084001,84001,FMB,Tamil,Moderate,2001
DOC-084002,84002,Patta,Tamil,Poor,2000
DOC-084003,84003,Patta,Tamil,Moderate,1983
DOC-084004,84004,Patta,Tamil,Poor,2007
DOC-084005,84005,FMB,Tamil,Moderate,2001
DOC-084006,84006,A-Register,Tamil,Moderate,2001
DOC-084007,84007,Chitta,Tamil,Moderate,2018
DOC-084008,84008,Chitta,Tamil-English,Moderate,2014
DOC-084009,84009,Chitta,Tamil,Poor,1983
DOC-084010,84010,Chitta,Tamil,Moderate,2012
DOC-084011,84011,Sale Deed,Tamil,Poor,1994
DOC-084012,84012,A-Register,Tamil-English,Faded,1996
DOC-084013,84013,FMB,Tamil,Good,2005
DOC-084014,84014,Mutation Order,Tamil,Good,2018
DOC-084015,84015,FMB,Tamil,Good,2003
DOC-084016,84016,Patta,Tamil,Good,2012
DOC-084017,84017,A-Register,Tamil-English,Poor,1989
DOC-084018,84018,Chitta,Tamil,Moderate,1984
DOC-084019,84019,FMB,Tamil,Good,1983
DOC-084020,84020,Chitta,Tamil,Moderate,1980
DOC-084021,84021,Chitta,Tamil,Moderate,2023
DOC-084022,84022,FMB,English,Moderate,2004
DOC-084023,84023,FMB,English,Moderate,2001
DOC-084024,84024,FMB,Tamil-English,Good,1991
DOC-084025,84025,Patta,Tamil,Moderate,1985
DOC-084026,84026,A-Register,Tamil,Good,2018
DOC-084027,84027,A-Register,Tamil,Good,2024
DOC-084028,84028,Sale Deed,Tamil-English,Moderate,1999
DOC-084029,84029,Mutation Order,Tamil,Moderate,1981
DOC-084030,84030,A-Register,Tamil-English,Poor,1984
DOC-084031,84031,Sale Deed,Tamil,Good,2014
DOC-084032,84032,Chitta,Tamil,Poor,1982
DOC-084033,84033,Mutation Order,Tamil,Poor,2004
DOC-084034,84034,FMB,Tamil,Good,1998
DOC-084035,84035,Mutation Order,Tamil,Moderate,2003
DOC-084036,84036,A-Register,Tamil,Moderate,2007
DOC-084037,84037,Chitta,Tamil,Moderate,1997
DOC-084038,84038,Chitta,Tamil-English,Faded,2023
DOC-084039,84039,FMB,Tamil,Good,1998
DOC-084040,84040,Mutation Order,Tamil,Moderate,2023
DOC-084041,84041,Patta,Tamil,Good,1985
DOC-084042,84042,Chitta,Tamil,Moderate,1989
DOC-084043,84043,FMB,Tamil-English,Moderate,2015
DOC-084044,84044,Mutation Order,Tamil,Moderate,1990
DOC-084045,84045,A-Register,Tamil-English,Moderate,2015
DOC-084046,84046,Chitta,Tamil,Moderate,2020
DOC-084047,84047,FMB,Tamil-English,Good,2021
DOC-084048,84048,Mutation Order,Tamil-English,Moderate,2016
DOC-084049,84049,A-Register,English,Moderate,2022
DOC-084050,84050,Sale Deed,Tamil,Good,1988
DOC-084051,84051,Mutation Order,Tamil,Moderate,2025
DOC-084052,84052,Sale Deed,Tamil,Moderate,1983
DOC-084053,84053,Mutation Order,Tamil,Good,2014
DOC-084054,84054,FMB,Tamil,Moderate,1981
DOC-084055,84055,A-Register,Tamil,Good,2006
DOC-084056,84056,A-Register,Tamil-English,Moderate,1985
DOC-084057,84057,Mutation Order,Tamil-English,Good,2017
DOC-084058,84058,Mutation Order,Tamil,Good,2013
DOC-084059,84059,Chitta,Tamil-English,Moderate,2013
DOC-084060,84060,Mutation Order,Tamil-English,Moderate,2022
DOC-084061,84061,FMB,Tamil,Poor,1990
DOC-084062,84062,A-Register,English,Poor,2003
DOC-084063,84063,Sale Deed,Tamil,Good,2003
DOC-084064,84064,Patta,English,Moderate,2021
DOC-084065,84065,Patta,Tamil,Moderate,2001
DOC-084066,84066,Sale Deed,Tamil,Moderate,1985
DOC-084067,84067,Mutation Order,Tamil,Moderate,1983
DOC-084068,84068,A-Register,Tamil-English,Poor,2023
DOC-084069,84069,Patta,Tamil,Moderate,1993
DOC-084070,84070,Sale Deed,English,Moderate,1998
DOC-084071,84071,FMB,Tamil-English,Good,2022
DOC-084072,84072,A-Register,Tamil-English,Moderate,2019
DOC-084073,84073,Sale Deed,Tamil,Moderate,2002
DOC-084074,84074,Mutation Order,English,Good,2002
DOC-084075,84075,FMB,Tamil,Poor,2015
DOC-084076,84076,A-Register,Tamil-English,Moderate,1991
DOC-084077,84077,Mutation Order,Tamil,Good,2006
DOC-084078,84078,Sale Deed,Tamil,Good,2000
DOC-084079,84079,FMB,Tamil-English,Good,1980
DOC-084080,84080,Chitta,Tamil-English,Moderate,1999
DOC-084081,84081,A-Register,Tamil,Good,1995
DOC-084082,84082,Sale Deed,Tamil-English,Poor,1992
DOC-084083,84083,FMB,Tamil,Good,1982
DOC-084084,84084,Sale Deed,Tamil-English,Moderate,1986
DOC-084085,84085,Patta,Tamil,Good,2024
DOC-084086,84086,Patta,Tamil-English,Good,2002
DOC-084087,84087,Chitta,Tamil-English,Good,1985
DOC-084088,84088,Sale Deed,Tamil,Good,1985
DOC-084089,84089,Mutation Order,Tamil,Poor,1990
DOC-084090,84090,Chitta,English,Good,2016
DOC-084091,84091,Chitta,Tamil,Faded,2007
DOC-084092,84092,Patta,Tamil,Poor,1985
DOC-084093,84093,A-Register,Tamil,Moderate,1984
DOC-084094,84094,Chitta,Tamil,Faded,1987
DOC-084095,84095,Chitta,Tamil,Poor,1985
DOC-084096,84096,Patta,Tamil,Good,2020
DOC-084097,84097,Patta,Tamil,Moderate,2004
DOC-084098,84098,Chitta,Tamil-English,Moderate,1980
DOC-084099,84099,A-Register,Tamil,Moderate,1997
DOC-084100,84100,Chitta,Tamil,Moderate,1982
DOC-084101,84101,Mutation Order,Tamil-English,Good,1980
DOC-084102,84102,Sale Deed,Tamil,Moderate,2025
DOC-084103,84103,A-Register,Tamil,Moderate,1985
DOC-084104,84104,A-Register,Tamil,Moderate,2017
DOC-084105,84105,Chitta,Tamil,Moderate,2018
DOC-084106,84106,A-Register,Tamil,Good,2005
DOC-084107,84107,Mutation Order,Tamil,Moderate,2006
DOC-084108,84108,Chitta,English,Good,2025
DOC-084109,84109,Patta,Tamil,Good,1989
DOC-084110,84110,Patta,Tamil,Good,2020
DOC-084111,84111,Mutation Order,Tamil-English,Moderate,1980
DOC-084112,84112,FMB,Tamil,Good,2016
DOC-084113,84113,Chitta,Tamil-English,Good,2014
DOC-084114,84114,Patta,Tamil-English,Moderate,2021
DOC-084115,84115,A-Register,Tamil-English,Poor,2002
DOC-084116,84116,Mutation Order,English,Good,1985
DOC-084117,84117,A-Register,Tamil,Good,2019
DOC-084118,84118,FMB,Tamil,Good,2012
DOC-084119,84119,Chitta,Tamil,Good,2020
DOC-084120,84120,Sale Deed,Tamil,Faded,1987
DOC-084121,84121,Sale Deed,English,Good,2012
DOC-084122,84122,FMB,Tamil,Faded,2002
DOC-084123,84123,Mutation Order,Tamil,Moderate,2016
DOC-084124,84124,FMB,Tamil,Moderate,2020
DOC-084125,84125,A-Register,Tamil-English,Good,1982
DOC-084126,84126,Mutation Order,Tamil-English,Poor,2001
DOC-084127,84127,Sale Deed,Tamil,Good,2006
DOC-084128,84128,Chitta,Tamil,Good,2009
DOC-084129,84129,Sale Deed,Tamil,Good,1982
DOC-084130,84130,Mutation Order,Tamil,Moderate,2000
DOC-084131,84131,Patta,Tamil,Faded,2017
DOC-084132,84132,Patta,English,Good,1980
DOC-084133,84133,Mutation Order,Tamil,Poor,2015
DOC-084134,84134,FMB,Tamil,Good,1993
DOC-084135,84135,Chitta,Tamil-English,Moderate,2014
DOC-084136,84136,Sale Deed,English,Good,2019
DOC-084137,84137,A-Register,Tamil-English,Moderate,1980
DOC-084138,84138,Mutation Order,Tamil,Good,2007
DOC-084139,84139,Chitta,English,Poor,1983
DOC-084140,84140,Patta,English,Good,1984
DOC-084141,84141,Chitta,Tamil,Moderate,2000
DOC-084142,84142,Mutation Order,Tamil,Good,2005
DOC-084143,84143,Sale Deed,Tamil,Moderate,2005
DOC-084144,84144,A-Register,Tamil-English,Moderate,2006
DOC-084145,84145,A-Register,Tamil,Good,2022
DOC-084146,84146,Mutation Order,Tamil,Good,2013
DOC-084147,84147,Mutation Order,Tamil,Good,2025
DOC-084148,84148,Sale Deed,Tamil,Good,2010
DOC-084149,84149,Mutation Order,Tamil,Moderate,2012
DOC-084150,84150,Sale Deed,Tamil-English,Good,2025
DOC-084151,84151,Mutation Order,Tamil-English,Good,2022
DOC-084152,84152,FMB,Tamil,Moderate,1999
DOC-084153,84153,Patta,Tamil,Poor,2017
DOC-084154,84154,Sale Deed,Tamil,Moderate,1994
DOC-084155,84155,Sale Deed,Tamil,Poor,1999
DOC-084156,84156,FMB,English,Moderate,2012
DOC-084157,84157,A-Register,Tamil,Moderate,2010
DOC-084158,84158,Chitta,Tamil,Good,2008
DOC-084159,84159,FMB,Tamil,Good,1997
DOC-084160,84160,Mutation Order,Tamil,Good,2008
DOC-084161,84161,FMB,Tamil,Good,2022
DOC-084162,84162,Mutation Order,Tamil,Moderate,2006
DOC-084163,84163,A-Register,Tamil,Moderate,1980
DOC-084164,84164,Sale Deed,Tamil,Moderate,2016
DOC-084165,84165,Sale Deed,Tamil-English,Good,1985
DOC-084166,84166,Sale Deed,English,Good,1997
DOC-084167,84167,Sale Deed,Tamil-English,Good,1991
DOC-084168,84168,FMB,English,Good,1987
DOC-084169,84169,A-Register,Tamil-English,Moderate,2011
DOC-084170,84170,Chitta,Tamil,Good,1984
DOC-084171,84171,Sale Deed,Tamil-English,Moderate,1999
DOC-084172,84172,Sale Deed,Tamil-English,Poor,2020
DOC-084173,84173,Mutation Order,Tamil,Moderate,2013
DOC-084174,84174,FMB,Tamil,Poor,1981
DOC-084175,84175,Patta,Tamil,Moderate,2000
DOC-084176,84176,Patta,Tamil,Moderate,1993
DOC-084177,84177,Mutation Order,English,Faded,2019
DOC-084178,84178,Mutation Order,Tamil,Poor,1998
DOC-084179,84179,FMB,Tamil,Good,1982
DOC-084180,84180,Patta,English,Faded,2001
DOC-084181,84181,A-Register,Tamil,Poor,1982
DOC-084182,84182,Chitta,Tamil,Moderate,1993
DOC-084183,84183,Patta,Tamil,Moderate,1994
DOC-084184,84184,Mutation Order,Tamil,Faded,2025
DOC-084185,84185,A-Register,Tamil,Poor,1988
DOC-084186,84186,Sale Deed,Tamil,Moderate,2018
DOC-084187,84187,Patta,Tamil,Poor,1985
DOC-084188,84188,A-Register,English,Poor,2004
DOC-084189,84189,A-Register,Tamil,Moderate,2009
DOC-084190,84190,Patta,Tamil,Good,1998
DOC-084191,84191,Sale Deed,Tamil,Good,2000
DOC-084192,84192,Patta,Tamil-English,Good,1981
DOC-084193,84193,A-Register,Tamil,Good,1991
DOC-084194,84194,Patta,Tamil,Good,2003
DOC-084195,84195,Patta,Tamil,Poor,1995
DOC-084196,84196,FMB,Tamil-English,Moderate,2022
DOC-084197,84197,Chitta,Tamil-English,Good,2011
DOC-084198,84198,Patta,Tamil,Faded,2002
DOC-084199,84199,FMB,English,Good,1996
DOC-084200,84200,A-Register,Tamil,Moderate,2013
DOC-084201,84201,A-Register,Tamil,Poor,1986
DOC-084202,84202,FMB,Tamil,Poor,1996
DOC-084203,84203,Chitta,English,Moderate,2019
DOC-084204,84204,Patta,Tamil,Good,2021
DOC-084205,84205,Chitta,Tamil,Moderate,1984
DOC-084206,84206,FMB,Tamil,Moderate,1990
DOC-084207,84207,Mutation Order,Tamil,Moderate,1985
DOC-084208,84208,FMB,Tamil,Good,1985
DOC-084209,84209,Chitta,Tamil-English,Good,1990
DOC-084210,84210,Mutation Order,English,Moderate,2009
DOC-084211,84211,Sale Deed,Tamil,Good,2002
DOC-084212,84212,Patta,Tamil,Good,2019
DOC-084213,84213,Mutation Order,Tamil,Moderate,2009
DOC-084214,84214,Chitta,Tamil,Poor,2009
DOC-084215,84215,Patta,Tamil,Moderate,2010
DOC-084216,84216,Chitta,Tamil,Faded,2003
DOC-084217,84217,Sale Deed,Tamil,Good,1991
DOC-084218,84218,Patta,Tamil-English,Moderate,1981
DOC-084219,84219,Sale Deed,Tamil,Moderate,2011
DOC-084220,84220,Chitta,Tamil,Good,1986
DOC-084221,84221,A-Register,Tamil-English,Good,1981
DOC-084222,84222,A-Register,Tamil,Moderate,1982
DOC-084223,84223,Chitta,Tamil,Good,2006
DOC-084224,84224,Sale Deed,Tamil,Moderate,1991
DOC-084225,84225,Patta,English,Good,2001
DOC-084226,84226,A-Register,Tamil,Moderate,2001
DOC-084227,84227,Sale Deed,Tamil-English,Moderate,2016
DOC-084228,84228,Patta,Tamil,Good,1989
DOC-084229,84229,A-Register,Tamil,Faded,1985
DOC-084230,84230,Mutation Order,Tamil,Moderate,2001
DOC-084231,84231,Sale Deed,Tamil,Good,1983
DOC-084232,84232,FMB,English,Moderate,2019
DOC-084233,84233,Sale Deed,English,Faded,2023
DOC-084234,84234,Mutation Order,Tamil,Good,2015
DOC-084235,84235,Patta,Tamil,Moderate,2005
DOC-084236,84236,A-Register,Tamil-English,Good,1996
DOC-084237,84237,Sale Deed,Tamil,Moderate,1980
DOC-084238,84238,Patta,Tamil,Moderate,1980
DOC-084239,84239,Patta,Tamil,Moderate,1999
DOC-084240,84240,Patta,Tamil,Moderate,2009
DOC-084241,84241,FMB,Tamil,Good,2010
DOC-084242,84242,Chitta,Tamil,Good,2022
DOC-084243,84243,Chitta,Tamil-English,Moderate,2017
DOC-084244,84244,Patta,Tamil-English,Good,1982
DOC-084245,84245,Mutation Order,Tamil,Good,2015
DOC-084246,84246,FMB,Tamil,Poor,1995
DOC-084247,84247,Patta,English,Good,2015
DOC-084248,84248,Chitta,English,Good,1982
DOC-084249,84249,A-Register,Tamil,Faded,1990
DOC-084250,84250,Chitta,Tamil-English,Moderate,1985
DOC-084251,84251,Mutation Order,Tamil,Moderate,1982
DOC-084252,84252,FMB,English,Good,1985
DOC-084253,84253,Mutation Order,Tamil,Good,2002
DOC-084254,84254,Mutation Order,Tamil,Good,2003
DOC-084255,84255,Chitta,Tamil,Good,1996
DOC-084256,84256,Patta,English,Good,2015
DOC-084257,84257,Chitta,Tamil-English,Faded,2016
DOC-084258,84258,Chitta,Tamil,Good,2020
DOC-084259,84259,Chitta,Tamil,Moderate,1983
DOC-084260,84260,A-Register,Tamil-English,Poor,2013
DOC-084261,84261,Patta,Tamil,Moderate,2013
DOC-084262,84262,Patta,Tamil,Moderate,2024
DOC-084263,84263,Chitta,Tamil-English,Good,1995
DOC-084264,84264,Patta,Tamil,Moderate,2006
DOC-084265,84265,Sale Deed,Tamil,Moderate,1980
DOC-084266,84266,A-Register,Tamil,Good,2021
DOC-084267,84267,Mutation Order,Tamil,Moderate,1984
DOC-084268,84268,Patta,Tamil,Moderate,2015
DOC-084269,84269,Patta,Tamil,Poor,2018
DOC-084270,84270,Patta,Tamil,Moderate,2013
DOC-084271,84271,Sale Deed,English,Moderate,1996
DOC-084272,84272,Mutation Order,English,Poor,1988
DOC-084273,84273,FMB,Tamil,Moderate,2011
DOC-084274,84274,Mutation Order,Tamil,Good,2012
DOC-084275,84275,Patta,Tamil-English,Poor,1997
DOC-084276,84276,Chitta,Tamil,Moderate,1999
DOC-084277,84277,Chitta,Tamil,Moderate,1981
DOC-084278,84278,FMB,Tamil,Poor,2006
DOC-084279,84279,Sale Deed,Tamil,Faded,2021
DOC-084280,84280,Mutation Order,Tamil-English,Good,1989
DOC-084281,84281,A-Register,Tamil,Good,1985
DOC-084282,84282,Chitta,Tamil-English,Moderate,2023
DOC-084283,84283,Mutation Order,Tamil,Poor,2013
DOC-084284,84284,Sale Deed,Tamil-English,Moderate,2025
DOC-084285,84285,Patta,Tamil,Poor,1994
DOC-084286,84286,Patta,Tamil,Good,1996
DOC-084287,84287,Chitta,Tamil,Good,1994
DOC-084288,84288,Mutation Order,Tamil,Poor,2000
DOC-084289,84289,FMB,Tamil,Poor,1999
DOC-084290,84290,Chitta,Tamil,Poor,1983
DOC-084291,84291,Patta,Tamil,Moderate,1992
DOC-084292,84292,A-Register,Tamil,Good,2007
DOC-084293,84293,Sale Deed,Tamil,Moderate,2005
DOC-084294,84294,Mutation Order,English,Moderate,2001
DOC-084295,84295,Patta,Tamil,Moderate,1998
DOC-084296,84296,Chitta,Tamil,Moderate,1995
DOC-084297,84297,Mutation Order,English,Moderate,1982
DOC-084298,84298,FMB,Tamil,Good,2003
DOC-084299,84299,Patta,Tamil,Poor,1990
DOC-084300,84300,Sale Deed,Tamil,Moderate,2003
DOC-084301,84301,Patta,Tamil,Good,1995
DOC-084302,84302,Patta,Tamil-English,Moderate,1981
DOC-084303,84303,Mutation Order,Tamil,Moderate,1997
DOC-084304,84304,Mutation Order,English,Good,2012
DOC-084305,84305,A-Register,Tamil-English,Good,2003
DOC-084306,84306,Mutation Order,Tamil,Good,1998
DOC-084307,84307,Patta,Tamil,Poor,2022
DOC-084308,84308,Patta,Tamil,Poor,1982
DOC-084309,84309,Patta,Tamil,Poor,2001
DOC-084310,84310,Patta,English,Moderate,2005
DOC-084311,84311,FMB,English,Moderate,2010
DOC-084312,84312,FMB,English,Good,1981
DOC-084313,84313,A-Register,English,Good,1991
DOC-084314,84314,Chitta,English,Good,2013
DOC-084315,84315,Patta,Tamil,Good,2017
DOC-084316,84316,Chitta,Tamil-English,Good,2020
DOC-084317,84317,FMB,English,Moderate,2015
DOC-084318,84318,Mutation Order,Tamil,Moderate,1990
DOC-084319,84319,A-Register,Tamil,Moderate,2007
DOC-084320,84320,A-Register,Tamil,Poor,2013
DOC-084321,84321,Chitta,Tamil-English,Moderate,2018
DOC-084322,84322,Patta,Tamil,Moderate,1990
DOC-084323,84323,A-Register,Tamil,Good,1983
DOC-084324,84324,A-Register,Tamil,Good,2007
DOC-084325,84325,A-Register,Tamil,Good,1982
DOC-084326,84326,Sale Deed,Tamil,Poor,2011
DOC-084327,84327,FMB,English,Faded,2024
DOC-084328,84328,Chitta,Tamil,Poor,2008
DOC-084329,84329,A-Register,Tamil-English,Good,2021
DOC-084330,84330,Patta,Tamil,Good,2001
DOC-084331,84331,FMB,English,Faded,2021
DOC-084332,84332,A-Register,Tamil-English,Good,2008
DOC-084333,84333,Mutation Order,Tamil-English,Good,2016
DOC-084334,84334,Chitta,Tamil,Good,2011
DOC-084335,84335,Patta,Tamil,Moderate,2000
DOC-084336,84336,Sale Deed,Tamil-English,Faded,2018
DOC-084337,84337,Mutation Order,Tamil,Moderate,1994
DOC-084338,84338,Mutation Order,Tamil,Moderate,1987
DOC-084339,84339,FMB,English,Moderate,2006
DOC-084340,84340,Sale Deed,Tamil,Good,1991
DOC-084341,84341,Mutation Order,Tamil,Moderate,2015
DOC-084342,84342,Patta,Tamil,Moderate,2012
DOC-084343,84343,Patta,Tamil,Poor,2025
DOC-084344,84344,Patta,Tamil,Moderate,1983
DOC-084345,84345,Sale Deed,Tamil,Good,2019
DOC-084346,84346,FMB,Tamil,Poor,1994
DOC-084347,84347,Chitta,Tamil,Moderate,1989
DOC-084348,84348,A-Register,Tamil-English,Good,2000
DOC-084349,84349,Chitta,Tamil,Moderate,2022
DOC-084350,84350,Patta,Tamil,Good,2002
DOC-084351,84351,A-Register,Tamil,Moderate,2016
DOC-084352,84352,A-Register,Tamil,Good,2013
DOC-084353,84353,Chitta,Tamil,Good,1988
DOC-084354,84354,Mutation Order,Tamil,Good,1989
DOC-084355,84355,Sale Deed,Tamil,Poor,1991
DOC-084356,84356,A-Register,Tamil,Poor,1981
DOC-084357,84357,A-Register,Tamil,Moderate,1997
DOC-084358,84358,A-Register,Tamil-English,Good,2015
DOC-084359,84359,Patta,Tamil,Good,1990
DOC-084360,84360,Sale Deed,Tamil,Good,1998
DOC-084361,84361,Patta,Tamil,Moderate,2017
DOC-084362,84362,Patta,English,Good,2021
DOC-084363,84363,Mutation Order,Tamil,Good,1991
DOC-084364,84364,Mutation Order,Tamil,Moderate,1999
DOC-084365,84365,Sale Deed,Tamil,Good,1997
DOC-084366,84366,Mutation Order,Tamil-English,Good,1989
DOC-084367,84367,A-Register,English,Good,1991
DOC-084368,84368,FMB,Tamil,Good,2008
DOC-084369,84369,A-Register,Tamil,Good,2008
DOC-084370,84370,A-Register,English,Poor,1981
DOC-084371,84371,Chitta,Tamil,Good,1999
DOC-084372,84372,A-Register,Tamil-English,Moderate,2010
DOC-084373,84373,Chitta,Tamil-English,Good,2012
DOC-084374,84374,Mutation Order,Tamil,Moderate,1996
DOC-084375,84375,Sale Deed,Tamil-English,Poor,1988
DOC-084376,84376,A-Register,Tamil-English,Poor,2015
DOC-084377,84377,Patta,English,Good,2010
DOC-084378,84378,FMB,Tamil,Good,1980
DOC-084379,84379,Mutation Order,Tamil,Good,1985
DOC-084380,84380,Mutation Order,Tamil-English,Good,1999
DOC-084381,84381,Mutation Order,Tamil,Good,1985
DOC-084382,84382,A-Register,Tamil,Moderate,2006
