delay_id,project_id,historical_delay,delay_days,delay_stage,delay_reason
DLY-078264,PRJ-02069,0,0,None,Compensation delay
DLY-078265,PRJ-00427,0,0,None,Incomplete documentation
DLY-078266,PRJ-00739,0,0,None,Pending approvals
DLY-078267,PRJ-04851,1,128,Rehabilitation,Rehabilitation delay
DLY-078268,PRJ-04258,0,0,None,Compensation delay
DLY-078269,PRJ-01589,0,0,None,Pending approvals
DLY-078270,PRJ-02063,0,0,None,Notification pending
DLY-078271,PRJ-04406,0,0,None,Pending approvals
DLY-078272,PRJ-02052,0,0,None,Pending approvals
DLY-078273,PRJ-01009,1,65,Notification,Pending approvals
DLY-078274,PRJ-03795,0,0,None,Legal dispute
DLY-078275,PRJ-04446,1,169,Approval,Rehabilitation delay
DLY-078276,PRJ-03552,0,0,None,Pending approvals
DLY-078277,PRJ-03032,0,0,None,Compensation delay
DLY-078278,PRJ-00290,0,0,None,Pending approvals
DLY-078279,PRJ-00160,1,385,Legal,Compensation delay
DLY-078280,PRJ-03709,0,0,None,Compensation delay
DLY-078281,PRJ-01831,0,0,None,Incomplete documentation
DLY-078282,PRJ-02349,0,0,None,Possession pending
DLY-078283,PRJ-02219,0,0,None,Compensation delay
DLY-078284,PRJ-03935,0,0,None,Pending approvals
DLY-078285,PRJ-04767,0,0,None,Legal dispute
DLY-078286,PRJ-02582,0,0,None,Pending approvals
DLY-078287,PRJ-01366,0,0,None,Pending approvals
DLY-078288,PRJ-01143,0,0,None,Compensation delay
DLY-078289,PRJ-02036,0,0,None,Stakeholder bottleneck
DLY-078290,PRJ-03239,0,0,None,Compensation delay
DLY-078291,PRJ-04305,1,88,Approval,Notification pending
DLY-078292,PRJ-04985,0,0,None,Rehabilitation delay
DLY-078293,PRJ-04576,1,52,Approval,Pending approvals
DLY-078294,PRJ-02383,1,96,Legal,Legal dispute
DLY-078295,PRJ-03033,0,0,None,Compensation delay
DLY-078296,PRJ-02584,0,0,None,Stakeholder bottleneck
DLY-078297,PRJ-04328,0,0,None,Rehabilitation delay
DLY-078298,PRJ-04933,1,112,Award,Notification pending
DLY-078299,PRJ-00999,0,0,None,Possession pending
DLY-078300,PRJ-00874,1,78,Award,Pending approvals
DLY-078301,PRJ-04770,0,0,None,Compensation delay
DLY-078302,PRJ-04973,0,0,None,Possession pending
DLY-078303,PRJ-00808,0,0,None,Notification pending
DLY-078304,PRJ-00141,0,0,None,Pending approvals
DLY-078305,PRJ-00453,0,0,None,Stakeholder bottleneck
DLY-078306,PRJ-01602,0,0,None,Pending approvals
DLY-078307,PRJ-02290,0,0,None,Notification pending
DLY-078308,PRJ-00806,0,0,None,Notification pending
DLY-078309,PRJ-03360,0,0,None,Compensation delay
DLY-078310,PRJ-04117,0,0,None,Pending approvals
DLY-078311,PRJ-00033,0,0,None,Compensation delay
DLY-078312,PRJ-03162,1,123,Rehabilitation,Notification pending
DLY-078313,PRJ-03507,0,0,None,Pending approvals
DLY-078314,PRJ-00652,0,0,None,Incomplete documentation
DLY-078315,PRJ-04874,0,0,None,Pending approvals
DLY-078316,PRJ-04171,0,0,None,Pending approvals
DLY-078317,PRJ-01281,1,70,Rehabilitation,Pending approvals
DLY-078318,PRJ-03979,1,93,Award,Compensation delay
DLY-078319,PRJ-03184,0,0,None,Pending approvals
DLY-078320,PRJ-00404,0,0,None,Legal dispute
DLY-078321,PRJ-03159,0,0,None,Pending approvals
DLY-078322,PRJ-04331,0,0,None,Rehabilitation delay
DLY-078323,PRJ-04128,1,96,Legal,Legal dispute
DLY-078324,PRJ-01448,1,45,Approval,Pending approvals
DLY-078325,PRJ-04668,1,192,Compensation,Stakeholder bottleneck
DLY-078326,PRJ-00477,1,121,Legal,Compensation delay
DLY-078327,PRJ-03931,0,0,None,Notification pending
DLY-078328,PRJ-04835,1,65,Approval,Pending approvals
DLY-078329,PRJ-04581,0,0,None,Notification pending
DLY-078330,PRJ-02359,1,149,Possession,Compensation delay
DLY-078331,PRJ-04353,0,0,None,Pending approvals
DLY-078332,PRJ-00822,0,0,None,Pending approvals
DLY-078333,PRJ-01346,0,0,None,Compensation delay
DLY-078334,PRJ-01654,1,76,Rehabilitation,Pending approvals
DLY-078335,PRJ-00113,0,0,None,Pending approvals
DLY-078336,PRJ-02846,1,49,Rehabilitation,Rehabilitation delay
DLY-078337,PRJ-03289,0,0,None,Pending approvals
DLY-078338,PRJ-02033,0,0,None,Compensation delay
DLY-078339,PRJ-04690,0,0,None,Pending approvals
DLY-078340,PRJ-00750,0,0,None,Compensation delay
DLY-078341,PRJ-01473,1,42,Notification,Possession pending
DLY-078342,PRJ-03454,1,108,Possession,Pending approvals
DLY-078343,PRJ-01112,0,0,None,Pending approvals
DLY-078344,PRJ-02439,0,0,None,Pending approvals
DLY-078345,PRJ-01778,0,0,None,Incomplete documentation
DLY-078346,PRJ-00899,0,0,None,Compensation delay
DLY-078347,PRJ-01907,0,0,None,Pending approvals
DLY-078348,PRJ-00625,1,119,Award,Stakeholder bottleneck
DLY-078349,PRJ-02553,0,0,None,Pending approvals
DLY-078350,PRJ-04710,0,0,None,Pending approvals
DLY-078351,PRJ-00133,1,53,Rehabilitation,Notification pending
DLY-078352,PRJ-01442,1,118,Approval,Rehabilitation delay
DLY-078353,PRJ-01312,0,0,None,Pending approvals
DLY-078354,PRJ-04429,0,0,None,Pending approvals
DLY-078355,PRJ-03108,0,0,None,Notification pending
DLY-078356,PRJ-02285,1,104,Approval,Compensation delay
DLY-078357,PRJ-03530,0,0,None,Pending approvals
DLY-078358,PRJ-03693,0,0,None,Rehabilitation delay
DLY-078359,PRJ-00844,1,45,Notification,Pending approvals
DLY-078360,PRJ-03348,0,0,None,Pending approvals
DLY-078361,PRJ-03772,0,0,None,Pending approvals
DLY-078362,PRJ-01503,0,0,None,Pending approvals
DLY-078363,PRJ-03883,0,0,None,Stakeholder bottleneck
DLY-078364,PRJ-04580,1,64,Possession,Compensation delay
DLY-078365,PRJ-04586,0,0,None,Compensation delay
DLY-078366,PRJ-03618,0,0,None,Rehabilitation delay
DLY-078367,PRJ-01859,0,0,None,Notification pending
DLY-078368,PRJ-03687,0,0,None,Pending approvals
DLY-078369,PRJ-02965,0,0,None,Pending approvals
DLY-078370,PRJ-00497,1,105,Rehabilitation,Pending approvals
DLY-078371,PRJ-03063,1,122,Possession,Pending approvals
DLY-078372,PRJ-04944,0,0,None,Stakeholder bottleneck
DLY-078373,PRJ-02138,0,0,None,Pending approvals
DLY-078374,PRJ-03987,0,0,None,Legal dispute
DLY-078375,PRJ-03005,0,0,None,Pending approvals
DLY-078376,PRJ-00071,0,0,None,Compensation delay
DLY-078377,PRJ-01496,0,0,None,Pending approvals
DLY-078378,PRJ-01235,1,54,Award,Legal dispute
DLY-078379,PRJ-02013,0,0,None,Pending approvals
DLY-078380,PRJ-00363,0,0,None,Pending approvals
DLY-078381,PRJ-03662,0,0,None,Pending approvals
DLY-078382,PRJ-04528,0,0,None,Rehabilitation delay
DLY-078383,PRJ-04421,1,136,Rehabilitation,Compensation delay
DLY-078384,PRJ-01608,0,0,None,Notification pending
DLY-078385,PRJ-04141,1,69,Approval,Pending approvals
DLY-078386,PRJ-02819,1,65,Award,Pending approvals
DLY-078387,PRJ-03260,1,117,Rehabilitation,Incomplete documentation
DLY-078388,PRJ-01317,0,0,None,Pending approvals
DLY-078389,PRJ-02119,0,0,None,Pending approvals
DLY-078390,PRJ-02038,0,0,None,Pending approvals
DLY-078391,PRJ-00971,0,0,None,Pending approvals
DLY-078392,PRJ-03362,1,170,Legal,Compensation delay
DLY-078393,PRJ-03858,0,0,None,Possession pending
DLY-078394,PRJ-02953,0,0,None,Stakeholder bottleneck
DLY-078395,PRJ-00451,0,0,None,Pending approvals
DLY-078396,PRJ-00722,1,48,Compensation,Incomplete documentation
DLY-078397,PRJ-03173,0,0,None,Pending approvals
DLY-078398,PRJ-00033,0,0,None,Compensation delay
DLY-078399,PRJ-04888,0,0,None,Legal dispute
DLY-078400,PRJ-04210,0,0,None,Pending approvals
DLY-078401,PRJ-00939,1,75,Rehabilitation,Pending approvals
DLY-078402,PRJ-02547,0,0,None,Compensation delay
DLY-078403,PRJ-00442,0,0,None,Pending approvals
DLY-078404,PRJ-04143,0,0,None,Incomplete documentation
DLY-078405,PRJ-00094,0,0,None,Pending approvals
DLY-078406,PRJ-04859,0,0,None,Incomplete documentation
DLY-078407,PRJ-02770,0,0,None,Pending approvals
DLY-078408,PRJ-01914,0,0,None,Legal dispute
DLY-078409,PRJ-02810,0,0,None,Pending approvals
DLY-078410,PRJ-00974,0,0,None,Rehabilitation delay
DLY-078411,PRJ-03332,0,0,None,Pending approvals
DLY-078412,PRJ-01851,0,0,None,Pending approvals
DLY-078413,PRJ-02789,0,0,None,Compensation delay
DLY-078414,PRJ-00622,1,106,Rehabilitation,Pending approvals
DLY-078415,PRJ-03526,0,0,None,Pending approvals
DLY-078416,PRJ-04163,1,113,Notification,Pending approvals
DLY-078417,PRJ-04754,0,0,None,Compensation delay
DLY-078418,PRJ-00411,0,0,None,Compensation delay
DLY-078419,PRJ-04371,0,0,None,Pending approvals
DLY-078420,PRJ-04486,0,0,None,Pending approvals
DLY-078421,PRJ-03592,1,54,Approval,Incomplete documentation
DLY-078422,PRJ-00821,0,0,None,Stakeholder bottleneck
DLY-078423,PRJ-03874,0,0,None,Pending approvals
DLY-078424,PRJ-00343,0,0,None,Stakeholder bottleneck
DLY-078425,PRJ-04595,0,0,None,Pending approvals
DLY-078426,PRJ-03081,0,0,None,Compensation delay
DLY-078427,PRJ-04075,0,0,None,Stakeholder bottleneck
DLY-078428,PRJ-00153,0,0,None,Rehabilitation delay
DLY-078429,PRJ-03859,1,47,Award,Pending approvals
DLY-078430,PRJ-04655,0,0,None,Stakeholder bottleneck
DLY-078431,PRJ-03705,0,0,None,Pending approvals
DLY-078432,PRJ-04238,0,0,None,Pending approvals
DLY-078433,PRJ-04409,0,0,None,Incomplete documentation
DLY-078434,PRJ-00502,0,0,None,Stakeholder bottleneck
DLY-078435,PRJ-03312,0,0,None,Pending approvals
DLY-078436,PRJ-02204,0,0,None,Pending approvals
DLY-078437,PRJ-03161,1,26,Rehabilitation,Notification pending
DLY-078438,PRJ-04357,0,0,None,Pending approvals
DLY-078439,PRJ-00136,0,0,None,Pending approvals
DLY-078440,PRJ-00833,0,0,None,Possession pending
DLY-078441,PRJ-04145,0,0,None,Notification pending
DLY-078442,PRJ-03618,0,0,None,Incomplete documentation
DLY-078443,PRJ-03563,0,0,None,Pending approvals
DLY-078444,PRJ-00369,0,0,None,Rehabilitation delay
DLY-078445,PRJ-01143,0,0,None,Pending approvals
DLY-078446,PRJ-03830,0,0,None,Compensation delay
DLY-078447,PRJ-01757,0,0,None,Pending approvals
DLY-078448,PRJ-00540,0,0,None,Compensation delay
DLY-078449,PRJ-01534,0,0,None,Compensation delay
DLY-078450,PRJ-01475,0,0,None,Pending approvals
DLY-078451,PRJ-02863,0,0,None,Pending approvals
DLY-078452,PRJ-03316,0,0,None,Pending approvals
DLY-078453,PRJ-00007,0,0,None,Stakeholder bottleneck
DLY-078454,PRJ-03972,0,0,None,Pending approvals
DLY-078455,PRJ-00586,0,0,None,Legal dispute
DLY-078456,PRJ-04065,0,0,None,Legal dispute
DLY-078457,PRJ-04124,0,0,None,Pending approvals
DLY-078458,PRJ-03081,1,168,Award,Pending approvals
DLY-078459,PRJ-00464,0,0,None,Notification pending
DLY-078460,PRJ-04978,0,0,None,Pending approvals
DLY-078461,PRJ-02422,0,0,None,Pending approvals
DLY-078462,PRJ-01432,0,0,None,Compensation delay
DLY-078463,PRJ-03386,0,0,None,Notification pending
DLY-078464,PRJ-02577,0,0,None,Pending approvals
DLY-078465,PRJ-02722,0,0,None,Possession pending
DLY-078466,PRJ-02304,0,0,None,Stakeholder bottleneck
DLY-078467,PRJ-03102,0,0,None,Stakeholder bottleneck
DLY-078468,PRJ-03290,1,108,Compensation,Compensation delay
DLY-078469,PRJ-03337,0,0,None,Stakeholder bottleneck
DLY-078470,PRJ-03004,0,0,None,Pending approvals
DLY-078471,PRJ-00990,1,47,Notification,Compensation delay
DLY-078472,PRJ-03421,0,0,None,Pending approvals
DLY-078473,PRJ-03276,0,0,None,Stakeholder bottleneck
DLY-078474,PRJ-01560,0,0,None,Pending approvals
DLY-078475,PRJ-02994,0,0,None,Pending approvals
DLY-078476,PRJ-02713,1,81,Award,Pending approvals
DLY-078477,PRJ-04488,1,72,Possession,Possession pending
DLY-078478,PRJ-00467,0,0,None,Pending approvals
DLY-078479,PRJ-01543,1,76,Notification,Pending approvals
DLY-078480,PRJ-03311,0,0,None,Compensation delay
DLY-078481,PRJ-01986,0,0,None,Rehabilitation delay
DLY-078482,PRJ-00452,0,0,None,Notification pending
DLY-078483,PRJ-04255,0,0,None,Pending approvals
DLY-078484,PRJ-04851,0,0,None,Pending approvals
DLY-078485,PRJ-02737,1,68,Notification,Compensation delay
DLY-078486,PRJ-00146,0,0,None,Possession pending
DLY-078487,PRJ-02013,1,132,Rehabilitation,Pending approvals
DLY-078488,PRJ-00708,1,75,Approval,Stakeholder bottleneck
DLY-078489,PRJ-01064,0,0,None,Notification pending
DLY-078490,PRJ-03727,0,0,None,Compensation delay
DLY-078491,PRJ-02428,1,39,Notification,Pending approvals
DLY-078492,PRJ-02378,0,0,None,Stakeholder bottleneck
DLY-078493,PRJ-01145,1,80,Legal,Compensation delay
DLY-078494,PRJ-01134,0,0,None,Pending approvals
DLY-078495,PRJ-02061,0,0,None,Pending approvals
DLY-078496,PRJ-03101,1,115,Possession,Compensation delay
DLY-078497,PRJ-03103,1,117,Rehabilitation,Incomplete documentation
DLY-078498,PRJ-01299,0,0,None,Pending approvals
DLY-078499,PRJ-00510,0,0,None,Pending approvals
DLY-078500,PRJ-02684,0,0,None,Compensation delay
DLY-078501,PRJ-02396,0,0,None,Pending approvals
DLY-078502,PRJ-03942,0,0,None,Pending approvals
DLY-078503,PRJ-02809,0,0,None,Stakeholder bottleneck
DLY-078504,PRJ-04879,0,0,None,Pending approvals
DLY-078505,PRJ-00550,0,0,None,Pending approvals
DLY-078506,PRJ-04590,0,0,None,Compensation delay
DLY-078507,PRJ-00026,0,0,None,Rehabilitation delay
DLY-078508,PRJ-04732,0,0,None,Incomplete documentation
DLY-078509,PRJ-01046,1,31,Award,Stakeholder bottleneck
DLY-078510,PRJ-03380,0,0,None,Legal dispute
DLY-078511,PRJ-03733,0,0,None,Rehabilitation delay
DLY-078512,PRJ-00168,0,0,None,Pending approvals
DLY-078513,PRJ-01213,1,168,Award,Pending approvals
DLY-078514,PRJ-01688,0,0,None,Pending approvals
DLY-078515,PRJ-03910,0,0,None,Pending approvals
DLY-078516,PRJ-04853,1,128,Rehabilitation,Pending approvals
DLY-078517,PRJ-00791,0,0,None,Rehabilitation delay
DLY-078518,PRJ-04286,0,0,None,Compensation delay
DLY-078519,PRJ-01787,0,0,None,Pending approvals
DLY-078520,PRJ-00359,0,0,None,Pending approvals
DLY-078521,PRJ-03020,1,89,Notification,Pending approvals
DLY-078522,PRJ-01177,0,0,None,Rehabilitation delay
DLY-078523,PRJ-03188,0,0,None,Pending approvals
DLY-078524,PRJ-03446,0,0,None,Pending approvals
DLY-078525,PRJ-03018,0,0,None,Pending approvals
DLY-078526,PRJ-00466,0,0,None,Compensation delay
DLY-078527,PRJ-04692,0,0,None,Pending approvals
DLY-078528,PRJ-04812,0,0,None,Compensation delay
DLY-078529,PRJ-00542,0,0,None,Pending approvals
DLY-078530,PRJ-02426,0,0,None,Compensation delay
DLY-078531,PRJ-01034,0,0,None,Pending approvals
DLY-078532,PRJ-02942,0,0,None,Stakeholder bottleneck
DLY-078533,PRJ-04196,1,48,Compensation,Pending approvals
DLY-078534,PRJ-00468,0,0,None,Pending approvals
DLY-078535,PRJ-00112,0,0,None,Pending approvals
DLY-078536,PRJ-01114,0,0,None,Pending approvals
DLY-078537,PRJ-04774,1,124,Approval,Rehabilitation delay
DLY-078538,PRJ-02694,0,0,None,Incomplete documentation
DLY-078539,PRJ-03007,0,0,None,Pending approvals
DLY-078540,PRJ-00458,0,0,None,Compensation delay
DLY-078541,PRJ-01226,0,0,None,Rehabilitation delay
DLY-078542,PRJ-03828,0,0,None,Incomplete documentation
DLY-078543,PRJ-00770,0,0,None,Pending approvals
DLY-078544,PRJ-03345,1,76,Approval,Pending approvals
DLY-078545,PRJ-04886,0,0,None,Compensation delay
DLY-078546,PRJ-03863,1,36,Approval,Pending approvals
DLY-078547,PRJ-01405,0,0,None,Pending approvals
DLY-078548,PRJ-03206,0,0,None,Pending approvals
DLY-078549,PRJ-02454,0,0,None,Incomplete documentation
DLY-078550,PRJ-04904,0,0,None,Pending approvals
DLY-078551,PRJ-02255,0,0,None,Pending approvals
DLY-078552,PRJ-00472,1,62,Approval,Pending approvals
DLY-078553,PRJ-01609,0,0,None,Pending approvals
DLY-078554,PRJ-03542,0,0,None,Stakeholder bottleneck
DLY-078555,PRJ-03421,0,0,None,Pending approvals
DLY-078556,PRJ-02161,0,0,None,Pending approvals
DLY-078557,PRJ-03716,0,0,None,Pending approvals
DLY-078558,PRJ-03374,1,156,Compensation,Compensation delay
DLY-078559,PRJ-00302,1,187,Rehabilitation,Compensation delay
DLY-078560,PRJ-02794,1,133,Compensation,Compensation delay
DLY-078561,PRJ-04177,0,0,None,Stakeholder bottleneck
DLY-078562,PRJ-00515,0,0,None,Pending approvals
DLY-078563,PRJ-04789,0,0,None,Pending approvals
DLY-078564,PRJ-00259,0,0,None,Compensation delay
DLY-078565,PRJ-02613,1,58,Award,Pending approvals
DLY-078566,PRJ-00243,0,0,None,Rehabilitation delay
DLY-078567,PRJ-01972,0,0,None,Pending approvals
DLY-078568,PRJ-03025,0,0,None,Rehabilitation delay
DLY-078569,PRJ-01493,0,0,None,Pending approvals
DLY-078570,PRJ-01121,0,0,None,Pending approvals
DLY-078571,PRJ-02519,0,0,None,Pending approvals
DLY-078572,PRJ-03346,0,0,None,Pending approvals
DLY-078573,PRJ-02373,1,53,Award,Compensation delay
DLY-078574,PRJ-03156,0,0,None,Pending approvals
DLY-078575,PRJ-01270,0,0,None,Compensation delay
DLY-078576,PRJ-03793,0,0,None,Pending approvals
DLY-078577,PRJ-03524,0,0,None,Pending approvals
DLY-078578,PRJ-03620,0,0,None,Stakeholder bottleneck
DLY-078579,PRJ-02035,1,80,Approval,Compensation delay
DLY-078580,PRJ-02290,0,0,None,Incomplete documentation
DLY-078581,PRJ-03709,1,84,Compensation,Incomplete documentation
DLY-078582,PRJ-02314,0,0,None,Stakeholder bottleneck
DLY-078583,PRJ-00245,1,91,Notification,Possession pending
DLY-078584,PRJ-03605,0,0,None,Pending approvals
DLY-078585,PRJ-00331,0,0,None,Pending approvals
DLY-078586,PRJ-00579,1,151,Approval,Pending approvals
DLY-078587,PRJ-04855,0,0,None,Stakeholder bottleneck
DLY-078588,PRJ-04533,0,0,None,Legal dispute
DLY-078589,PRJ-03127,0,0,None,Rehabilitation delay
DLY-078590,PRJ-02301,0,0,None,Stakeholder bottleneck
DLY-078591,PRJ-04747,0,0,None,Pending approvals
DLY-078592,PRJ-02499,1,83,Notification,Compensation delay
DLY-078593,PRJ-04947,0,0,None,Pending approvals
DLY-078594,PRJ-01478,1,85,Notification,Stakeholder bottleneck
DLY-078595,PRJ-02141,0,0,None,Rehabilitation delay
DLY-078596,PRJ-00819,0,0,None,Pending approvals
DLY-078597,PRJ-02419,1,342,Rehabilitation,Pending approvals
DLY-078598,PRJ-00156,0,0,None,Pending approvals
DLY-078599,PRJ-03776,0,0,None,Possession pending
DLY-078600,PRJ-02785,1,203,Approval,Compensation delay
DLY-078601,PRJ-03855,1,118,Rehabilitation,Pending approvals
DLY-078602,PRJ-02628,0,0,None,Pending approvals
DLY-078603,PRJ-04106,0,0,None,Stakeholder bottleneck
DLY-078604,PRJ-01773,0,0,None,Compensation delay
DLY-078605,PRJ-03611,0,0,None,Incomplete documentation
DLY-078606,PRJ-00358,0,0,None,Pending approvals
DLY-078607,PRJ-02109,0,0,None,Pending approvals
DLY-078608,PRJ-00066,0,0,None,Pending approvals
DLY-078609,PRJ-00311,0,0,None,Stakeholder bottleneck
DLY-078610,PRJ-02950,1,47,Notification,Possession pending
DLY-078611,PRJ-03699,0,0,None,Possession pending
DLY-078612,PRJ-03954,1,95,Notification,Legal dispute
DLY-078613,PRJ-01644,0,0,None,Pending approvals
DLY-078614,PRJ-01905,0,0,None,Possession pending
DLY-078615,PRJ-02494,0,0,None,Stakeholder bottleneck
DLY-078616,PRJ-03945,0,0,None,Pending approvals
DLY-078617,PRJ-01122,0,0,None,Notification pending
DLY-078618,PRJ-00996,0,0,None,Pending approvals
DLY-078619,PRJ-00174,0,0,None,Legal dispute
DLY-078620,PRJ-04606,0,0,None,Compensation delay
DLY-078621,PRJ-02682,0,0,None,Pending approvals
DLY-078622,PRJ-00171,0,0,None,Stakeholder bottleneck
DLY-078623,PRJ-00484,0,0,None,Pending approvals
DLY-078624,PRJ-01202,0,0,None,Compensation delay
DLY-078625,PRJ-04593,0,0,None,Pending approvals
DLY-078626,PRJ-04918,0,0,None,Pending approvals
DLY-078627,PRJ-00782,0,0,None,Pending approvals
DLY-078628,PRJ-03916,0,0,None,Stakeholder bottleneck
DLY-078629,PRJ-02015,0,0,None,Pending approvals
DLY-078630,PRJ-01061,0,0,None,Incomplete documentation
DLY-078631,PRJ-01584,0,0,None,Pending approvals
DLY-078632,PRJ-00404,0,0,None,Rehabilitation delay
DLY-078633,PRJ-02298,0,0,None,Rehabilitation delay
DLY-078634,PRJ-02525,0,0,None,Compensation delay
DLY-078635,PRJ-00300,1,224,Compensation,Legal dispute
DLY-078636,PRJ-00057,0,0,None,Pending approvals
DLY-078637,PRJ-00930,0,0,None,Notification pending
DLY-078638,PRJ-00150,0,0,None,Possession pending
DLY-078639,PRJ-03330,1,195,Legal,Pending approvals
DLY-078640,PRJ-01233,0,0,None,Pending approvals
DLY-078641,PRJ-00186,1,94,Compensation,Legal dispute
DLY-078642,PRJ-01791,0,0,None,Pending approvals
DLY-078643,PRJ-03571,0,0,None,Incomplete documentation
DLY-078644,PRJ-04581,0,0,None,Notification pending
DLY-078645,PRJ-02275,1,181,Rehabilitation,Compensation delay
DLY-078646,PRJ-02997,0,0,None,Pending approvals
DLY-078647,PRJ-01182,1,72,Possession,Pending approvals
DLY-078648,PRJ-02174,0,0,None,Incomplete documentation
DLY-078649,PRJ-03126,0,0,None,Incomplete documentation
DLY-078650,PRJ-04839,0,0,None,Stakeholder bottleneck
DLY-078651,PRJ-00640,1,53,Award,Pending approvals
DLY-078652,PRJ-02998,0,0,None,Pending approvals
DLY-078653,PRJ-02635,0,0,None,Rehabilitation delay
DLY-078654,PRJ-02379,0,0,None,Pending approvals
DLY-078655,PRJ-00812,0,0,None,Compensation delay
DLY-078656,PRJ-03916,0,0,None,Compensation delay
DLY-078657,PRJ-02551,1,90,Award,Legal dispute
DLY-078658,PRJ-03216,0,0,None,Legal dispute
DLY-078659,PRJ-04873,0,0,None,Stakeholder bottleneck
DLY-078660,PRJ-01709,0,0,None,Notification pending
DLY-078661,PRJ-01618,0,0,None,Pending approvals
DLY-078662,PRJ-04800,0,0,None,Compensation delay
DLY-078663,PRJ-00826,1,174,Award,Pending approvals
DLY-078664,PRJ-03361,0,0,None,Compensation delay
DLY-078665,PRJ-03426,0,0,None,Rehabilitation delay
DLY-078666,PRJ-00388,0,0,None,Incomplete documentation
DLY-078667,PRJ-03129,0,0,None,Compensation delay
DLY-078668,PRJ-02534,0,0,None,Pending approvals
DLY-078669,PRJ-04065,1,197,Approval,Pending approvals
DLY-078670,PRJ-04704,0,0,None,Pending approvals
DLY-078671,PRJ-03421,0,0,None,Notification pending
DLY-078672,PRJ-01456,1,85,Compensation,Pending approvals
DLY-078673,PRJ-01256,0,0,None,Notification pending
