record_id,parcel_id,project_id,case_id,compensation_id,approval_id,delay_id,district,taluk,village,survey_no,area,classification,legal_disputes,compensation_pending,approval_pending,documentation_pending,rehabilitation_pending,stakeholder_responsiveness,delay_days,risk_score,delay_probability,risk_category,delay_reason
94017,PAR-094017,PRJ-02561,CASE-094017,COMP-094017,APR-094017,DLY-094017,Coimbatore,Coimbatore North,Mettupalayam,8358,1.568,Punjai,0,0,0,1,0,87.1,0,23.8,0.2405,LOW,Incomplete documentation
94018,PAR-094018,PRJ-00309,CASE-094018,COMP-094018,APR-094018,DLY-094018,Coimbatore,Pollachi,Kovilpalayam,6073,0.147,Residential,0,0,1,0,0,91.6,0,25.9,0.2059,MEDIUM,Pending approvals
94019,PAR-094019,PRJ-00168,CASE-094019,COMP-094019,APR-094019,DLY-094019,Coimbatore,Madukkarai,Annur,1257,1.186,Industrial,0,0,0,0,0,100.0,0,11.1,0.1246,LOW,Stakeholder bottleneck
94020,PAR-094020,PRJ-04615,CASE-094020,COMP-094020,APR-094020,DLY-094020,Coimbatore,Coimbatore South,Perur,3466,0.481,Nanjai,0,0,0,0,0,93.9,0,8.3,0.0998,LOW,Pending approvals
94021,PAR-094021,PRJ-01435,CASE-094021,COMP-094021,APR-094021,DLY-094021,Coimbatore,Coimbatore South,Perur,1304,0.808,Punjai,0,0,0,1,0,83.2,105,32.3,0.343,MEDIUM,Incomplete documentation
94022,PAR-094022,PRJ-00877,CASE-094022,COMP-094022,APR-094022,DLY-094022,Coimbatore,Kinathukadavu,Saravanampatti,4732,2.909,Nanjai,0,0,0,0,0,100.0,0,10.7,0.1246,LOW,Stakeholder bottleneck
94023,PAR-094023,PRJ-03086,CASE-094023,COMP-094023,APR-094023,DLY-094023,Coimbatore,Mettupalayam,Sulur,4353,0.537,Residential,0,0,0,0,0,95.6,0,18.9,0.2142,LOW,Possession pending
94024,PAR-094024,PRJ-03701,CASE-094024,COMP-094024,APR-094024,DLY-094024,Coimbatore,Kinathukadavu,Madukkarai,8874,0.96,Punjai,1,0,0,0,0,74.3,116,28.4,0.2891,MEDIUM,Legal dispute
94025,PAR-094025,PRJ-02565,CASE-094025,COMP-094025,APR-094025,DLY-094025,Coimbatore,Coimbatore North,Karamadai,7116,0.659,Residential,0,1,0,1,0,95.9,0,40.2,0.4134,MEDIUM,Compensation delay
94026,PAR-094026,PRJ-00803,CASE-094026,COMP-094026,APR-094026,DLY-094026,Coimbatore,Coimbatore North,Pollachi,7007,0.374,Punjai,0,0,0,0,0,90.6,0,10.0,0.0998,LOW,Pending approvals
94027,PAR-094027,PRJ-03448,CASE-094027,COMP-094027,APR-094027,DLY-094027,Coimbatore,Madukkarai,Mettupalayam,2195,0.588,Nanjai,0,0,0,0,0,97.6,0,13.2,0.0998,LOW,Pending approvals
94028,PAR-094028,PRJ-00909,CASE-094028,COMP-094028,APR-094028,DLY-094028,Coimbatore,Mettupalayam,Madukkarai,8799,0.926,Government,0,0,0,0,1,94.3,211,25.7,0.2142,MEDIUM,Rehabilitation delay
94029,PAR-094029,PRJ-00661,CASE-094029,COMP-094029,APR-094029,DLY-094029,Coimbatore,Kinathukadavu,Negamam,9479,1.352,Government,0,0,1,0,0,86.1,0,17.3,0.168,LOW,Pending approvals
94030,PAR-094030,PRJ-00043,CASE-094030,COMP-094030,APR-094030,DLY-094030,Coimbatore,Coimbatore North,Sulur,347,0.327,Residential,1,0,0,0,0,96.4,0,30.2,0.31,MEDIUM,Legal dispute
94031,PAR-094031,PRJ-03221,CASE-094031,COMP-094031,APR-094031,DLY-094031,Coimbatore,Madukkarai,Kovilpalayam,8805,1.405,Industrial,0,0,0,0,1,90.3,0,25.7,0.2315,MEDIUM,Rehabilitation delay
94032,PAR-094032,PRJ-03515,CASE-094032,COMP-094032,APR-094032,DLY-094032,Coimbatore,Coimbatore North,Sulur,1116,0.881,Punjai,0,1,0,0,1,83.6,122,29.6,0.343,MEDIUM,Compensation delay
94033,PAR-094033,PRJ-03655,CASE-094033,COMP-094033,APR-094033,DLY-094033,Coimbatore,Coimbatore North,Kovilpalayam,3350,1.126,Punjai,0,0,0,0,0,88.0,0,11.8,0.0998,LOW,Pending approvals
94034,PAR-094034,PRJ-02698,CASE-094034,COMP-094034,APR-094034,DLY-094034,Coimbatore,Sulur,Annur,3774,0.543,Residential,0,0,0,0,0,100.0,0,11.0,0.0998,LOW,Pending approvals
94035,PAR-094035,PRJ-03026,CASE-094035,COMP-094035,APR-094035,DLY-094035,Coimbatore,Coimbatore South,Sulur,6317,1.713,Commercial,1,0,1,0,0,72.2,0,35.6,0.3318,MEDIUM,Pending approvals
94036,PAR-094036,PRJ-03713,CASE-094036,COMP-094036,APR-094036,DLY-094036,Coimbatore,Kinathukadavu,Madukkarai,3184,1.015,Punjai,0,0,0,0,0,94.7,0,5.4,0.0998,LOW,Pending approvals
94037,PAR-094037,PRJ-00341,CASE-094037,COMP-094037,APR-094037,DLY-094037,Coimbatore,Annur,Negamam,683,1.349,Poramboke,0,0,0,0,0,97.0,0,9.1,0.0998,LOW,Pending approvals
94038,PAR-094038,PRJ-03633,CASE-094038,COMP-094038,APR-094038,DLY-094038,Coimbatore,Mettupalayam,Annur,3586,0.403,Government,0,0,0,0,0,100.0,0,11.1,0.0998,LOW,Pending approvals
94039,PAR-094039,PRJ-01990,CASE-094039,COMP-094039,APR-094039,DLY-094039,Coimbatore,Sulur,Karamadai,3150,1.865,Punjai,0,0,0,0,0,72.4,0,12.9,0.1246,LOW,Stakeholder bottleneck
94040,PAR-094040,PRJ-03888,CASE-094040,COMP-094040,APR-094040,DLY-094040,Coimbatore,Coimbatore North,Madukkarai,8569,0.731,Punjai,0,0,0,0,0,93.1,0,8.7,0.0998,LOW,Pending approvals
94041,PAR-094041,PRJ-00364,CASE-094041,COMP-094041,APR-094041,DLY-094041,Coimbatore,Coimbatore South,Pollachi,5594,0.546,Nanjai,0,0,0,0,0,89.7,0,13.2,0.0998,LOW,Pending approvals
94042,PAR-094042,PRJ-02137,CASE-094042,COMP-094042,APR-094042,DLY-094042,Coimbatore,Mettupalayam,Pollachi,8356,0.465,Industrial,0,0,0,0,0,100.0,0,13.3,0.1545,LOW,Possession pending
94043,PAR-094043,PRJ-02998,CASE-094043,COMP-094043,APR-094043,DLY-094043,Coimbatore,Coimbatore North,Karamadai,8389,3.902,Punjai,1,1,0,0,0,83.5,0,38.6,0.3775,MEDIUM,Compensation delay
94044,PAR-094044,PRJ-03473,CASE-094044,COMP-094044,APR-094044,DLY-094044,Coimbatore,Pollachi,Annur,7873,2.177,Industrial,0,1,0,0,0,89.5,61,22.9,0.2405,LOW,Compensation delay
94045,PAR-094045,PRJ-04160,CASE-094045,COMP-094045,APR-094045,DLY-094045,Coimbatore,Annur,Kinathukadavu,8948,1.011,Residential,0,0,0,0,0,100.0,0,7.0,0.0998,LOW,Pending approvals
94046,PAR-094046,PRJ-00093,CASE-094046,COMP-094046,APR-094046,DLY-094046,Coimbatore,Pollachi,Thudiyalur,6270,1.364,Residential,1,0,0,0,1,71.9,0,46.9,0.4875,MEDIUM,Legal dispute
94047,PAR-094047,PRJ-00835,CASE-094047,COMP-094047,APR-094047,DLY-094047,Coimbatore,Coimbatore South,Mettupalayam,365,0.424,Commercial,0,0,0,0,0,77.2,0,13.9,0.1545,LOW,Notification pending
94048,PAR-094048,PRJ-01290,CASE-094048,COMP-094048,APR-094048,DLY-094048,Coimbatore,Annur,Madukkarai,4386,0.567,Residential,0,0,0,0,0,90.6,0,11.6,0.0998,LOW,Pending approvals
94049,PAR-094049,PRJ-02225,CASE-094049,COMP-094049,APR-094049,DLY-094049,Coimbatore,Coimbatore North,Mettupalayam,2202,2.593,Nanjai,0,1,0,0,0,97.0,0,28.8,0.2891,MEDIUM,Compensation delay
94050,PAR-094050,PRJ-03537,CASE-094050,COMP-094050,APR-094050,DLY-094050,Coimbatore,Kinathukadavu,Kovilpalayam,4464,0.411,Poramboke,0,0,0,0,0,91.9,0,6.3,0.0998,LOW,Pending approvals
94051,PAR-094051,PRJ-04348,CASE-094051,COMP-094051,APR-094051,DLY-094051,Coimbatore,Madukkarai,Thudiyalur,7801,0.667,Punjai,0,0,0,0,0,91.1,0,12.5,0.0998,LOW,Pending approvals
94052,PAR-094052,PRJ-04600,CASE-094052,COMP-094052,APR-094052,DLY-094052,Coimbatore,Sulur,Perur,1564,0.771,Residential,0,0,0,0,0,99.2,0,8.5,0.0998,LOW,Pending approvals
94053,PAR-094053,PRJ-03214,CASE-094053,COMP-094053,APR-094053,DLY-094053,Coimbatore,Mettupalayam,Thudiyalur,3755,0.597,Nanjai,0,0,0,0,0,100.0,0,7.0,0.0998,LOW,Pending approvals
94054,PAR-094054,PRJ-01700,CASE-094054,COMP-094054,APR-094054,DLY-094054,Coimbatore,Coimbatore South,Madukkarai,9074,1.556,Nanjai,0,1,0,0,0,82.2,46,28.4,0.2689,MEDIUM,Compensation delay
94055,PAR-094055,PRJ-00198,CASE-094055,COMP-094055,APR-094055,DLY-094055,Coimbatore,Annur,Sulur,201,1.051,Punjai,0,0,0,1,0,87.6,0,21.3,0.1978,LOW,Incomplete documentation
94056,PAR-094056,PRJ-01966,CASE-094056,COMP-094056,APR-094056,DLY-094056,Coimbatore,Sulur,Thudiyalur,8463,1.575,Poramboke,0,0,0,0,0,99.7,0,8.0,0.0998,LOW,Pending approvals
94057,PAR-094057,PRJ-00278,CASE-094057,COMP-094057,APR-094057,DLY-094057,Coimbatore,Madukkarai,Perur,4842,2.09,Residential,0,0,0,0,0,98.4,0,11.8,0.0998,LOW,Pending approvals
94058,PAR-094058,PRJ-03203,CASE-094058,COMP-094058,APR-094058,DLY-094058,Coimbatore,Pollachi,Kinathukadavu,4726,1.266,Nanjai,0,0,0,0,1,87.0,0,13.9,0.1545,LOW,Rehabilitation delay
94059,PAR-094059,PRJ-02610,CASE-094059,COMP-094059,APR-094059,DLY-094059,Coimbatore,Pollachi,Madukkarai,8564,0.503,Industrial,0,1,0,0,0,75.3,0,22.9,0.1978,LOW,Compensation delay
94060,PAR-094060,PRJ-04641,CASE-094060,COMP-094060,APR-094060,DLY-094060,Coimbatore,Annur,Annur,1691,0.945,Punjai,0,0,0,0,0,82.4,0,10.3,0.0998,LOW,Pending approvals
94061,PAR-094061,PRJ-03369,CASE-094061,COMP-094061,APR-094061,DLY-094061,Coimbatore,Annur,Thudiyalur,1769,0.637,Residential,1,1,0,0,0,67.4,0,53.0,0.5,HIGH,Compensation delay
94062,PAR-094062,PRJ-04406,CASE-094062,COMP-094062,APR-094062,DLY-094062,Coimbatore,Coimbatore South,Saravanampatti,6836,0.942,Punjai,0,0,0,0,1,93.0,0,17.4,0.1545,LOW,Rehabilitation delay
94063,PAR-094063,PRJ-01570,CASE-094063,COMP-094063,APR-094063,DLY-094063,Coimbatore,Coimbatore South,Negamam,3829,0.643,Nanjai,1,0,1,0,0,87.5,0,30.6,0.3318,MEDIUM,Pending approvals
94064,PAR-094064,PRJ-02803,CASE-094064,COMP-094064,APR-094064,DLY-094064,Coimbatore,Pollachi,Negamam,1945,1.464,Punjai,0,0,0,0,1,86.5,87,17.4,0.19,LOW,Rehabilitation delay
94065,PAR-094065,PRJ-04216,CASE-094065,COMP-094065,APR-094065,DLY-094065,Coimbatore,Coimbatore North,Madukkarai,8935,0.718,Punjai,0,0,0,0,0,100.0,0,7.7,0.0998,LOW,Pending approvals
94066,PAR-094066,PRJ-02944,CASE-094066,COMP-094066,APR-094066,DLY-094066,Coimbatore,Pollachi,Mettupalayam,6788,0.856,Punjai,0,0,0,0,0,93.8,0,6.8,0.0998,LOW,Pending approvals
94067,PAR-094067,PRJ-02842,CASE-094067,COMP-094067,APR-094067,DLY-094067,Coimbatore,Coimbatore North,Saravanampatti,278,1.345,Commercial,0,0,0,0,0,90.0,0,19.0,0.0998,LOW,Pending approvals
94068,PAR-094068,PRJ-02869,CASE-094068,COMP-094068,APR-094068,DLY-094068,Coimbatore,Coimbatore North,Thudiyalur,8038,0.667,Commercial,1,0,0,0,0,78.4,0,33.0,0.343,MEDIUM,Legal dispute
94069,PAR-094069,PRJ-03860,CASE-094069,COMP-094069,APR-094069,DLY-094069,Coimbatore,Annur,Kovilpalayam,8270,0.872,Poramboke,0,0,0,0,0,79.3,0,10.3,0.1419,LOW,Pending approvals
94070,PAR-094070,PRJ-04346,CASE-094070,COMP-094070,APR-094070,DLY-094070,Coimbatore,Kinathukadavu,Pollachi,828,1.241,Punjai,0,0,0,0,1,94.4,157,17.3,0.1545,LOW,Rehabilitation delay
94071,PAR-094071,PRJ-04543,CASE-094071,COMP-094071,APR-094071,DLY-094071,Coimbatore,Madukkarai,Kovilpalayam,8352,0.212,Punjai,0,0,0,0,1,90.3,0,16.2,0.1545,LOW,Rehabilitation delay
94072,PAR-094072,PRJ-00714,CASE-094072,COMP-094072,APR-094072,DLY-094072,Coimbatore,Coimbatore North,Pollachi,2999,2.209,Nanjai,0,0,0,0,1,86.7,0,34.9,0.3894,MEDIUM,Rehabilitation delay
94073,PAR-094073,PRJ-03872,CASE-094073,COMP-094073,APR-094073,DLY-094073,Coimbatore,Sulur,Karamadai,663,0.406,Nanjai,0,0,0,0,0,100.0,0,4.8,0.0998,LOW,Pending approvals
94074,PAR-094074,PRJ-03189,CASE-094074,COMP-094074,APR-094074,DLY-094074,Coimbatore,Coimbatore South,Karamadai,4843,2.305,Poramboke,0,1,0,0,0,86.8,185,26.8,0.2405,MEDIUM,Compensation delay
94075,PAR-094075,PRJ-03577,CASE-094075,COMP-094075,APR-094075,DLY-094075,Coimbatore,Coimbatore North,Negamam,3558,0.227,Nanjai,0,0,0,0,0,90.7,0,9.5,0.0998,LOW,Pending approvals
94076,PAR-094076,PRJ-03610,CASE-094076,COMP-094076,APR-094076,DLY-094076,Coimbatore,Annur,Negamam,1972,0.866,Government,0,0,0,1,0,91.8,0,19.4,0.1978,LOW,Incomplete documentation
94077,PAR-094077,PRJ-02224,CASE-094077,COMP-094077,APR-094077,DLY-094077,Coimbatore,Annur,Annur,8963,0.571,Residential,0,0,0,0,1,71.9,0,18.0,0.1545,LOW,Rehabilitation delay
94078,PAR-094078,PRJ-01879,CASE-094078,COMP-094078,APR-094078,DLY-094078,Coimbatore,Kinathukadavu,Thudiyalur,6154,0.862,Nanjai,0,0,1,1,0,84.3,0,26.7,0.31,MEDIUM,Pending approvals
94079,PAR-094079,PRJ-04730,CASE-094079,COMP-094079,APR-094079,DLY-094079,Coimbatore,Pollachi,Mettupalayam,7894,0.508,Punjai,0,0,0,0,0,86.9,0,14.7,0.1419,LOW,Pending approvals
94080,PAR-094080,PRJ-02953,CASE-094080,COMP-094080,APR-094080,DLY-094080,Coimbatore,Coimbatore South,Kovilpalayam,4912,0.576,Punjai,0,0,0,0,0,92.6,0,6.6,0.0998,LOW,Pending approvals
94081,PAR-094081,PRJ-04265,CASE-094081,COMP-094081,APR-094081,DLY-094081,Coimbatore,Kinathukadavu,Kinathukadavu,1643,0.459,Commercial,0,0,0,0,0,91.6,39,14.3,0.1419,LOW,Pending approvals
94082,PAR-094082,PRJ-00501,CASE-094082,COMP-094082,APR-094082,DLY-094082,Coimbatore,Coimbatore South,Annur,1398,0.327,Punjai,0,0,0,0,1,85.5,0,19.0,0.19,LOW,Rehabilitation delay
94083,PAR-094083,PRJ-01467,CASE-094083,COMP-094083,APR-094083,DLY-094083,Coimbatore,Madukkarai,Thudiyalur,1178,3.952,Punjai,0,0,0,1,0,97.9,71,23.8,0.1978,LOW,Incomplete documentation
94084,PAR-094084,PRJ-03918,CASE-094084,COMP-094084,APR-094084,DLY-094084,Coimbatore,Mettupalayam,Kinathukadavu,7913,0.548,Punjai,0,0,0,0,0,86.4,0,9.8,0.0998,LOW,Pending approvals
94085,PAR-094085,PRJ-01442,CASE-094085,COMP-094085,APR-094085,DLY-094085,Coimbatore,Annur,Perur,896,0.665,Punjai,0,0,0,0,0,100.0,0,12.0,0.0998,LOW,Pending approvals
94086,PAR-094086,PRJ-00005,CASE-094086,COMP-094086,APR-094086,DLY-094086,Coimbatore,Kinathukadavu,Madukkarai,6193,0.282,Punjai,0,0,0,0,0,79.9,0,9.6,0.0998,LOW,Pending approvals
94087,PAR-094087,PRJ-01681,CASE-094087,COMP-094087,APR-094087,DLY-094087,Coimbatore,Coimbatore South,Karamadai,4518,2.691,Residential,1,0,0,0,0,69.8,85,39.3,0.3659,MEDIUM,Legal dispute
94088,PAR-094088,PRJ-00863,CASE-094088,COMP-094088,APR-094088,DLY-094088,Coimbatore,Mettupalayam,Madukkarai,464,3.019,Punjai,0,0,0,0,0,89.6,0,9.9,0.0998,LOW,Pending approvals
94089,PAR-094089,PRJ-02825,CASE-094089,COMP-094089,APR-094089,DLY-094089,Coimbatore,Coimbatore North,Mettupalayam,2464,0.711,Government,0,0,0,0,0,100.0,0,10.1,0.1246,LOW,Stakeholder bottleneck
94090,PAR-094090,PRJ-02731,CASE-094090,COMP-094090,APR-094090,DLY-094090,Coimbatore,Mettupalayam,Saravanampatti,4378,0.928,Residential,0,0,0,0,0,100.0,0,5.8,0.0998,LOW,Pending approvals
94091,PAR-094091,PRJ-00122,CASE-094091,COMP-094091,APR-094091,DLY-094091,Coimbatore,Sulur,Kovilpalayam,6167,0.663,Government,0,0,0,0,0,90.4,0,20.4,0.1246,LOW,Stakeholder bottleneck
94092,PAR-094092,PRJ-02213,CASE-094092,COMP-094092,APR-094092,DLY-094092,Coimbatore,Kinathukadavu,Thudiyalur,6080,3.102,Punjai,0,0,0,0,0,97.1,0,11.7,0.1246,LOW,Stakeholder bottleneck
94093,PAR-094093,PRJ-04362,CASE-094093,COMP-094093,APR-094093,DLY-094093,Coimbatore,Pollachi,Negamam,8725,0.894,Government,1,1,0,1,0,63.3,106,80.1,0.7858,CRITICAL,Compensation delay
94094,PAR-094094,PRJ-03264,CASE-094094,COMP-094094,APR-094094,DLY-094094,Coimbatore,Pollachi,Kinathukadavu,9262,0.514,Government,1,1,0,0,1,75.3,0,52.3,0.5,HIGH,Compensation delay
94095,PAR-094095,PRJ-03532,CASE-094095,COMP-094095,APR-094095,DLY-094095,Coimbatore,Coimbatore South,Madukkarai,200,1.132,Punjai,0,1,0,0,0,80.5,0,31.9,0.2891,MEDIUM,Compensation delay
94096,PAR-094096,PRJ-03022,CASE-094096,COMP-094096,APR-094096,DLY-094096,Coimbatore,Mettupalayam,Negamam,5545,0.403,Commercial,0,0,0,0,0,81.0,0,17.1,0.1545,LOW,Notification pending
94097,PAR-094097,PRJ-00574,CASE-094097,COMP-094097,APR-094097,DLY-094097,Coimbatore,Coimbatore South,Sulur,5050,1.177,Nanjai,0,0,0,0,0,89.2,0,21.2,0.1751,LOW,Stakeholder bottleneck
94098,PAR-094098,PRJ-03097,CASE-094098,COMP-094098,APR-094098,DLY-094098,Coimbatore,Kinathukadavu,Karamadai,906,0.723,Residential,0,1,0,0,1,76.4,0,30.3,0.2891,MEDIUM,Compensation delay
94099,PAR-094099,PRJ-00084,CASE-094099,COMP-094099,APR-094099,DLY-094099,Coimbatore,Madukkarai,Perur,688,1.701,Commercial,1,0,0,1,1,65.3,111,57.9,0.5987,HIGH,Legal dispute
94100,PAR-094100,PRJ-04558,CASE-094100,COMP-094100,APR-094100,DLY-094100,Coimbatore,Annur,Kovilpalayam,5304,0.372,Industrial,0,0,0,0,0,82.6,0,6.9,0.0998,LOW,Pending approvals
94101,PAR-094101,PRJ-00122,CASE-094101,COMP-094101,APR-094101,DLY-094101,Coimbatore,Madukkarai,Perur,3063,3.705,Punjai,0,0,0,0,1,100.0,0,21.8,0.19,LOW,Rehabilitation delay
94102,PAR-094102,PRJ-01991,CASE-094102,COMP-094102,APR-094102,DLY-094102,Coimbatore,Pollachi,Pollachi,5836,0.458,Nanjai,0,0,0,0,0,86.6,0,12.3,0.1419,LOW,Pending approvals
94103,PAR-094103,PRJ-02421,CASE-094103,COMP-094103,APR-094103,DLY-094103,Coimbatore,Pollachi,Sulur,7672,0.709,Residential,0,0,0,0,1,80.9,0,15.9,0.1545,LOW,Rehabilitation delay
94104,PAR-094104,PRJ-02297,CASE-094104,COMP-094104,APR-094104,DLY-094104,Coimbatore,Sulur,Negamam,2499,2.442,Punjai,1,1,1,1,0,50.9,198,69.4,0.7109,HIGH,Pending approvals
94105,PAR-094105,PRJ-03672,CASE-094105,COMP-094105,APR-094105,DLY-094105,Coimbatore,Coimbatore North,Kinathukadavu,1262,0.552,Residential,0,0,0,0,0,87.8,0,12.4,0.0998,LOW,Pending approvals
94106,PAR-094106,PRJ-04105,CASE-094106,COMP-094106,APR-094106,DLY-094106,Coimbatore,Madukkarai,Madukkarai,789,2.191,Government,0,0,0,0,0,82.0,0,11.9,0.0998,LOW,Pending approvals
94107,PAR-094107,PRJ-00203,CASE-094107,COMP-094107,APR-094107,DLY-094107,Coimbatore,Coimbatore South,Sulur,367,1.113,Punjai,0,1,0,1,0,78.0,0,50.1,0.4502,HIGH,Compensation delay
94108,PAR-094108,PRJ-01808,CASE-094108,COMP-094108,APR-094108,DLY-094108,Coimbatore,Mettupalayam,Saravanampatti,4453,1.731,Nanjai,0,0,0,0,0,100.0,0,11.1,0.0998,LOW,Pending approvals
94109,PAR-094109,PRJ-01057,CASE-094109,COMP-094109,APR-094109,DLY-094109,Coimbatore,Madukkarai,Pollachi,5389,3.494,Punjai,0,0,0,0,0,93.8,0,5.7,0.0998,LOW,Pending approvals
94110,PAR-094110,PRJ-03292,CASE-094110,COMP-094110,APR-094110,DLY-094110,Coimbatore,Coimbatore North,Kovilpalayam,6306,0.425,Nanjai,0,0,0,0,0,90.9,0,16.1,0.1545,LOW,Possession pending
94111,PAR-094111,PRJ-00476,CASE-094111,COMP-094111,APR-094111,DLY-094111,Coimbatore,Coimbatore South,Madukkarai,6676,0.566,Nanjai,0,0,0,0,0,100.0,0,7.6,0.0998,LOW,Pending approvals
94112,PAR-094112,PRJ-02137,CASE-094112,COMP-094112,APR-094112,DLY-094112,Coimbatore,Madukkarai,Thudiyalur,8701,0.456,Government,0,0,0,0,0,91.9,0,9.4,0.0998,LOW,Pending approvals
94113,PAR-094113,PRJ-04031,CASE-094113,COMP-094113,APR-094113,DLY-094113,Coimbatore,Kinathukadavu,Kovilpalayam,1363,1.18,Industrial,0,0,0,0,0,80.2,0,29.1,0.2315,MEDIUM,Notification pending
94114,PAR-094114,PRJ-03129,CASE-094114,COMP-094114,APR-094114,DLY-094114,Coimbatore,Coimbatore South,Annur,2340,1.115,Poramboke,0,0,0,0,0,85.8,0,21.1,0.19,LOW,Stakeholder bottleneck
94115,PAR-094115,PRJ-00387,CASE-094115,COMP-094115,APR-094115,DLY-094115,Coimbatore,Coimbatore South,Mettupalayam,7910,1.825,Commercial,1,0,1,0,0,79.3,0,41.4,0.4256,MEDIUM,Pending approvals
94116,PAR-094116,PRJ-04779,CASE-094116,COMP-094116,APR-094116,DLY-094116,Coimbatore,Coimbatore North,Negamam,929,0.89,Punjai,0,1,0,0,0,78.6,0,26.4,0.1978,MEDIUM,Compensation delay
94117,PAR-094117,PRJ-01556,CASE-094117,COMP-094117,APR-094117,DLY-094117,Coimbatore,Sulur,Perur,2769,0.44,Poramboke,0,0,0,0,0,100.0,0,10.1,0.0998,LOW,Pending approvals
94118,PAR-094118,PRJ-01198,CASE-094118,COMP-094118,APR-094118,DLY-094118,Coimbatore,Sulur,Karamadai,1375,1.097,Industrial,0,0,0,0,0,98.5,0,1.7,0.0998,LOW,Pending approvals
94119,PAR-094119,PRJ-03327,CASE-094119,COMP-094119,APR-094119,DLY-094119,Coimbatore,Madukkarai,Mettupalayam,3198,2.568,Residential,1,1,0,0,0,71.6,0,53.7,0.5374,HIGH,Compensation delay
94120,PAR-094120,PRJ-03910,CASE-094120,COMP-094120,APR-094120,DLY-094120,Coimbatore,Coimbatore South,Mettupalayam,3146,1.929,Residential,0,0,0,0,0,84.3,0,10.6,0.0998,LOW,Pending approvals
94121,PAR-094121,PRJ-03331,CASE-094121,COMP-094121,APR-094121,DLY-094121,Coimbatore,Sulur,Perur,7921,1.372,Punjai,0,0,0,0,0,100.0,0,14.3,0.1246,LOW,Stakeholder bottleneck
94122,PAR-094122,PRJ-03843,CASE-094122,COMP-094122,APR-094122,DLY-094122,Coimbatore,Kinathukadavu,Kovilpalayam,4036,1.466,Punjai,0,0,0,1,0,89.6,0,22.5,0.2405,LOW,Incomplete documentation
94123,PAR-094123,PRJ-04656,CASE-094123,COMP-094123,APR-094123,DLY-094123,Coimbatore,Kinathukadavu,Mettupalayam,2746,0.709,Residential,0,1,0,0,0,85.9,0,21.9,0.2689,LOW,Compensation delay
94124,PAR-094124,PRJ-03940,CASE-094124,COMP-094124,APR-094124,DLY-094124,Coimbatore,Kinathukadavu,Annur,2266,2.504,Residential,0,1,0,0,1,58.0,151,41.1,0.4013,MEDIUM,Compensation delay
94125,PAR-094125,PRJ-00514,CASE-094125,COMP-094125,APR-094125,DLY-094125,Coimbatore,Coimbatore South,Sulur,1647,0.791,Commercial,1,1,0,0,0,60.5,265,56.7,0.5987,HIGH,Compensation delay
94126,PAR-094126,PRJ-01782,CASE-094126,COMP-094126,APR-094126,DLY-094126,Coimbatore,Coimbatore North,Perur,8884,3.011,Industrial,0,0,0,1,0,81.2,91,22.9,0.1978,LOW,Incomplete documentation
94127,PAR-094127,PRJ-03554,CASE-094127,COMP-094127,APR-094127,DLY-094127,Coimbatore,Coimbatore North,Pollachi,7369,4.372,Residential,0,0,0,0,0,95.1,0,6.9,0.0998,LOW,Pending approvals
94128,PAR-094128,PRJ-00244,CASE-094128,COMP-094128,APR-094128,DLY-094128,Coimbatore,Madukkarai,Mettupalayam,2660,2.292,Punjai,0,0,1,0,0,89.4,0,31.3,0.2994,MEDIUM,Pending approvals
94129,PAR-094129,PRJ-01082,CASE-094129,COMP-094129,APR-094129,DLY-094129,Coimbatore,Coimbatore South,Negamam,7262,7.909,Punjai,0,0,1,0,0,100.0,0,33.4,0.2994,MEDIUM,Pending approvals
94130,PAR-094130,PRJ-02196,CASE-094130,COMP-094130,APR-094130,DLY-094130,Coimbatore,Mettupalayam,Kinathukadavu,6080,1.298,Punjai,0,0,0,1,1,88.0,0,35.1,0.343,MEDIUM,Incomplete documentation
94131,PAR-094131,PRJ-01086,CASE-094131,COMP-094131,APR-094131,DLY-094131,Coimbatore,Coimbatore North,Pollachi,6061,3.002,Residential,0,0,0,0,0,88.4,0,8.2,0.1246,LOW,Stakeholder bottleneck
94132,PAR-094132,PRJ-04895,CASE-094132,COMP-094132,APR-094132,DLY-094132,Coimbatore,Annur,Mettupalayam,2859,1.819,Punjai,1,1,0,0,1,75.9,71,55.1,0.5987,HIGH,Compensation delay
94133,PAR-094133,PRJ-01975,CASE-094133,COMP-094133,APR-094133,DLY-094133,Coimbatore,Mettupalayam,Kovilpalayam,6032,0.309,Punjai,0,0,0,0,0,99.1,0,10.8,0.1246,LOW,Stakeholder bottleneck
94134,PAR-094134,PRJ-03123,CASE-094134,COMP-094134,APR-094134,DLY-094134,Coimbatore,Pollachi,Pollachi,8706,0.879,Residential,0,1,0,0,0,78.0,0,21.2,0.1978,LOW,Compensation delay
94135,PAR-094135,PRJ-03666,CASE-094135,COMP-094135,APR-094135,DLY-094135,Coimbatore,Coimbatore South,Saravanampatti,7196,0.452,Punjai,0,0,0,0,0,93.3,86,13.6,0.1246,LOW,Stakeholder bottleneck
94136,PAR-094136,PRJ-01150,CASE-094136,COMP-094136,APR-094136,DLY-094136,Coimbatore,Coimbatore North,Kovilpalayam,2647,0.643,Government,0,0,0,0,0,95.3,0,8.6,0.0998,LOW,Pending approvals
