case_id,project_id,dispute_flag,dispute_type,case_status,pending_days
CASE-090544,PRJ-04694,0,None,None,0
CASE-090545,PRJ-02255,1,Ownership,Appeal,605
CASE-090546,PRJ-01408,0,None,None,0
CASE-090547,PRJ-02348,0,None,None,0
CASE-090548,PRJ-01419,0,None,None,0
CASE-090549,PRJ-03615,0,None,None,0
CASE-090550,PRJ-03821,0,None,None,0
CASE-090551,PRJ-01854,0,None,None,0
CASE-090552,PRJ-01359,0,None,None,0
CASE-090553,PRJ-02670,0,None,None,0
CASE-090554,PRJ-04070,0,None,None,0
CASE-090555,PRJ-03239,1,Boundary,Hearing,334
CASE-090556,PRJ-03985,0,None,None,0
CASE-090557,PRJ-02250,0,None,None,0
CASE-090558,PRJ-04857,0,None,None,0
CASE-090559,PRJ-04239,0,None,None,0
CASE-090560,PRJ-02394,0,None,None,0
CASE-090561,PRJ-02406,0,None,None,0
CASE-090562,PRJ-02972,0,None,None,0
CASE-090563,PRJ-02253,0,None,None,0
CASE-090564,PRJ-01182,0,None,None,0
CASE-090565,PRJ-04771,0,None,None,0
CASE-090566,PRJ-04924,0,None,None,0
CASE-090567,PRJ-04125,0,None,None,0
CASE-090568,PRJ-04047,0,None,None,0
CASE-090569,PRJ-03031,0,None,None,0
CASE-090570,PRJ-01311,0,None,None,0
CASE-090571,PRJ-04880,0,None,None,0
CASE-090572,PRJ-03203,0,None,None,0
CASE-090573,PRJ-03404,0,None,None,0
CASE-090574,PRJ-04859,0,None,None,0
CASE-090575,PRJ-00148,0,None,None,0
CASE-090576,PRJ-00644,0,None,None,0
CASE-090577,PRJ-02908,0,None,None,0
CASE-090578,PRJ-00708,0,None,None,0
CASE-090579,PRJ-01070,0,None,None,0
CASE-090580,PRJ-02457,0,None,None,0
CASE-090581,PRJ-01077,0,None,None,0
CASE-090582,PRJ-00475,0,None,None,0
CASE-090583,PRJ-00947,0,None,None,0
CASE-090584,PRJ-00476,1,Compensation,Hearing,872
CASE-090585,PRJ-00351,0,None,None,0
CASE-090586,PRJ-02491,0,None,None,0
CASE-090587,PRJ-02642,1,Ownership,Hearing,32
CASE-090588,PRJ-03110,0,None,None,0
CASE-090589,PRJ-02548,1,Boundary,Appeal,587
CASE-090590,PRJ-02071,0,None,None,0
CASE-090591,PRJ-01007,0,None,None,0
CASE-090592,PRJ-04862,0,None,None,0
CASE-090593,PRJ-00736,0,None,None,0
CASE-090594,PRJ-03795,0,None,None,0
CASE-090595,PRJ-01589,0,None,None,0
CASE-090596,PRJ-04073,0,None,None,0
CASE-090597,PRJ-02897,0,None,None,0
CASE-090598,PRJ-00176,0,None,None,0
CASE-090599,PRJ-01449,0,None,None,0
CASE-090600,PRJ-04454,0,None,None,0
CASE-090601,PRJ-00888,0,None,None,0
CASE-090602,PRJ-01507,0,None,None,0
CASE-090603,PRJ-00057,0,None,None,0
CASE-090604,PRJ-04195,1,Boundary,Appeal,284
CASE-090605,PRJ-02986,0,None,None,0
CASE-090606,PRJ-00287,0,None,None,0
CASE-090607,PRJ-00105,0,None,None,0
CASE-090608,PRJ-01768,0,None,None,0
CASE-090609,PRJ-04088,0,None,None,0
CASE-090610,PRJ-01145,0,None,None,0
CASE-090611,PRJ-04326,0,None,None,0
CASE-090612,PRJ-03415,0,None,None,0
CASE-090613,PRJ-04358,0,None,None,0
CASE-090614,PRJ-03352,1,Inheritance,Appeal,370
CASE-090615,PRJ-03378,0,None,None,0
CASE-090616,PRJ-01985,0,None,None,0
CASE-090617,PRJ-03044,0,None,None,0
CASE-090618,PRJ-02642,0,None,None,0
CASE-090619,PRJ-02218,0,None,None,0
CASE-090620,PRJ-00036,0,None,None,0
CASE-090621,PRJ-02319,0,None,None,0
CASE-090622,PRJ-01590,0,None,None,0
CASE-090623,PRJ-01409,0,None,None,0
CASE-090624,PRJ-02316,0,None,None,0
CASE-090625,PRJ-04396,0,None,None,0
CASE-090626,PRJ-00272,0,None,None,0
CASE-090627,PRJ-03592,0,None,None,0
CASE-090628,PRJ-03484,0,None,None,0
CASE-090629,PRJ-01341,0,None,None,0
CASE-090630,PRJ-02721,0,None,None,0
CASE-090631,PRJ-02940,0,None,None,0
CASE-090632,PRJ-01213,0,None,None,0
CASE-090633,PRJ-02370,0,None,None,0
CASE-090634,PRJ-02691,0,None,None,0
CASE-090635,PRJ-01685,1,Boundary,Hearing,199
CASE-090636,PRJ-00116,0,None,None,0
CASE-090637,PRJ-02460,0,None,None,0
CASE-090638,PRJ-01400,1,Ownership,Open,852
CASE-090639,PRJ-03191,0,None,None,0
CASE-090640,PRJ-01231,0,None,None,0
CASE-090641,PRJ-03908,0,None,None,0
CASE-090642,PRJ-03907,0,None,None,0
CASE-090643,PRJ-00498,0,None,None,0
CASE-090644,PRJ-02798,0,None,None,0
CASE-090645,PRJ-01876,0,None,None,0
CASE-090646,PRJ-02021,0,None,None,0
CASE-090647,PRJ-00815,0,None,None,0
CASE-090648,PRJ-00346,0,None,None,0
CASE-090649,PRJ-01698,0,None,None,0
CASE-090650,PRJ-04812,0,None,None,0
CASE-090651,PRJ-01590,0,None,None,0
CASE-090652,PRJ-02073,0,None,None,0
CASE-090653,PRJ-01988,0,None,None,0
CASE-090654,PRJ-04827,0,None,None,0
CASE-090655,PRJ-03238,1,Boundary,Open,170
CASE-090656,PRJ-03360,0,None,None,0
CASE-090657,PRJ-00378,0,None,None,0
CASE-090658,PRJ-00308,0,None,None,0
CASE-090659,PRJ-03427,0,None,None,0
CASE-090660,PRJ-04462,0,None,None,0
CASE-090661,PRJ-04195,0,None,None,0
CASE-090662,PRJ-02930,0,None,None,0
CASE-090663,PRJ-01326,0,None,None,0
CASE-090664,PRJ-02888,0,None,None,0
CASE-090665,PRJ-03027,0,None,None,0
CASE-090666,PRJ-00526,0,None,None,0
CASE-090667,PRJ-01292,0,None,None,0
CASE-090668,PRJ-02042,0,None,None,0
CASE-090669,PRJ-01896,1,Boundary,Open,525
CASE-090670,PRJ-03321,0,None,None,0
CASE-090671,PRJ-01848,1,Inheritance,Open,560
CASE-090672,PRJ-04845,1,Inheritance,Appeal,635
CASE-090673,PRJ-01834,1,Inheritance,Hearing,812
CASE-090674,PRJ-01217,0,None,None,0
CASE-090675,PRJ-00229,0,None,None,0
CASE-090676,PRJ-02002,0,None,None,0
CASE-090677,PRJ-01750,0,None,None,0
CASE-090678,PRJ-02991,0,None,None,0
CASE-090679,PRJ-03028,0,None,None,0
CASE-090680,PRJ-02271,0,None,None,0
CASE-090681,PRJ-01871,0,None,None,0
CASE-090682,PRJ-00975,0,None,None,0
CASE-090683,PRJ-04108,0,None,None,0
CASE-090684,PRJ-00009,0,None,None,0
CASE-090685,PRJ-03076,0,None,None,0
CASE-090686,PRJ-03708,0,None,None,0
CASE-090687,PRJ-01192,0,None,None,0
CASE-090688,PRJ-00702,0,None,None,0
CASE-090689,PRJ-01232,0,None,None,0
CASE-090690,PRJ-04842,0,None,None,0
CASE-090691,PRJ-03316,0,None,None,0
CASE-090692,PRJ-04547,0,None,None,0
CASE-090693,PRJ-04180,0,None,None,0
CASE-090694,PRJ-01015,0,None,None,0
CASE-090695,PRJ-03891,0,None,None,0
CASE-090696,PRJ-01565,0,None,None,0
CASE-090697,PRJ-04844,0,None,None,0
CASE-090698,PRJ-03365,0,None,None,0
CASE-090699,PRJ-01971,0,None,None,0
CASE-090700,PRJ-00808,0,None,None,0
CASE-090701,PRJ-02142,1,Compensation,Open,649
CASE-090702,PRJ-02054,0,None,None,0
CASE-090703,PRJ-00698,0,None,None,0
CASE-090704,PRJ-02196,0,None,None,0
CASE-090705,PRJ-00094,0,None,None,0
CASE-090706,PRJ-04507,0,None,None,0
CASE-090707,PRJ-00832,0,None,None,0
CASE-090708,PRJ-00280,0,None,None,0
CASE-090709,PRJ-00587,0,None,None,0
CASE-090710,PRJ-03003,0,None,None,0
CASE-090711,PRJ-02119,0,None,None,0
CASE-090712,PRJ-04529,0,None,None,0
CASE-090713,PRJ-04764,0,None,None,0
CASE-090714,PRJ-00189,0,None,None,0
CASE-090715,PRJ-01726,0,None,None,0
CASE-090716,PRJ-03330,0,None,None,0
CASE-090717,PRJ-00959,0,None,None,0
CASE-090718,PRJ-02720,1,Inheritance,Open,809
CASE-090719,PRJ-01299,0,None,None,0
CASE-090720,PRJ-01996,0,None,None,0
CASE-090721,PRJ-01028,0,None,None,0
CASE-090722,PRJ-01719,0,None,None,0
CASE-090723,PRJ-01691,0,None,None,0
CASE-090724,PRJ-00493,1,Ownership,Open,145
CASE-090725,PRJ-03999,0,None,None,0
CASE-090726,PRJ-04555,0,None,None,0
CASE-090727,PRJ-01755,0,None,None,0
CASE-090728,PRJ-03970,0,None,None,0
CASE-090729,PRJ-04320,0,None,None,0
CASE-090730,PRJ-04816,0,None,None,0
CASE-090731,PRJ-03864,0,None,None,0
CASE-090732,PRJ-03175,0,None,None,0
CASE-090733,PRJ-04636,0,None,None,0
CASE-090734,PRJ-04822,0,None,None,0
CASE-090735,PRJ-03163,0,None,None,0
CASE-090736,PRJ-02726,0,None,None,0
CASE-090737,PRJ-00314,0,None,None,0
CASE-090738,PRJ-01125,0,None,None,0
CASE-090739,PRJ-02109,0,None,None,0
CASE-090740,PRJ-01845,1,Inheritance,Appeal,303
CASE-090741,PRJ-03219,0,None,None,0
CASE-090742,PRJ-01111,0,None,None,0
CASE-090743,PRJ-03708,0,None,None,0
CASE-090744,PRJ-02571,0,None,None,0
CASE-090745,PRJ-03931,0,None,None,0
CASE-090746,PRJ-03378,0,None,None,0
CASE-090747,PRJ-04567,0,None,None,0
CASE-090748,PRJ-03220,0,None,None,0
CASE-090749,PRJ-02446,0,None,None,0
CASE-090750,PRJ-04309,0,None,None,0
CASE-090751,PRJ-01282,1,Compensation,Open,84
CASE-090752,PRJ-02515,0,None,None,0
CASE-090753,PRJ-03773,0,None,None,0
CASE-090754,PRJ-01503,1,Ownership,Hearing,137
CASE-090755,PRJ-04769,0,None,None,0
CASE-090756,PRJ-00729,0,None,None,0
CASE-090757,PRJ-02422,0,None,None,0
CASE-090758,PRJ-04076,0,None,None,0
CASE-090759,PRJ-03884,0,None,None,0
CASE-090760,PRJ-02264,0,None,None,0
CASE-090761,PRJ-00722,0,None,None,0
CASE-090762,PRJ-02748,0,None,None,0
CASE-090763,PRJ-00870,0,None,None,0
CASE-090764,PRJ-03485,0,None,None,0
CASE-090765,PRJ-04196,0,None,None,0
CASE-090766,PRJ-00747,0,None,None,0
CASE-090767,PRJ-02961,0,None,None,0
CASE-090768,PRJ-02003,0,None,None,0
CASE-090769,PRJ-02263,0,None,None,0
CASE-090770,PRJ-03158,0,None,None,0
CASE-090771,PRJ-04212,0,None,None,0
CASE-090772,PRJ-04729,0,None,None,0
CASE-090773,PRJ-04681,0,None,None,0
CASE-090774,PRJ-00898,0,None,None,0
CASE-090775,PRJ-01840,0,None,None,0
CASE-090776,PRJ-03243,0,None,None,0
CASE-090777,PRJ-02238,1,Boundary,Appeal,724
CASE-090778,PRJ-04561,0,None,None,0
CASE-090779,PRJ-02410,0,None,None,0
CASE-090780,PRJ-04746,0,None,None,0
CASE-090781,PRJ-02590,0,None,None,0
CASE-090782,PRJ-02358,0,None,None,0
CASE-090783,PRJ-01023,0,None,None,0
CASE-090784,PRJ-02003,0,None,None,0
CASE-090785,PRJ-00192,0,None,None,0
CASE-090786,PRJ-01334,0,None,None,0
CASE-090787,PRJ-04038,0,None,None,0
CASE-090788,PRJ-00168,0,None,None,0
CASE-090789,PRJ-04511,0,None,None,0
CASE-090790,PRJ-01862,0,None,None,0
CASE-090791,PRJ-01875,0,None,None,0
CASE-090792,PRJ-02101,0,None,None,0
CASE-090793,PRJ-03032,1,Inheritance,Hearing,656
CASE-090794,PRJ-01033,0,None,None,0
CASE-090795,PRJ-04889,0,None,None,0
CASE-090796,PRJ-02147,0,None,None,0
CASE-090797,PRJ-02760,0,None,None,0
CASE-090798,PRJ-04689,0,None,None,0
CASE-090799,PRJ-02340,0,None,None,0
CASE-090800,PRJ-00442,0,None,None,0
CASE-090801,PRJ-03823,0,None,None,0
CASE-090802,PRJ-04069,0,None,None,0
CASE-090803,PRJ-00650,0,None,None,0
CASE-090804,PRJ-02920,0,None,None,0
CASE-090805,PRJ-02366,0,None,None,0
CASE-090806,PRJ-01056,1,Inheritance,Appeal,104
CASE-090807,PRJ-03715,0,None,None,0
CASE-090808,PRJ-03580,0,None,None,0
CASE-090809,PRJ-02018,0,None,None,0
CASE-090810,PRJ-02056,1,Boundary,Hearing,731
CASE-090811,PRJ-00937,0,None,None,0
CASE-090812,PRJ-01932,0,None,None,0
CASE-090813,PRJ-04113,1,Compensation,Hearing,823
CASE-090814,PRJ-03067,0,None,None,0
CASE-090815,PRJ-02182,0,None,None,0
CASE-090816,PRJ-01314,0,None,None,0
CASE-090817,PRJ-03906,0,None,None,0
CASE-090818,PRJ-02220,0,None,None,0
CASE-090819,PRJ-03130,0,None,None,0
CASE-090820,PRJ-03190,0,None,None,0
CASE-090821,PRJ-03953,0,None,None,0
CASE-090822,PRJ-03844,0,None,None,0
CASE-090823,PRJ-03675,0,None,None,0
CASE-090824,PRJ-02878,0,None,None,0
CASE-090825,PRJ-01111,0,None,None,0
CASE-090826,PRJ-02720,0,None,None,0
CASE-090827,PRJ-02459,0,None,None,0
CASE-090828,PRJ-03192,0,None,None,0
CASE-090829,PRJ-00568,0,None,None,0
CASE-090830,PRJ-04829,1,Ownership,Appeal,521
CASE-090831,PRJ-01309,0,None,None,0
CASE-090832,PRJ-00436,0,None,None,0
CASE-090833,PRJ-03595,0,None,None,0
CASE-090834,PRJ-02499,0,None,None,0
CASE-090835,PRJ-03594,0,None,None,0
CASE-090836,PRJ-00029,0,None,None,0
CASE-090837,PRJ-04183,0,None,None,0
CASE-090838,PRJ-00400,1,Inheritance,Hearing,381
CASE-090839,PRJ-01914,0,None,None,0
CASE-090840,PRJ-00366,0,None,None,0
CASE-090841,PRJ-00400,0,None,None,0
CASE-090842,PRJ-01331,0,None,None,0
CASE-090843,PRJ-02022,1,Compensation,Hearing,629
CASE-090844,PRJ-04746,0,None,None,0
CASE-090845,PRJ-01440,0,None,None,0
CASE-090846,PRJ-01715,1,Ownership,Appeal,744
CASE-090847,PRJ-04857,0,None,None,0
CASE-090848,PRJ-00914,0,None,None,0
CASE-090849,PRJ-03818,0,None,None,0
CASE-090850,PRJ-02591,0,None,None,0
CASE-090851,PRJ-00166,0,None,None,0
CASE-090852,PRJ-02661,0,None,None,0
CASE-090853,PRJ-00058,1,Boundary,Appeal,750
CASE-090854,PRJ-03868,0,None,None,0
CASE-090855,PRJ-02647,0,None,None,0
CASE-090856,PRJ-02517,1,Ownership,Open,290
CASE-090857,PRJ-01424,0,None,None,0
CASE-090858,PRJ-02681,0,None,None,0
CASE-090859,PRJ-04694,0,None,None,0
CASE-090860,PRJ-03295,0,None,None,0
CASE-090861,PRJ-00914,0,None,None,0
CASE-090862,PRJ-02655,0,None,None,0
CASE-090863,PRJ-02344,0,None,None,0
CASE-090864,PRJ-02621,0,None,None,0
CASE-090865,PRJ-04607,0,None,None,0
CASE-090866,PRJ-03677,0,None,None,0
CASE-090867,PRJ-02265,1,Ownership,Appeal,500
CASE-090868,PRJ-02013,0,None,None,0
CASE-090869,PRJ-04777,0,None,None,0
CASE-090870,PRJ-01501,0,None,None,0
CASE-090871,PRJ-01996,0,None,None,0
CASE-090872,PRJ-02072,0,None,None,0
CASE-090873,PRJ-00771,0,None,None,0
CASE-090874,PRJ-01908,0,None,None,0
CASE-090875,PRJ-04637,0,None,None,0
CASE-090876,PRJ-03902,0,None,None,0
CASE-090877,PRJ-00698,0,None,None,0
CASE-090878,PRJ-00378,0,None,None,0
CASE-090879,PRJ-03554,0,None,None,0
CASE-090880,PRJ-04178,0,None,None,0
CASE-090881,PRJ-01067,0,None,None,0
CASE-090882,PRJ-00759,0,None,None,0
CASE-090883,PRJ-02927,0,None,None,0
CASE-090884,PRJ-03166,1,Ownership,Open,537
CASE-090885,PRJ-01696,0,None,None,0
CASE-090886,PRJ-04015,0,None,None,0
CASE-090887,PRJ-01052,0,None,None,0
CASE-090888,PRJ-02509,0,None,None,0
CASE-090889,PRJ-01720,0,None,None,0
CASE-090890,PRJ-01680,0,None,None,0
CASE-090891,PRJ-03921,0,None,None,0
CASE-090892,PRJ-01441,0,None,None,0
CASE-090893,PRJ-01342,0,None,None,0
CASE-090894,PRJ-01564,0,None,None,0
CASE-090895,PRJ-03425,0,None,None,0
CASE-090896,PRJ-01708,1,Boundary,Open,813
CASE-090897,PRJ-00621,0,None,None,0
CASE-090898,PRJ-03992,0,None,None,0
CASE-090899,PRJ-03508,0,None,None,0
CASE-090900,PRJ-03439,0,None,None,0
CASE-090901,PRJ-03415,0,None,None,0
CASE-090902,PRJ-00144,0,None,None,0
CASE-090903,PRJ-01359,0,None,None,0
CASE-090904,PRJ-00693,1,Boundary,Hearing,51
CASE-090905,PRJ-01978,0,None,None,0
CASE-090906,PRJ-03306,0,None,None,0
CASE-090907,PRJ-01266,0,None,None,0
CASE-090908,PRJ-00570,1,Ownership,Open,530
CASE-090909,PRJ-00732,0,None,None,0
CASE-090910,PRJ-04454,0,None,None,0
CASE-090911,PRJ-00034,0,None,None,0
CASE-090912,PRJ-02952,0,None,None,0
CASE-090913,PRJ-00153,1,Compensation,Hearing,384
CASE-090914,PRJ-03555,1,Boundary,Appeal,731
CASE-090915,PRJ-00137,0,None,None,0
CASE-090916,PRJ-00385,0,None,None,0
CASE-090917,PRJ-04401,0,None,None,0
CASE-090918,PRJ-04534,0,None,None,0
CASE-090919,PRJ-00820,0,None,None,0
CASE-090920,PRJ-03422,0,None,None,0
CASE-090921,PRJ-00676,0,None,None,0
CASE-090922,PRJ-01151,0,None,None,0
CASE-090923,PRJ-03786,0,None,None,0
CASE-090924,PRJ-03169,0,None,None,0
CASE-090925,PRJ-02459,0,None,None,0
CASE-090926,PRJ-03641,0,None,None,0
CASE-090927,PRJ-00688,0,None,None,0
CASE-090928,PRJ-02612,0,None,None,0
CASE-090929,PRJ-03510,0,None,None,0
CASE-090930,PRJ-01806,1,Compensation,Open,304
CASE-090931,PRJ-02321,0,None,None,0
CASE-090932,PRJ-03177,0,None,None,0
CASE-090933,PRJ-00768,0,None,None,0
CASE-090934,PRJ-01900,0,None,None,0
CASE-090935,PRJ-04152,0,None,None,0
CASE-090936,PRJ-00223,0,None,None,0
CASE-090937,PRJ-03090,0,None,None,0
CASE-090938,PRJ-01979,0,None,None,0
CASE-090939,PRJ-04754,0,None,None,0
CASE-090940,PRJ-01309,0,None,None,0
CASE-090941,PRJ-02805,0,None,None,0
CASE-090942,PRJ-03671,0,None,None,0
CASE-090943,PRJ-00710,0,None,None,0
CASE-090944,PRJ-04302,1,Ownership,Hearing,404
CASE-090945,PRJ-01100,0,None,None,0
CASE-090946,PRJ-01374,0,None,None,0
CASE-090947,PRJ-00913,0,None,None,0
CASE-090948,PRJ-02294,0,None,None,0
CASE-090949,PRJ-04175,0,None,None,0
CASE-090950,PRJ-04598,0,None,None,0
CASE-090951,PRJ-00608,0,None,None,0
CASE-090952,PRJ-01740,1,Inheritance,Hearing,770
CASE-090953,PRJ-00781,0,None,None,0
CASE-090954,PRJ-03406,0,None,None,0
CASE-090955,PRJ-03084,0,None,None,0
CASE-090956,PRJ-02426,0,None,None,0
CASE-090957,PRJ-01409,0,None,None,0
CASE-090958,PRJ-01140,0,None,None,0
CASE-090959,PRJ-03831,0,None,None,0
CASE-090960,PRJ-01244,0,None,None,0
CASE-090961,PRJ-03181,0,None,None,0
CASE-090962,PRJ-00637,0,None,None,0
CASE-090963,PRJ-03661,0,None,None,0
CASE-090964,PRJ-04491,0,None,None,0
CASE-090965,PRJ-00622,0,None,None,0
CASE-090966,PRJ-00844,0,None,None,0
CASE-090967,PRJ-01719,0,None,None,0
CASE-090968,PRJ-02800,0,None,None,0
CASE-090969,PRJ-04512,0,None,None,0
CASE-090970,PRJ-00808,1,Inheritance,Hearing,171
CASE-090971,PRJ-02456,0,None,None,0
CASE-090972,PRJ-00072,0,None,None,0
CASE-090973,PRJ-04624,0,None,None,0
CASE-090974,PRJ-00756,0,None,None,0
CASE-090975,PRJ-01015,0,None,None,0
CASE-090976,PRJ-00967,1,Inheritance,Appeal,786
CASE-090977,PRJ-03374,0,None,None,0
CASE-090978,PRJ-04783,1,Compensation,Appeal,277
CASE-090979,PRJ-02307,0,None,None,0
CASE-090980,PRJ-01473,1,Inheritance,Appeal,212
CASE-090981,PRJ-04787,0,None,None,0
CASE-090982,PRJ-01158,0,None,None,0
CASE-090983,PRJ-03296,0,None,None,0
CASE-090984,PRJ-00833,0,None,None,0
CASE-090985,PRJ-02852,0,None,None,0
CASE-090986,PRJ-02749,0,None,None,0
CASE-090987,PRJ-03818,0,None,None,0
CASE-090988,PRJ-02158,0,None,None,0
CASE-090989,PRJ-00088,1,Ownership,Open,490
CASE-090990,PRJ-00702,0,None,None,0
CASE-090991,PRJ-03062,1,Compensation,Hearing,800
CASE-090992,PRJ-01455,0,None,None,0
CASE-090993,PRJ-03155,0,None,None,0
CASE-090994,PRJ-01871,0,None,None,0
CASE-090995,PRJ-01442,0,None,None,0
CASE-090996,PRJ-04089,0,None,None,0
CASE-090997,PRJ-03535,0,None,None,0
CASE-090998,PRJ-02660,0,None,None,0
CASE-090999,PRJ-02085,0,None,None,0
CASE-091000,PRJ-03458,0,None,None,0
CASE-091001,PRJ-02873,0,None,None,0
CASE-091002,PRJ-03121,0,None,None,0
CASE-091003,PRJ-03648,0,None,None,0
CASE-091004,PRJ-02686,0,None,None,0
CASE-091005,PRJ-03479,0,None,None,0
CASE-091006,PRJ-01855,0,None,None,0
CASE-091007,PRJ-02563,0,None,None,0
CASE-091008,PRJ-01250,0,None,None,0
CASE-091009,PRJ-04489,0,None,None,0
CASE-091010,PRJ-04911,0,None,None,0
CASE-091011,PRJ-00548,0,None,None,0
CASE-091012,PRJ-04960,0,None,None,0
CASE-091013,PRJ-02762,0,None,None,0
CASE-091014,PRJ-00205,0,None,None,0
CASE-091015,PRJ-02379,0,None,None,0
CASE-091016,PRJ-01542,0,None,None,0
CASE-091017,PRJ-03394,0,None,None,0
CASE-091018,PRJ-00603,0,None,None,0
CASE-091019,PRJ-01228,0,None,None,0
CASE-091020,PRJ-02719,0,None,None,0
CASE-091021,PRJ-02695,0,None,None,0
CASE-091022,PRJ-00557,0,None,None,0
CASE-091023,PRJ-00878,0,None,None,0
CASE-091024,PRJ-03121,0,None,None,0
CASE-091025,PRJ-03766,0,None,None,0
CASE-091026,PRJ-04486,0,None,None,0
CASE-091027,PRJ-04200,0,None,None,0
CASE-091028,PRJ-02878,0,None,None,0
CASE-091029,PRJ-02284,0,None,None,0
CASE-091030,PRJ-03131,0,None,None,0
CASE-091031,PRJ-00923,0,None,None,0
CASE-091032,PRJ-04905,0,None,None,0
CASE-091033,PRJ-00001,1,Ownership,Appeal,181
CASE-091034,PRJ-04561,0,None,None,0
CASE-091035,PRJ-04926,0,None,None,0
CASE-091036,PRJ-02846,0,None,None,0
CASE-091037,PRJ-02252,1,Inheritance,Open,611
CASE-091038,PRJ-02410,0,None,None,0
CASE-091039,PRJ-02766,0,None,None,0
CASE-091040,PRJ-04577,0,None,None,0
CASE-091041,PRJ-02312,1,Compensation,Appeal,400
CASE-091042,PRJ-02183,0,None,None,0
CASE-091043,PRJ-00041,0,None,None,0
CASE-091044,PRJ-02730,0,None,None,0
CASE-091045,PRJ-03357,0,None,None,0
CASE-091046,PRJ-04504,0,None,None,0
CASE-091047,PRJ-00456,0,None,None,0
CASE-091048,PRJ-00454,0,None,None,0
CASE-091049,PRJ-04541,0,None,None,0
CASE-091050,PRJ-03915,0,None,None,0
CASE-091051,PRJ-00866,0,None,None,0
CASE-091052,PRJ-03523,0,None,None,0
CASE-091053,PRJ-01763,0,None,None,0
CASE-091054,PRJ-04677,0,None,None,0
CASE-091055,PRJ-04624,0,None,None,0
CASE-091056,PRJ-00038,0,None,None,0
CASE-091057,PRJ-03667,0,None,None,0
CASE-091058,PRJ-00579,0,None,None,0
CASE-091059,PRJ-03591,0,None,None,0
CASE-091060,PRJ-04425,0,None,None,0
CASE-091061,PRJ-01522,0,None,None,0
CASE-091062,PRJ-00444,0,None,None,0
CASE-091063,PRJ-04466,0,None,None,0
CASE-091064,PRJ-04447,0,None,None,0
CASE-091065,PRJ-01762,0,None,None,0
CASE-091066,PRJ-01503,0,None,None,0
CASE-091067,PRJ-04778,0,None,None,0
CASE-091068,PRJ-02327,0,None,None,0
CASE-091069,PRJ-00169,0,None,None,0
CASE-091070,PRJ-02481,0,None,None,0
CASE-091071,PRJ-00187,0,None,None,0
CASE-091072,PRJ-01553,0,None,None,0
CASE-091073,PRJ-04781,0,None,None,0
CASE-091074,PRJ-00861,0,None,None,0
CASE-091075,PRJ-02759,0,None,None,0
CASE-091076,PRJ-02369,0,None,None,0
CASE-091077,PRJ-01467,1,Compensation,Appeal,843
CASE-091078,PRJ-01637,0,None,None,0
CASE-091079,PRJ-00962,1,Boundary,Appeal,209
CASE-091080,PRJ-04252,0,None,None,0
CASE-091081,PRJ-04234,0,None,None,0
CASE-091082,PRJ-02235,0,None,None,0
CASE-091083,PRJ-03691,0,None,None,0
CASE-091084,PRJ-00573,0,None,None,0
CASE-091085,PRJ-01151,0,None,None,0
CASE-091086,PRJ-04491,1,Boundary,Open,718
CASE-091087,PRJ-00988,0,None,None,0
CASE-091088,PRJ-03715,0,None,None,0
CASE-091089,PRJ-02076,0,None,None,0
CASE-091090,PRJ-04076,0,None,None,0
CASE-091091,PRJ-00827,0,None,None,0
CASE-091092,PRJ-03177,0,None,None,0
CASE-091093,PRJ-01505,0,None,None,0
CASE-091094,PRJ-02108,0,None,None,0
CASE-091095,PRJ-01820,0,None,None,0
CASE-091096,PRJ-02290,0,None,None,0
CASE-091097,PRJ-01983,1,Compensation,Hearing,879
CASE-091098,PRJ-03269,0,None,None,0
CASE-091099,PRJ-04590,1,Ownership,Open,869
CASE-091100,PRJ-04121,0,None,None,0
CASE-091101,PRJ-02697,0,None,None,0
CASE-091102,PRJ-00468,0,None,None,0
CASE-091103,PRJ-03758,0,None,None,0
CASE-091104,PRJ-04292,0,None,None,0
CASE-091105,PRJ-03962,1,Inheritance,Open,133
CASE-091106,PRJ-01873,0,None,None,0
CASE-091107,PRJ-02514,1,Compensation,Hearing,549
CASE-091108,PRJ-04094,0,None,None,0
CASE-091109,PRJ-00743,0,None,None,0
CASE-091110,PRJ-00792,0,None,None,0
CASE-091111,PRJ-01697,0,None,None,0
CASE-091112,PRJ-00761,0,None,None,0
CASE-091113,PRJ-00395,0,None,None,0
CASE-091114,PRJ-01006,1,Ownership,Appeal,806
CASE-091115,PRJ-02392,0,None,None,0
CASE-091116,PRJ-00551,0,None,None,0
CASE-091117,PRJ-04239,1,Ownership,Open,137
CASE-091118,PRJ-03329,0,None,None,0
CASE-091119,PRJ-02206,0,None,None,0
CASE-091120,PRJ-00591,0,None,None,0
CASE-091121,PRJ-04572,0,None,None,0
CASE-091122,PRJ-04471,0,None,None,0
CASE-091123,PRJ-00612,0,None,None,0
CASE-091124,PRJ-03332,0,None,None,0
CASE-091125,PRJ-04244,0,None,None,0
CASE-091126,PRJ-02080,0,None,None,0
CASE-091127,PRJ-00376,1,Ownership,Open,790
CASE-091128,PRJ-04381,0,None,None,0
CASE-091129,PRJ-04794,1,Ownership,Appeal,234
CASE-091130,PRJ-00129,0,None,None,0
CASE-091131,PRJ-01862,0,None,None,0
CASE-091132,PRJ-03928,0,None,None,0
CASE-091133,PRJ-01946,0,None,None,0
CASE-091134,PRJ-04406,0,None,None,0
CASE-091135,PRJ-02066,0,None,None,0
