project_id,parcel_id,case_id,land_required,affected_family_count,priority
PRJ-03478,PAR-073288,CASE-073288,0.409,2,Normal
PRJ-04001,PAR-073289,CASE-073289,0.363,2,Normal
PRJ-00604,PAR-073290,CASE-073290,0.71,2,Normal
PRJ-00888,PAR-073291,CASE-073291,0.483,1,High
PRJ-03715,PAR-073292,CASE-073292,0.439,2,Normal
PRJ-02736,PAR-073293,CASE-073293,0.271,4,Normal
PRJ-03546,PAR-073294,CASE-073294,0.164,4,Normal
PRJ-03135,PAR-073295,CASE-073295,0.681,2,Normal
PRJ-00296,PAR-073296,CASE-073296,2.677,2,Normal
PRJ-00486,PAR-073297,CASE-073297,1.571,1,Normal
PRJ-04129,PAR-073298,CASE-073298,8.799,2,High
PRJ-00671,PAR-073299,CASE-073299,3.854,3,Normal
PRJ-04870,PAR-073300,CASE-073300,2.52,2,Strategic
PRJ-03158,PAR-073301,CASE-073301,0.74,1,Normal
PRJ-01922,PAR-073302,CASE-073302,8.557,1,Normal
PRJ-02911,PAR-073303,CASE-073303,2.865,2,Normal
PRJ-01608,PAR-073304,CASE-073304,0.733,1,Normal
PRJ-01425,PAR-073305,CASE-073305,0.908,1,High
PRJ-01165,PAR-073306,CASE-073306,2.232,1,Normal
PRJ-03149,PAR-073307,CASE-073307,0.525,2,Normal
PRJ-04215,PAR-073308,CASE-073308,1.43,1,Normal
PRJ-04291,PAR-073309,CASE-073309,0.791,3,Normal
PRJ-01770,PAR-073310,CASE-073310,0.428,2,High
PRJ-00271,PAR-073311,CASE-073311,0.483,3,Normal
PRJ-01645,PAR-073312,CASE-073312,1.313,4,Normal
PRJ-02681,PAR-073313,CASE-073313,0.404,1,Normal
PRJ-01796,PAR-073314,CASE-073314,0.396,2,High
PRJ-01055,PAR-073315,CASE-073315,0.37,1,High
PRJ-00612,PAR-073316,CASE-073316,0.6,3,Strategic
PRJ-00654,PAR-073317,CASE-073317,0.357,1,High
PRJ-04710,PAR-073318,CASE-073318,0.824,2,High
PRJ-00527,PAR-073319,CASE-073319,0.368,3,High
PRJ-04351,PAR-073320,CASE-073320,0.797,4,High
PRJ-01086,PAR-073321,CASE-073321,0.78,4,Normal
PRJ-01672,PAR-073322,CASE-073322,1.049,2,Normal
PRJ-01713,PAR-073323,CASE-073323,0.684,2,Normal
PRJ-02639,PAR-073324,CASE-073324,0.509,2,Normal
PRJ-02032,PAR-073325,CASE-073325,1.322,2,Normal
PRJ-01209,PAR-073326,CASE-073326,2.735,1,High
PRJ-04686,PAR-073327,CASE-073327,0.776,3,High
PRJ-04501,PAR-073328,CASE-073328,0.568,2,Strategic
PRJ-04656,PAR-073329,CASE-073329,0.257,2,Normal
PRJ-03115,PAR-073330,CASE-073330,1.208,1,High
PRJ-03419,PAR-073331,CASE-073331,0.619,2,Normal
PRJ-00155,PAR-073332,CASE-073332,0.297,4,High
PRJ-00799,PAR-073333,CASE-073333,3.342,3,Normal
PRJ-01816,PAR-073334,CASE-073334,0.335,3,High
PRJ-04180,PAR-073335,CASE-073335,1.387,2,Normal
PRJ-01856,PAR-073336,CASE-073336,4.57,2,High
PRJ-00577,PAR-073337,CASE-073337,1.15,3,Strategic
PRJ-04187,PAR-073338,CASE-073338,0.958,3,Normal
PRJ-01116,PAR-073339,CASE-073339,0.902,2,Normal
PRJ-04490,PAR-073340,CASE-073340,0.839,1,High
PRJ-03603,PAR-073341,CASE-073341,1.748,1,Normal
PRJ-04021,PAR-073342,CASE-073342,0.591,1,High
PRJ-00394,PAR-073343,CASE-073343,0.245,1,High
PRJ-01388,PAR-073344,CASE-073344,2.593,1,High
PRJ-03112,PAR-073345,CASE-073345,2.021,2,Normal
PRJ-00673,PAR-073346,CASE-073346,1.918,4,Normal
PRJ-00981,PAR-073347,CASE-073347,0.627,2,High
PRJ-04727,PAR-073348,CASE-073348,1.625,1,High
PRJ-01655,PAR-073349,CASE-073349,0.573,2,High
PRJ-02121,PAR-073350,CASE-073350,1.034,1,Normal
PRJ-01017,PAR-073351,CASE-073351,0.39,1,High
PRJ-00139,PAR-073352,CASE-073352,0.704,3,High
PRJ-00713,PAR-073353,CASE-073353,4.017,2,Normal
PRJ-04309,PAR-073354,CASE-073354,0.531,1,High
PRJ-02083,PAR-073355,CASE-073355,0.279,1,Normal
PRJ-03668,PAR-073356,CASE-073356,0.962,2,Normal
PRJ-04567,PAR-073357,CASE-073357,0.873,1,Normal
PRJ-03115,PAR-073358,CASE-073358,1.621,2,High
PRJ-03128,PAR-073359,CASE-073359,0.924,3,Normal
PRJ-04988,PAR-073360,CASE-073360,1.524,2,Normal
PRJ-04478,PAR-073361,CASE-073361,0.291,3,Strategic
PRJ-00098,PAR-073362,CASE-073362,0.472,3,High
PRJ-00862,PAR-073363,CASE-073363,0.626,2,High
PRJ-02520,PAR-073364,CASE-073364,1.604,2,High
PRJ-03203,PAR-073365,CASE-073365,1.292,2,Normal
PRJ-01557,PAR-073366,CASE-073366,1.546,3,Strategic
PRJ-03184,PAR-073367,CASE-073367,0.557,1,Normal
PRJ-03139,PAR-073368,CASE-073368,0.467,4,Normal
PRJ-04368,PAR-073369,CASE-073369,1.659,2,High
PRJ-01072,PAR-073370,CASE-073370,0.679,4,Normal
PRJ-01352,PAR-073371,CASE-073371,0.309,2,Normal
PRJ-00592,PAR-073372,CASE-073372,2.034,3,Normal
PRJ-04495,PAR-073373,CASE-073373,0.486,3,Strategic
PRJ-00603,PAR-073374,CASE-073374,0.446,2,High
PRJ-02848,PAR-073375,CASE-073375,4.483,2,Normal
PRJ-00742,PAR-073376,CASE-073376,1.398,3,High
PRJ-02338,PAR-073377,CASE-073377,1.774,2,Normal
PRJ-00373,PAR-073378,CASE-073378,0.21,3,Normal
PRJ-02060,PAR-073379,CASE-073379,0.507,3,Strategic
PRJ-02600,PAR-073380,CASE-073380,1.545,2,High
PRJ-00659,PAR-073381,CASE-073381,1.21,3,High
PRJ-03862,PAR-073382,CASE-073382,0.87,1,High
PRJ-00509,PAR-073383,CASE-073383,1.852,5,High
PRJ-02644,PAR-073384,CASE-073384,0.36,2,Strategic
PRJ-01110,PAR-073385,CASE-073385,2.947,3,Normal
PRJ-02501,PAR-073386,CASE-073386,0.639,3,Strategic
PRJ-04884,PAR-073387,CASE-073387,0.77,2,Normal
PRJ-02807,PAR-073388,CASE-073388,1.796,4,High
PRJ-01992,PAR-073389,CASE-073389,0.806,2,Normal
PRJ-01820,PAR-073390,CASE-073390,0.446,2,Normal
PRJ-03732,PAR-073391,CASE-073391,2.764,2,Normal
PRJ-02218,PAR-073392,CASE-073392,0.521,2,Normal
PRJ-04536,PAR-073393,CASE-073393,1.2,2,Normal
PRJ-02749,PAR-073394,CASE-073394,0.416,2,High
PRJ-04930,PAR-073395,CASE-073395,0.847,1,Normal
PRJ-04202,PAR-073396,CASE-073396,0.407,2,Normal
PRJ-01949,PAR-073397,CASE-073397,2.201,4,High
PRJ-02696,PAR-073398,CASE-073398,0.602,2,Normal
PRJ-04727,PAR-073399,CASE-073399,0.313,1,High
PRJ-03645,PAR-073400,CASE-073400,0.34,4,Normal
PRJ-04019,PAR-073401,CASE-073401,0.419,4,High
PRJ-02244,PAR-073402,CASE-073402,0.963,5,Normal
PRJ-01830,PAR-073403,CASE-073403,0.703,1,Normal
PRJ-01462,PAR-073404,CASE-073404,0.21,1,High
PRJ-04074,PAR-073405,CASE-073405,0.899,2,High
PRJ-00038,PAR-073406,CASE-073406,1.293,2,Normal
PRJ-04698,PAR-073407,CASE-073407,0.397,2,Normal
PRJ-03630,PAR-073408,CASE-073408,0.793,2,Normal
PRJ-03887,PAR-073409,CASE-073409,0.805,2,Normal
PRJ-01486,PAR-073410,CASE-073410,1.185,1,Normal
PRJ-02188,PAR-073411,CASE-073411,0.619,3,Normal
PRJ-03295,PAR-073412,CASE-073412,0.87,2,Normal
PRJ-03869,PAR-073413,CASE-073413,0.164,1,Normal
PRJ-02202,PAR-073414,CASE-073414,0.912,1,High
PRJ-01797,PAR-073415,CASE-073415,1.261,4,Normal
PRJ-00369,PAR-073416,CASE-073416,0.321,5,High
PRJ-02275,PAR-073417,CASE-073417,0.644,1,Normal
PRJ-02054,PAR-073418,CASE-073418,1.281,1,Normal
PRJ-02758,PAR-073419,CASE-073419,1.124,2,Normal
PRJ-04645,PAR-073420,CASE-073420,1.24,1,High
PRJ-01731,PAR-073421,CASE-073421,2.144,3,Strategic
PRJ-03169,PAR-073422,CASE-073422,0.508,3,High
PRJ-03188,PAR-073423,CASE-073423,0.648,4,Normal
PRJ-03949,PAR-073424,CASE-073424,1.999,3,Normal
PRJ-03211,PAR-073425,CASE-073425,5.206,2,Normal
PRJ-03712,PAR-073426,CASE-073426,0.163,3,Normal
PRJ-03282,PAR-073427,CASE-073427,4.772,2,Normal
PRJ-01704,PAR-073428,CASE-073428,2.689,2,Normal
PRJ-02321,PAR-073429,CASE-073429,0.875,2,Normal
PRJ-03345,PAR-073430,CASE-073430,2.212,2,Normal
PRJ-03427,PAR-073431,CASE-073431,2.016,3,High
PRJ-00468,PAR-073432,CASE-073432,0.446,3,Normal
PRJ-03257,PAR-073433,CASE-073433,0.386,4,High
PRJ-00303,PAR-073434,CASE-073434,1.022,5,Normal
PRJ-03935,PAR-073435,CASE-073435,2.303,3,Normal
PRJ-01851,PAR-073436,CASE-073436,0.277,1,Normal
PRJ-01895,PAR-073437,CASE-073437,3.57,2,Normal
PRJ-01903,PAR-073438,CASE-073438,0.82,1,Normal
PRJ-03756,PAR-073439,CASE-073439,0.818,4,High
PRJ-04306,PAR-073440,CASE-073440,4.498,1,Normal
PRJ-01282,PAR-073441,CASE-073441,0.35,2,High
PRJ-04566,PAR-073442,CASE-073442,0.87,2,Normal
PRJ-03239,PAR-073443,CASE-073443,3.206,3,High
PRJ-03209,PAR-073444,CASE-073444,0.691,1,High
PRJ-03318,PAR-073445,CASE-073445,0.752,2,Normal
PRJ-01949,PAR-073446,CASE-073446,1.814,4,Normal
PRJ-03859,PAR-073447,CASE-073447,1.434,2,Normal
PRJ-03906,PAR-073448,CASE-073448,0.189,2,Normal
PRJ-02421,PAR-073449,CASE-073449,0.951,2,Strategic
PRJ-04600,PAR-073450,CASE-073450,1.519,2,Normal
PRJ-02248,PAR-073451,CASE-073451,3.548,1,Normal
PRJ-01255,PAR-073452,CASE-073452,2.373,5,Normal
PRJ-02004,PAR-073453,CASE-073453,1.718,3,Normal
PRJ-00469,PAR-073454,CASE-073454,1.25,3,High
PRJ-00327,PAR-073455,CASE-073455,3.18,3,Normal
PRJ-04789,PAR-073456,CASE-073456,0.362,2,Normal
PRJ-01231,PAR-073457,CASE-073457,0.511,3,Normal
PRJ-03359,PAR-073458,CASE-073458,1.873,2,Normal
PRJ-01743,PAR-073459,CASE-073459,1.102,3,Normal
PRJ-03925,PAR-073460,CASE-073460,1.416,4,Normal
PRJ-00307,PAR-073461,CASE-073461,1.587,2,Normal
PRJ-01666,PAR-073462,CASE-073462,0.521,1,Normal
PRJ-04126,PAR-073463,CASE-073463,0.643,2,Normal
PRJ-00321,PAR-073464,CASE-073464,0.178,2,Normal
PRJ-02124,PAR-073465,CASE-073465,1.224,2,Normal
PRJ-00228,PAR-073466,CASE-073466,0.599,4,Normal
PRJ-02193,PAR-073467,CASE-073467,0.974,2,Normal
PRJ-04910,PAR-073468,CASE-073468,0.945,3,High
PRJ-02675,PAR-073469,CASE-073469,6.962,1,Normal
PRJ-04651,PAR-073470,CASE-073470,2.844,1,Normal
PRJ-03255,PAR-073471,CASE-073471,0.44,4,Normal
PRJ-02952,PAR-073472,CASE-073472,1.688,2,Normal
PRJ-04217,PAR-073473,CASE-073473,2.583,5,Normal
PRJ-04384,PAR-073474,CASE-073474,0.175,3,Normal
PRJ-02502,PAR-073475,CASE-073475,0.141,2,Normal
PRJ-04735,PAR-073476,CASE-073476,1.803,2,Normal
PRJ-02712,PAR-073477,CASE-073477,0.367,3,Strategic
PRJ-02969,PAR-073478,CASE-073478,0.093,2,Strategic
PRJ-02523,PAR-073479,CASE-073479,0.752,1,Normal
PRJ-01331,PAR-073480,CASE-073480,0.144,3,Normal
PRJ-03937,PAR-073481,CASE-073481,0.53,3,High
PRJ-02616,PAR-073482,CASE-073482,0.863,2,Normal
PRJ-01440,PAR-073483,CASE-073483,0.487,3,Normal
PRJ-02138,PAR-073484,CASE-073484,0.89,2,Normal
PRJ-01879,PAR-073485,CASE-073485,0.445,2,Normal
PRJ-03176,PAR-073486,CASE-073486,0.303,2,Normal
PRJ-04780,PAR-073487,CASE-073487,0.212,3,Normal
PRJ-00768,PAR-073488,CASE-073488,1.878,1,Normal
PRJ-00150,PAR-073489,CASE-073489,0.854,2,High
PRJ-02021,PAR-073490,CASE-073490,0.471,3,High
PRJ-02215,PAR-073491,CASE-073491,0.975,3,Normal
PRJ-00045,PAR-073492,CASE-073492,0.641,4,Normal
PRJ-04833,PAR-073493,CASE-073493,1.257,2,Normal
PRJ-02554,PAR-073494,CASE-073494,0.684,1,Strategic
PRJ-01998,PAR-073495,CASE-073495,2.411,1,Normal
PRJ-03959,PAR-073496,CASE-073496,0.174,1,Normal
PRJ-00606,PAR-073497,CASE-073497,0.86,3,Normal
PRJ-03140,PAR-073498,CASE-073498,0.542,2,High
PRJ-03563,PAR-073499,CASE-073499,0.879,1,Normal
PRJ-03522,PAR-073500,CASE-073500,0.628,3,Normal
PRJ-01368,PAR-073501,CASE-073501,2.231,2,Normal
PRJ-03385,PAR-073502,CASE-073502,0.284,3,Normal
PRJ-00859,PAR-073503,CASE-073503,0.594,2,Normal
PRJ-04900,PAR-073504,CASE-073504,1.197,1,Strategic
PRJ-00019,PAR-073505,CASE-073505,0.149,3,Strategic
PRJ-02605,PAR-073506,CASE-073506,0.429,1,Normal
PRJ-01049,PAR-073507,CASE-073507,0.427,1,Normal
PRJ-04593,PAR-073508,CASE-073508,1.159,2,Normal
PRJ-00650,PAR-073509,CASE-073509,0.56,2,High
PRJ-02471,PAR-073510,CASE-073510,0.378,1,Normal
PRJ-01163,PAR-073511,CASE-073511,0.733,1,High
PRJ-04248,PAR-073512,CASE-073512,0.925,2,High
PRJ-04391,PAR-073513,CASE-073513,0.765,2,Normal
PRJ-00559,PAR-073514,CASE-073514,1.073,3,Normal
PRJ-03728,PAR-073515,CASE-073515,1.21,2,Strategic
PRJ-00453,PAR-073516,CASE-073516,2.008,2,Normal
PRJ-03804,PAR-073517,CASE-073517,0.129,3,Normal
PRJ-04949,PAR-073518,CASE-073518,1.184,3,Normal
PRJ-01910,PAR-073519,CASE-073519,0.44,2,High
PRJ-01016,PAR-073520,CASE-073520,0.952,1,High
PRJ-03651,PAR-073521,CASE-073521,0.802,2,High
PRJ-03822,PAR-073522,CASE-073522,1.239,3,Normal
PRJ-03431,PAR-073523,CASE-073523,0.878,6,Normal
PRJ-02671,PAR-073524,CASE-073524,1.707,2,Normal
PRJ-03657,PAR-073525,CASE-073525,1.225,1,High
PRJ-03426,PAR-073526,CASE-073526,1.977,3,Normal
PRJ-01251,PAR-073527,CASE-073527,1.133,2,Normal
PRJ-03578,PAR-073528,CASE-073528,9.524,2,Normal
PRJ-00354,PAR-073529,CASE-073529,0.624,2,Normal
PRJ-01484,PAR-073530,CASE-073530,0.689,2,Normal
PRJ-00221,PAR-073531,CASE-073531,0.531,2,High
PRJ-01423,PAR-073532,CASE-073532,1.039,1,Normal
PRJ-02048,PAR-073533,CASE-073533,0.671,3,Normal
PRJ-01390,PAR-073534,CASE-073534,0.557,2,Normal
PRJ-00652,PAR-073535,CASE-073535,0.435,3,High
PRJ-02770,PAR-073536,CASE-073536,1.149,2,High
PRJ-02229,PAR-073537,CASE-073537,1.428,1,Normal
PRJ-04331,PAR-073538,CASE-073538,0.61,4,High
PRJ-01959,PAR-073539,CASE-073539,0.709,4,Normal
PRJ-03476,PAR-073540,CASE-073540,0.475,2,Normal
PRJ-03037,PAR-073541,CASE-073541,0.545,2,High
PRJ-03870,PAR-073542,CASE-073542,0.771,3,High
PRJ-02325,PAR-073543,CASE-073543,0.316,3,Strategic
PRJ-04820,PAR-073544,CASE-073544,0.209,3,Normal
PRJ-03315,PAR-073545,CASE-073545,2.62,2,High
PRJ-04112,PAR-073546,CASE-073546,0.735,1,Normal
PRJ-03671,PAR-073547,CASE-073547,0.592,4,Normal
PRJ-04806,PAR-073548,CASE-073548,5.295,3,Normal
PRJ-04236,PAR-073549,CASE-073549,1.197,1,Normal
PRJ-01949,PAR-073550,CASE-073550,3.087,2,Normal
PRJ-03589,PAR-073551,CASE-073551,2.039,2,Strategic
PRJ-04349,PAR-073552,CASE-073552,5.398,4,Normal
PRJ-01591,PAR-073553,CASE-073553,1.41,4,Normal
PRJ-04700,PAR-073554,CASE-073554,1.49,4,Normal
PRJ-01364,PAR-073555,CASE-073555,4.474,2,Normal
PRJ-04459,PAR-073556,CASE-073556,1.768,1,Normal
PRJ-03741,PAR-073557,CASE-073557,2.205,2,Normal
PRJ-01307,PAR-073558,CASE-073558,0.109,2,Normal
PRJ-01266,PAR-073559,CASE-073559,1.405,1,Normal
PRJ-02534,PAR-073560,CASE-073560,0.564,2,High
PRJ-04616,PAR-073561,CASE-073561,1.692,3,High
PRJ-04925,PAR-073562,CASE-073562,5.4,3,High
PRJ-04110,PAR-073563,CASE-073563,0.176,2,Normal
PRJ-02416,PAR-073564,CASE-073564,1.314,1,High
PRJ-01179,PAR-073565,CASE-073565,2.357,2,Strategic
PRJ-03450,PAR-073566,CASE-073566,2.085,1,Normal
PRJ-00177,PAR-073567,CASE-073567,2.935,4,Normal
PRJ-03742,PAR-073568,CASE-073568,0.477,3,Strategic
PRJ-01066,PAR-073569,CASE-073569,0.889,2,Normal
PRJ-01134,PAR-073570,CASE-073570,0.743,3,Normal
PRJ-00621,PAR-073571,CASE-073571,0.735,4,High
PRJ-01938,PAR-073572,CASE-073572,1.873,3,Normal
PRJ-03262,PAR-073573,CASE-073573,4.567,5,Normal
PRJ-04939,PAR-073574,CASE-073574,2.299,2,High
PRJ-00781,PAR-073575,CASE-073575,1.232,3,Normal
PRJ-01506,PAR-073576,CASE-073576,1.165,2,Normal
PRJ-04141,PAR-073577,CASE-073577,1.222,1,Normal
PRJ-04440,PAR-073578,CASE-073578,4.934,4,High
PRJ-03427,PAR-073579,CASE-073579,0.698,2,Normal
PRJ-02146,PAR-073580,CASE-073580,1.473,3,Strategic
PRJ-00403,PAR-073581,CASE-073581,0.816,2,Normal
PRJ-01339,PAR-073582,CASE-073582,1.197,1,Strategic
PRJ-02720,PAR-073583,CASE-073583,0.999,2,High
PRJ-02484,PAR-073584,CASE-073584,0.965,2,Normal
PRJ-01128,PAR-073585,CASE-073585,1.053,1,High
PRJ-01564,PAR-073586,CASE-073586,1.017,3,Normal
PRJ-02913,PAR-073587,CASE-073587,0.676,1,Normal
PRJ-00422,PAR-073588,CASE-073588,2.758,1,Normal
PRJ-00113,PAR-073589,CASE-073589,0.588,3,Normal
PRJ-03030,PAR-073590,CASE-073590,0.306,3,Normal
PRJ-02043,PAR-073591,CASE-073591,0.124,2,Normal
PRJ-02240,PAR-073592,CASE-073592,0.441,2,Normal
PRJ-00501,PAR-073593,CASE-073593,2.957,1,Normal
PRJ-04228,PAR-073594,CASE-073594,1.255,2,Normal
PRJ-03547,PAR-073595,CASE-073595,1.011,3,High
PRJ-04467,PAR-073596,CASE-073596,0.334,2,Normal
PRJ-03579,PAR-073597,CASE-073597,0.772,2,High
PRJ-00477,PAR-073598,CASE-073598,1.179,1,Strategic
PRJ-00312,PAR-073599,CASE-073599,1.208,3,High
PRJ-00366,PAR-073600,CASE-073600,0.859,3,Normal
PRJ-01320,PAR-073601,CASE-073601,0.496,2,Normal
PRJ-01703,PAR-073602,CASE-073602,2.947,1,Normal
PRJ-02318,PAR-073603,CASE-073603,0.481,2,Normal
PRJ-04863,PAR-073604,CASE-073604,1.15,2,Normal
PRJ-00987,PAR-073605,CASE-073605,1.114,1,Normal
PRJ-00180,PAR-073606,CASE-073606,0.67,2,Normal
PRJ-04905,PAR-073607,CASE-073607,0.186,2,Normal
PRJ-04871,PAR-073608,CASE-073608,0.872,3,High
PRJ-00341,PAR-073609,CASE-073609,1.207,3,Normal
PRJ-00433,PAR-073610,CASE-073610,1.832,3,Normal
PRJ-04238,PAR-073611,CASE-073611,1.19,4,High
PRJ-02461,PAR-073612,CASE-073612,1.94,3,Normal
PRJ-01325,PAR-073613,CASE-073613,0.188,4,Normal
PRJ-01508,PAR-073614,CASE-073614,0.409,3,Normal
PRJ-04197,PAR-073615,CASE-073615,0.358,1,Strategic
PRJ-01309,PAR-073616,CASE-073616,1.762,3,Normal
PRJ-00759,PAR-073617,CASE-073617,0.395,1,Normal
PRJ-01852,PAR-073618,CASE-073618,2.912,2,High
PRJ-01751,PAR-073619,CASE-073619,1.237,3,Normal
PRJ-02932,PAR-073620,CASE-073620,0.601,2,Normal
PRJ-02680,PAR-073621,CASE-073621,0.897,1,High
PRJ-00508,PAR-073622,CASE-073622,0.866,4,Normal
PRJ-04953,PAR-073623,CASE-073623,1.83,3,Normal
PRJ-03296,PAR-073624,CASE-073624,0.495,3,Normal
PRJ-03883,PAR-073625,CASE-073625,2.214,2,Normal
PRJ-02050,PAR-073626,CASE-073626,1.292,3,Strategic
PRJ-02717,PAR-073627,CASE-073627,0.795,3,High
PRJ-01421,PAR-073628,CASE-073628,0.227,4,Normal
PRJ-04081,PAR-073629,CASE-073629,0.648,1,Normal
PRJ-03895,PAR-073630,CASE-073630,0.226,2,High
PRJ-03061,PAR-073631,CASE-073631,0.66,2,Strategic
PRJ-01006,PAR-073632,CASE-073632,0.962,1,Normal
PRJ-01350,PAR-073633,CASE-073633,0.447,2,Normal
PRJ-00945,PAR-073634,CASE-073634,0.778,2,Strategic
PRJ-01721,PAR-073635,CASE-073635,0.977,4,Strategic
PRJ-02359,PAR-073636,CASE-073636,0.643,3,Normal
PRJ-04182,PAR-073637,CASE-073637,4.564,1,Normal
PRJ-03139,PAR-073638,CASE-073638,1.159,2,High
PRJ-03236,PAR-073639,CASE-073639,0.581,3,High
PRJ-02408,PAR-073640,CASE-073640,1.145,2,Normal
PRJ-02983,PAR-073641,CASE-073641,7.187,3,Strategic
PRJ-00079,PAR-073642,CASE-073642,0.911,1,High
PRJ-04577,PAR-073643,CASE-073643,0.975,2,Normal
PRJ-00336,PAR-073644,CASE-073644,0.414,1,Normal
PRJ-02609,PAR-073645,CASE-073645,0.503,2,Normal
PRJ-02421,PAR-073646,CASE-073646,0.841,4,High
PRJ-02989,PAR-073647,CASE-073647,7.654,2,High
PRJ-03431,PAR-073648,CASE-073648,0.782,2,Normal
PRJ-01646,PAR-073649,CASE-073649,0.49,2,High
PRJ-03404,PAR-073650,CASE-073650,1.186,6,Normal
PRJ-02733,PAR-073651,CASE-073651,0.298,4,Normal
PRJ-03805,PAR-073652,CASE-073652,0.346,2,High
PRJ-02587,PAR-073653,CASE-073653,0.237,3,High
PRJ-00783,PAR-073654,CASE-073654,0.328,3,Normal
PRJ-02790,PAR-073655,CASE-073655,1.354,3,Normal
PRJ-00084,PAR-073656,CASE-073656,0.152,3,Strategic
PRJ-04341,PAR-073657,CASE-073657,0.752,1,Strategic
PRJ-04088,PAR-073658,CASE-073658,0.129,2,Normal
PRJ-00656,PAR-073659,CASE-073659,0.361,2,High
PRJ-00862,PAR-073660,CASE-073660,1.678,2,Normal
PRJ-03601,PAR-073661,CASE-073661,1.041,2,Normal
PRJ-00392,PAR-073662,CASE-073662,0.703,3,Normal
PRJ-03656,PAR-073663,CASE-073663,2.0,3,Strategic
PRJ-04692,PAR-073664,CASE-073664,1.47,3,Strategic
PRJ-02584,PAR-073665,CASE-073665,0.474,3,High
PRJ-01729,PAR-073666,CASE-073666,0.499,4,Normal
PRJ-02723,PAR-073667,CASE-073667,0.869,2,High
PRJ-00255,PAR-073668,CASE-073668,0.103,2,High
PRJ-03396,PAR-073669,CASE-073669,0.606,2,Normal
PRJ-03198,PAR-073670,CASE-073670,0.803,3,High
PRJ-02366,PAR-073671,CASE-073671,2.745,3,Normal
PRJ-03317,PAR-073672,CASE-073672,2.519,3,Normal
PRJ-02472,PAR-073673,CASE-073673,1.668,3,Normal
PRJ-02768,PAR-073674,CASE-073674,0.404,1,Normal
PRJ-04014,PAR-073675,CASE-073675,0.7,3,Normal
PRJ-00663,PAR-073676,CASE-073676,0.301,2,Normal
PRJ-04162,PAR-073677,CASE-073677,1.947,1,Strategic
PRJ-03373,PAR-073678,CASE-073678,0.306,5,Normal
PRJ-01497,PAR-073679,CASE-073679,2.318,2,Normal
PRJ-03511,PAR-073680,CASE-073680,0.834,1,Normal
PRJ-00102,PAR-073681,CASE-073681,0.248,2,Normal
PRJ-02444,PAR-073682,CASE-073682,3.003,2,High
PRJ-01752,PAR-073683,CASE-073683,0.393,2,High
PRJ-04424,PAR-073684,CASE-073684,3.207,2,Normal
PRJ-03431,PAR-073685,CASE-073685,0.903,3,Normal
PRJ-04805,PAR-073686,CASE-073686,1.388,3,Strategic
PRJ-02202,PAR-073687,CASE-073687,1.153,3,Normal
PRJ-03482,PAR-073688,CASE-073688,0.697,2,Normal
PRJ-00979,PAR-073689,CASE-073689,1.698,1,High
PRJ-04013,PAR-073690,CASE-073690,0.96,2,Normal
PRJ-03569,PAR-073691,CASE-073691,0.831,4,High
PRJ-00220,PAR-073692,CASE-073692,1.111,3,High
PRJ-03019,PAR-073693,CASE-073693,1.237,3,High
PRJ-00926,PAR-073694,CASE-073694,1.242,2,High
PRJ-03517,PAR-073695,CASE-073695,1.378,2,Normal
PRJ-04260,PAR-073696,CASE-073696,1.671,1,High
PRJ-03056,PAR-073697,CASE-073697,1.571,1,Normal
PRJ-01441,PAR-073698,CASE-073698,3.0,4,Normal
PRJ-01179,PAR-073699,CASE-073699,1.69,1,High
PRJ-01397,PAR-073700,CASE-073700,1.381,2,Normal
PRJ-04689,PAR-073701,CASE-073701,0.734,3,Normal
PRJ-01362,PAR-073702,CASE-073702,0.719,4,Normal
PRJ-03729,PAR-073703,CASE-073703,0.544,1,Normal
PRJ-00104,PAR-073704,CASE-073704,0.478,3,Normal
PRJ-01543,PAR-073705,CASE-073705,1.157,3,Normal
PRJ-01719,PAR-073706,CASE-073706,0.456,1,High
PRJ-00871,PAR-073707,CASE-073707,1.194,1,Normal
PRJ-01719,PAR-073708,CASE-073708,0.481,2,Normal
PRJ-03884,PAR-073709,CASE-073709,0.261,3,Normal
PRJ-02467,PAR-073710,CASE-073710,1.398,3,High
PRJ-03328,PAR-073711,CASE-073711,1.38,1,Normal
PRJ-01764,PAR-073712,CASE-073712,2.138,1,Normal
PRJ-03246,PAR-073713,CASE-073713,0.816,2,Normal
PRJ-02965,PAR-073714,CASE-073714,0.605,2,Strategic
PRJ-01904,PAR-073715,CASE-073715,0.246,3,Normal
PRJ-01220,PAR-073716,CASE-073716,1.449,3,Normal
PRJ-02685,PAR-073717,CASE-073717,0.335,3,Normal
PRJ-00149,PAR-073718,CASE-073718,0.144,1,Normal
PRJ-00008,PAR-073719,CASE-073719,0.592,5,Normal
PRJ-00266,PAR-073720,CASE-073720,0.748,3,Normal
PRJ-00202,PAR-073721,CASE-073721,0.363,2,Strategic
PRJ-03157,PAR-073722,CASE-073722,1.723,1,Normal
PRJ-02975,PAR-073723,CASE-073723,0.757,2,Strategic
PRJ-02223,PAR-073724,CASE-073724,2.606,4,High
PRJ-03688,PAR-073725,CASE-073725,1.348,3,High
PRJ-00795,PAR-073726,CASE-073726,0.544,4,High
PRJ-01114,PAR-073727,CASE-073727,1.439,2,Normal
PRJ-03272,PAR-073728,CASE-073728,2.271,4,Normal
PRJ-03245,PAR-073729,CASE-073729,0.788,1,Strategic
