record_id,district,taluk,village,survey_no,subdivision,area,classification,record_status,mutation_status
72713,Coimbatore,Kinathukadavu,Saravanampatti,9222,4,6.076,Nanjai,Pending,Updated
72714,Coimbatore,Annur,Madukkarai,2099,2,1.03,Industrial,Pending,Disputed
72715,Coimbatore,Kinathukadavu,Madukkarai,7612,1,0.709,Punjai,Pending,Updated
72716,Coimbatore,Madukkarai,Saravanampatti,4340,2,1.367,Residential,Under Review,Updated
72717,Coimbatore,Coimbatore South,Perur,281,7,1.513,Nanjai,Active,Updated
72718,Coimbatore,Coimbatore North,Thudiyalur,4051,2,1.239,Nanjai,Active,Pending
72719,Coimbatore,Annur,Karamadai,8734,7,0.602,Government,Verified,Pending
72720,Coimbatore,Pollachi,Negamam,8274,7,1.916,Residential,Under Review,Pending
72721,Coimbatore,Mettupalayam,Perur,3053,5,3.986,Nanjai,Active,Not Required
72722,Coimbatore,Annur,Annur,2134,2,0.49,Industrial,Under Review,Not Required
72723,Coimbatore,Coimbatore South,Saravanampatti,1076,4,2.454,Industrial,Verified,Updated
72724,Coimbatore,Coimbatore South,Madukkarai,848,4,1.45,Commercial,Pending,Updated
72725,Coimbatore,Madukkarai,Madukkarai,145,7,0.336,Poramboke,Pending,Updated
72726,Coimbatore,Madukkarai,Kovilpalayam,5116,7,0.693,Punjai,Pending,Updated
72727,Coimbatore,Coimbatore South,Kinathukadavu,5625,7,1.407,Punjai,Active,Pending
72728,Coimbatore,Kinathukadavu,Thudiyalur,1335,4,1.683,Nanjai,Pending,Updated
72729,Coimbatore,Pollachi,Annur,3131,3,1.709,Residential,Pending,Updated
72730,Coimbatore,Coimbatore North,Thudiyalur,6126,1,0.65,Industrial,Active,Updated
72731,Coimbatore,Coimbatore South,Negamam,8050,2,1.406,Government,Verified,Updated
72732,Coimbatore,Pollachi,Karamadai,6402,4,0.737,Government,Active,Updated
72733,Coimbatore,Coimbatore South,Saravanampatti,573,4,0.392,Residential,Active,Updated
72734,Coimbatore,Coimbatore South,Annur,7116,4,1.717,Nanjai,Active,Updated
72735,Coimbatore,Coimbatore North,Thudiyalur,2881,3,1.196,Nanjai,Active,Updated
72736,Coimbatore,Kinathukadavu,Mettupalayam,4253,4,0.963,Industrial,Verified,Updated
72737,Coimbatore,Coimbatore North,Saravanampatti,9396,4,0.631,Industrial,Under Review,Updated
72738,Coimbatore,Madukkarai,Kinathukadavu,4972,1,0.884,Government,Pending,Updated
72739,Coimbatore,Sulur,Sulur,5397,3,0.636,Commercial,Active,Not Required
72740,Coimbatore,Sulur,Kovilpalayam,5913,1,1.92,Residential,Active,Updated
72741,Coimbatore,Mettupalayam,Negamam,811,1,1.835,Residential,Verified,Updated
72742,Coimbatore,Pollachi,Karamadai,4858,2,0.928,Punjai,Active,Not Required
72743,Coimbatore,Coimbatore North,Perur,8364,6,0.407,Industrial,Under Review,Not Required
72744,Coimbatore,Coimbatore South,Annur,3290,3,1.166,Government,Verified,Pending
72745,Coimbatore,Sulur,Pollachi,3427,2,0.109,Residential,Verified,Pending
72746,Coimbatore,Annur,Karamadai,5628,2,0.557,Commercial,Active,Updated
72747,Coimbatore,Coimbatore South,Thudiyalur,2069,6,1.154,Residential,Under Review,Pending
72748,Coimbatore,Annur,Sulur,5346,2,0.726,Industrial,Verified,Updated
72749,Coimbatore,Madukkarai,Pollachi,2534,6,1.222,Punjai,Verified,Pending
72750,Coimbatore,Sulur,Kinathukadavu,3831,3,0.977,Nanjai,Under Review,Not Required
72751,Coimbatore,Mettupalayam,Kinathukadavu,8497,4,3.22,Poramboke,Verified,Disputed
72752,Coimbatore,Madukkarai,Pollachi,9414,5,0.354,Industrial,Under Review,Not Required
72753,Coimbatore,Pollachi,Annur,7497,5,0.505,Punjai,Verified,Updated
72754,Coimbatore,Annur,Karamadai,5554,3,2.252,Nanjai,Pending,Updated
72755,Coimbatore,Madukkarai,Kinathukadavu,4352,2,2.251,Government,Under Review,Updated
72756,Coimbatore,Coimbatore South,Saravanampatti,2147,4,0.992,Punjai,Verified,Updated
72757,Coimbatore,Madukkarai,Thudiyalur,1492,7,2.322,Industrial,Verified,Updated
72758,Coimbatore,Coimbatore North,Negamam,9401,1,0.994,Commercial,Pending,Updated
72759,Coimbatore,Kinathukadavu,Perur,8591,5,0.737,Poramboke,Active,Updated
72760,Coimbatore,Pollachi,Kinathukadavu,2388,7,3.538,Punjai,Pending,Updated
72761,Coimbatore,Pollachi,Kovilpalayam,6958,4,0.651,Nanjai,Verified,Updated
72762,Coimbatore,Mettupalayam,Kovilpalayam,9053,3,1.473,Residential,Verified,Not Required
72763,Coimbatore,Pollachi,Annur,2566,1,0.715,Nanjai,Pending,Updated
72764,Coimbatore,Kinathukadavu,Negamam,5044,4,0.554,Punjai,Under Review,Updated
72765,Coimbatore,Coimbatore South,Mettupalayam,7886,2,4.08,Punjai,Active,Not Required
72766,Coimbatore,Pollachi,Madukkarai,9132,4,1.211,Residential,Pending,Updated
72767,Coimbatore,Mettupalayam,Sulur,1939,2,0.462,Nanjai,Active,Updated
72768,Coimbatore,Kinathukadavu,Kinathukadavu,2375,7,0.368,Industrial,Verified,Updated
72769,Coimbatore,Pollachi,Kovilpalayam,6007,1,0.5,Nanjai,Verified,Pending
72770,Coimbatore,Madukkarai,Mettupalayam,717,4,2.676,Punjai,Under Review,Updated
72771,Coimbatore,Annur,Madukkarai,3746,5,0.753,Government,Verified,Updated
72772,Coimbatore,Annur,Karamadai,7403,3,1.427,Commercial,Verified,Not Required
72773,Coimbatore,Coimbatore North,Perur,623,1,1.641,Industrial,Verified,Updated
72774,Coimbatore,Coimbatore North,Pollachi,1112,3,2.195,Punjai,Under Review,Updated
72775,Coimbatore,Madukkarai,Karamadai,7097,2,4.292,Industrial,Pending,Not Required
72776,Coimbatore,Kinathukadavu,Saravanampatti,3318,3,2.068,Government,Pending,Not Required
72777,Coimbatore,Annur,Kinathukadavu,7843,7,1.63,Industrial,Under Review,Updated
72778,Coimbatore,Coimbatore North,Saravanampatti,5588,4,0.709,Residential,Under Review,Pending
72779,Coimbatore,Coimbatore South,Sulur,2235,3,0.429,Poramboke,Pending,Updated
72780,Coimbatore,Sulur,Thudiyalur,3132,5,1.752,Government,Under Review,Updated
72781,Coimbatore,Coimbatore North,Sulur,1986,1,1.41,Poramboke,Pending,Updated
72782,Coimbatore,Madukkarai,Perur,8239,1,0.479,Punjai,Under Review,Pending
72783,Coimbatore,Mettupalayam,Kovilpalayam,4189,3,0.618,Poramboke,Under Review,Updated
72784,Coimbatore,Coimbatore North,Kovilpalayam,4571,5,1.165,Punjai,Verified,Pending
72785,Coimbatore,Kinathukadavu,Mettupalayam,9359,3,0.893,Residential,Pending,Updated
72786,Coimbatore,Annur,Kovilpalayam,9160,3,0.739,Poramboke,Active,Pending
72787,Coimbatore,Mettupalayam,Saravanampatti,6866,3,0.244,Government,Pending,Not Required
72788,Coimbatore,Coimbatore North,Pollachi,4443,2,0.755,Government,Verified,Not Required
72789,Coimbatore,Madukkarai,Kinathukadavu,7750,1,2.802,Commercial,Active,Updated
72790,Coimbatore,Coimbatore North,Saravanampatti,7276,7,3.332,Punjai,Under Review,Updated
72791,Coimbatore,Kinathukadavu,Thudiyalur,7666,3,2.045,Nanjai,Verified,Disputed
72792,Coimbatore,Coimbatore South,Perur,9247,2,0.252,Punjai,Pending,Updated
72793,Coimbatore,Pollachi,Thudiyalur,5948,4,0.795,Government,Under Review,Updated
72794,Coimbatore,Mettupalayam,Perur,1731,6,1.448,Nanjai,Verified,Updated
72795,Coimbatore,Coimbatore South,Saravanampatti,1740,4,0.702,Poramboke,Under Review,Updated
72796,Coimbatore,Coimbatore North,Kovilpalayam,2781,4,0.548,Nanjai,Under Review,Updated
72797,Coimbatore,Mettupalayam,Kinathukadavu,8327,1,0.24,Government,Pending,Updated
72798,Coimbatore,Kinathukadavu,Madukkarai,4944,2,1.295,Residential,Pending,Pending
72799,Coimbatore,Coimbatore North,Saravanampatti,6112,5,1.352,Commercial,Under Review,Updated
72800,Coimbatore,Mettupalayam,Annur,129,3,0.988,Nanjai,Pending,Updated
72801,Coimbatore,Madukkarai,Kinathukadavu,4103,6,2.595,Industrial,Active,Not Required
72802,Coimbatore,Coimbatore North,Saravanampatti,7309,6,0.887,Government,Verified,Not Required
72803,Coimbatore,Coimbatore South,Madukkarai,7029,1,2.175,Residential,Under Review,Not Required
72804,Coimbatore,Annur,Kinathukadavu,833,7,6.958,Industrial,Verified,Updated
72805,Coimbatore,Pollachi,Thudiyalur,5759,2,1.121,Government,Pending,Not Required
72806,Coimbatore,Madukkarai,Kovilpalayam,4228,7,1.122,Punjai,Verified,Updated
72807,Coimbatore,Annur,Perur,5234,7,2.432,Poramboke,Pending,Updated
72808,Coimbatore,Pollachi,Kinathukadavu,8213,5,1.255,Punjai,Under Review,Updated
72809,Coimbatore,Mettupalayam,Madukkarai,5557,1,0.674,Industrial,Verified,Updated
72810,Coimbatore,Coimbatore North,Perur,8704,1,2.184,Government,Pending,Not Required
72811,Coimbatore,Coimbatore North,Kinathukadavu,7330,7,1.073,Commercial,Verified,Updated
72812,Coimbatore,Pollachi,Sulur,4974,4,0.826,Government,Pending,Updated
72813,Coimbatore,Coimbatore North,Madukkarai,8600,3,2.763,Nanjai,Active,Updated
72814,Coimbatore,Coimbatore South,Annur,1557,1,3.101,Punjai,Pending,Pending
72815,Coimbatore,Coimbatore North,Karamadai,3013,5,1.498,Punjai,Active,Updated
72816,Coimbatore,Coimbatore South,Kovilpalayam,3045,1,1.284,Punjai,Active,Updated
72817,Coimbatore,Mettupalayam,Negamam,1492,6,0.695,Commercial,Active,Updated
72818,Coimbatore,Coimbatore South,Pollachi,5711,2,1.034,Punjai,Active,Updated
72819,Coimbatore,Madukkarai,Madukkarai,2406,4,1.243,Government,Under Review,Updated
72820,Coimbatore,Mettupalayam,Karamadai,4757,5,0.363,Residential,Verified,Not Required
72821,Coimbatore,Kinathukadavu,Kovilpalayam,1906,1,1.207,Commercial,Verified,Updated
72822,Coimbatore,Coimbatore South,Sulur,8523,1,1.218,Punjai,Pending,Updated
72823,Coimbatore,Annur,Kinathukadavu,6631,7,0.762,Nanjai,Verified,Updated
72824,Coimbatore,Annur,Sulur,5303,6,1.935,Nanjai,Verified,Updated
72825,Coimbatore,Kinathukadavu,Annur,1493,4,1.699,Nanjai,Under Review,Pending
72826,Coimbatore,Coimbatore North,Madukkarai,8086,2,1.321,Government,Pending,Updated
72827,Coimbatore,Mettupalayam,Kinathukadavu,2908,6,0.764,Residential,Pending,Pending
72828,Coimbatore,Kinathukadavu,Karamadai,223,4,0.528,Residential,Verified,Updated
72829,Coimbatore,Coimbatore North,Pollachi,6974,1,1.08,Residential,Pending,Pending
72830,Coimbatore,Madukkarai,Mettupalayam,6504,7,0.163,Punjai,Pending,Updated
72831,Coimbatore,Madukkarai,Karamadai,1774,7,0.97,Government,Active,Updated
72832,Coimbatore,Mettupalayam,Thudiyalur,5113,5,1.968,Poramboke,Under Review,Updated
72833,Coimbatore,Coimbatore North,Saravanampatti,4382,3,1.167,Nanjai,Under Review,Updated
72834,Coimbatore,Sulur,Madukkarai,2342,3,1.388,Residential,Pending,Updated
72835,Coimbatore,Madukkarai,Kovilpalayam,7273,7,0.341,Industrial,Pending,Updated
72836,Coimbatore,Annur,Annur,1479,4,0.291,Residential,Under Review,Updated
72837,Coimbatore,Annur,Mettupalayam,7092,5,6.394,Residential,Active,Disputed
72838,Coimbatore,Coimbatore South,Thudiyalur,8088,1,0.259,Commercial,Verified,Pending
72839,Coimbatore,Pollachi,Saravanampatti,5401,2,1.948,Commercial,Pending,Not Required
72840,Coimbatore,Madukkarai,Kovilpalayam,7157,6,1.108,Punjai,Verified,Updated
72841,Coimbatore,Coimbatore South,Annur,8420,6,0.837,Punjai,Active,Updated
72842,Coimbatore,Coimbatore South,Karamadai,3996,4,0.171,Punjai,Under Review,Updated
72843,Coimbatore,Annur,Karamadai,7204,5,2.365,Poramboke,Active,Updated
72844,Coimbatore,Coimbatore South,Thudiyalur,773,2,0.795,Commercial,Pending,Updated
72845,Coimbatore,Coimbatore North,Karamadai,9169,3,1.023,Nanjai,Verified,Pending
72846,Coimbatore,Coimbatore South,Pollachi,1837,3,0.809,Punjai,Pending,Not Required
72847,Coimbatore,Mettupalayam,Perur,5097,5,1.979,Residential,Active,Updated
72848,Coimbatore,Annur,Mettupalayam,2281,7,1.285,Industrial,Pending,Updated
72849,Coimbatore,Annur,Sulur,7571,1,0.424,Industrial,Under Review,Pending
72850,Coimbatore,Madukkarai,Karamadai,8429,7,1.287,Punjai,Under Review,Updated
72851,Coimbatore,Kinathukadavu,Pollachi,3923,7,1.629,Nanjai,Verified,Updated
72852,Coimbatore,Mettupalayam,Kinathukadavu,7938,2,1.805,Residential,Under Review,Updated
72853,Coimbatore,Coimbatore South,Annur,8899,5,1.797,Punjai,Pending,Not Required
72854,Coimbatore,Coimbatore South,Pollachi,3204,1,0.746,Nanjai,Under Review,Updated
72855,Coimbatore,Coimbatore South,Kovilpalayam,6809,3,0.609,Punjai,Active,Not Required
72856,Coimbatore,Mettupalayam,Karamadai,1729,3,0.551,Residential,Active,Updated
72857,Coimbatore,Mettupalayam,Mettupalayam,2831,3,0.638,Punjai,Verified,Not Required
72858,Coimbatore,Coimbatore South,Saravanampatti,1453,6,0.471,Punjai,Pending,Updated
72859,Coimbatore,Sulur,Karamadai,247,1,1.088,Commercial,Active,Not Required
72860,Coimbatore,Kinathukadavu,Pollachi,1125,2,2.263,Commercial,Pending,Updated
72861,Coimbatore,Coimbatore North,Kovilpalayam,21,1,0.62,Residential,Under Review,Updated
72862,Coimbatore,Coimbatore North,Kinathukadavu,3541,1,4.079,Punjai,Verified,Updated
72863,Coimbatore,Pollachi,Kinathukadavu,4259,3,0.5,Commercial,Under Review,Pending
72864,Coimbatore,Pollachi,Mettupalayam,2933,3,0.396,Commercial,Pending,Updated
72865,Coimbatore,Pollachi,Negamam,8590,6,0.397,Residential,Pending,Not Required
72866,Coimbatore,Madukkarai,Negamam,5666,6,5.89,Commercial,Active,Disputed
72867,Coimbatore,Annur,Kinathukadavu,5572,3,1.21,Commercial,Under Review,Updated
72868,Coimbatore,Pollachi,Perur,7041,2,1.272,Punjai,Pending,Updated
72869,Coimbatore,Kinathukadavu,Negamam,2957,5,0.366,Nanjai,Under Review,Updated
72870,Coimbatore,Coimbatore North,Pollachi,3482,2,7.165,Punjai,Verified,Updated
72871,Coimbatore,Coimbatore North,Mettupalayam,3322,2,5.278,Commercial,Under Review,Not Required
72872,Coimbatore,Sulur,Negamam,5928,5,0.947,Residential,Under Review,Updated
72873,Coimbatore,Sulur,Kinathukadavu,5067,1,2.61,Residential,Verified,Updated
72874,Coimbatore,Kinathukadavu,Perur,3095,4,3.491,Nanjai,Verified,Updated
72875,Coimbatore,Mettupalayam,Mettupalayam,3861,7,0.346,Poramboke,Verified,Updated
72876,Coimbatore,Coimbatore North,Mettupalayam,2894,3,0.599,Residential,Pending,Updated
72877,Coimbatore,Pollachi,Kinathukadavu,5137,1,0.238,Nanjai,Pending,Not Required
72878,Coimbatore,Mettupalayam,Annur,4359,3,0.55,Poramboke,Pending,Not Required
72879,Coimbatore,Pollachi,Pollachi,2033,5,1.52,Residential,Active,Not Required
72880,Coimbatore,Annur,Pollachi,8221,5,2.189,Government,Under Review,Updated
72881,Coimbatore,Coimbatore North,Sulur,5194,5,0.774,Residential,Under Review,Updated
72882,Coimbatore,Coimbatore North,Kovilpalayam,7111,1,0.802,Residential,Pending,Updated
72883,Coimbatore,Coimbatore South,Annur,1346,7,1.875,Residential,Verified,Updated
72884,Coimbatore,Madukkarai,Saravanampatti,7077,6,0.392,Residential,Pending,Updated
72885,Coimbatore,Sulur,Perur,6889,1,0.735,Nanjai,Active,Pending
72886,Coimbatore,Coimbatore North,Kovilpalayam,7379,2,0.735,Nanjai,Verified,Updated
72887,Coimbatore,Annur,Perur,8863,5,0.833,Commercial,Under Review,Updated
72888,Coimbatore,Mettupalayam,Annur,2941,4,1.28,Poramboke,Under Review,Updated
72889,Coimbatore,Sulur,Pollachi,4180,3,1.965,Punjai,Active,Updated
72890,Coimbatore,Annur,Madukkarai,1062,2,0.168,Nanjai,Pending,Updated
72891,Coimbatore,Pollachi,Negamam,8355,3,0.707,Residential,Verified,Updated
72892,Coimbatore,Coimbatore South,Thudiyalur,602,4,1.921,Residential,Pending,Updated
72893,Coimbatore,Madukkarai,Madukkarai,5280,5,3.49,Commercial,Pending,Updated
72894,Coimbatore,Mettupalayam,Sulur,2603,7,1.802,Government,Pending,Updated
72895,Coimbatore,Coimbatore South,Kinathukadavu,2737,1,0.92,Residential,Pending,Updated
72896,Coimbatore,Coimbatore South,Thudiyalur,1556,4,2.105,Punjai,Pending,Pending
72897,Coimbatore,Sulur,Negamam,1027,1,0.774,Poramboke,Active,Not Required
72898,Coimbatore,Annur,Saravanampatti,2771,3,0.442,Residential,Under Review,Updated
72899,Coimbatore,Kinathukadavu,Negamam,385,2,2.937,Residential,Active,Not Required
72900,Coimbatore,Pollachi,Kinathukadavu,1777,6,0.418,Nanjai,Pending,Updated
72901,Coimbatore,Annur,Kinathukadavu,6882,2,1.316,Punjai,Verified,Pending
72902,Coimbatore,Madukkarai,Karamadai,7702,3,0.289,Residential,Active,Updated
72903,Coimbatore,Coimbatore South,Thudiyalur,1168,5,0.236,Nanjai,Pending,Updated
72904,Coimbatore,Coimbatore North,Kinathukadavu,2044,6,1.252,Commercial,Verified,Not Required
72905,Coimbatore,Coimbatore South,Madukkarai,7825,5,0.36,Nanjai,Under Review,Updated
72906,Coimbatore,Coimbatore South,Karamadai,9200,3,1.453,Government,Under Review,Pending
72907,Coimbatore,Coimbatore South,Kinathukadavu,6137,4,0.88,Government,Verified,Pending
72908,Coimbatore,Madukkarai,Perur,6698,6,0.389,Poramboke,Verified,Disputed
72909,Coimbatore,Coimbatore North,Negamam,3000,3,1.551,Residential,Under Review,Updated
72910,Coimbatore,Mettupalayam,Mettupalayam,5352,7,0.683,Residential,Under Review,Not Required
72911,Coimbatore,Annur,Sulur,4947,4,0.765,Commercial,Active,Updated
72912,Coimbatore,Coimbatore South,Thudiyalur,8898,4,0.603,Industrial,Verified,Updated
72913,Coimbatore,Madukkarai,Mettupalayam,6008,7,0.638,Government,Verified,Disputed
72914,Coimbatore,Coimbatore North,Saravanampatti,5590,3,1.471,Residential,Verified,Updated
72915,Coimbatore,Annur,Madukkarai,6756,5,0.202,Poramboke,Under Review,Pending
72916,Coimbatore,Coimbatore North,Negamam,7479,5,0.2,Commercial,Verified,Updated
72917,Coimbatore,Madukkarai,Negamam,5628,6,0.899,Residential,Verified,Updated
72918,Coimbatore,Coimbatore North,Kovilpalayam,4674,7,0.723,Poramboke,Active,Not Required
72919,Coimbatore,Pollachi,Sulur,6076,3,3.074,Punjai,Verified,Updated
72920,Coimbatore,Coimbatore South,Sulur,3603,2,9.656,Nanjai,Under Review,Not Required
72921,Coimbatore,Kinathukadavu,Perur,8219,5,0.338,Residential,Pending,Not Required
72922,Coimbatore,Sulur,Negamam,4283,5,0.841,Punjai,Active,Updated
72923,Coimbatore,Annur,Negamam,8601,2,0.609,Punjai,Pending,Not Required
72924,Coimbatore,Pollachi,Thudiyalur,7796,5,0.813,Punjai,Verified,Pending
72925,Coimbatore,Coimbatore South,Saravanampatti,415,5,0.936,Punjai,Active,Updated
72926,Coimbatore,Mettupalayam,Saravanampatti,2094,5,0.474,Poramboke,Under Review,Updated
72927,Coimbatore,Madukkarai,Pollachi,5374,2,1.367,Nanjai,Verified,Pending
72928,Coimbatore,Madukkarai,Pollachi,6869,4,0.439,Industrial,Pending,Updated
72929,Coimbatore,Sulur,Mettupalayam,378,7,0.948,Punjai,Pending,Updated
72930,Coimbatore,Kinathukadavu,Negamam,8377,5,2.43,Residential,Active,Disputed
72931,Coimbatore,Sulur,Kinathukadavu,1597,7,0.264,Punjai,Pending,Not Required
72932,Coimbatore,Pollachi,Mettupalayam,8524,7,1.733,Punjai,Active,Not Required
72933,Coimbatore,Pollachi,Sulur,6587,4,0.398,Punjai,Active,Updated
72934,Coimbatore,Pollachi,Mettupalayam,6205,5,0.507,Punjai,Pending,Updated
72935,Coimbatore,Coimbatore North,Perur,7018,2,0.899,Government,Under Review,Updated
72936,Coimbatore,Kinathukadavu,Madukkarai,9492,7,4.454,Punjai,Active,Updated
72937,Coimbatore,Coimbatore South,Pollachi,205,7,0.371,Industrial,Pending,Updated
72938,Coimbatore,Coimbatore South,Thudiyalur,1727,7,5.199,Punjai,Pending,Pending
72939,Coimbatore,Coimbatore North,Sulur,682,1,1.25,Punjai,Under Review,Updated
72940,Coimbatore,Mettupalayam,Saravanampatti,1539,7,0.596,Nanjai,Under Review,Updated
72941,Coimbatore,Sulur,Kovilpalayam,1368,2,1.287,Punjai,Pending,Updated
72942,Coimbatore,Kinathukadavu,Mettupalayam,9055,6,0.676,Residential,Active,Pending
72943,Coimbatore,Mettupalayam,Annur,7921,4,1.127,Nanjai,Active,Pending
72944,Coimbatore,Mettupalayam,Kovilpalayam,396,6,0.614,Residential,Pending,Updated
72945,Coimbatore,Kinathukadavu,Kinathukadavu,9190,6,1.462,Punjai,Under Review,Updated
72946,Coimbatore,Mettupalayam,Mettupalayam,8728,2,1.023,Poramboke,Active,Updated
72947,Coimbatore,Sulur,Madukkarai,4089,4,0.353,Punjai,Verified,Pending
72948,Coimbatore,Coimbatore South,Negamam,7110,1,0.794,Nanjai,Verified,Pending
72949,Coimbatore,Coimbatore North,Thudiyalur,1802,3,1.186,Commercial,Under Review,Pending
72950,Coimbatore,Mettupalayam,Thudiyalur,9087,6,0.563,Industrial,Active,Updated
72951,Coimbatore,Pollachi,Sulur,1900,2,0.677,Government,Pending,Updated
72952,Coimbatore,Pollachi,Mettupalayam,927,7,1.772,Poramboke,Under Review,Not Required
72953,Coimbatore,Coimbatore South,Pollachi,6788,3,3.371,Nanjai,Pending,Updated
72954,Coimbatore,Kinathukadavu,Mettupalayam,1401,6,1.794,Industrial,Under Review,Updated
72955,Coimbatore,Coimbatore North,Pollachi,3353,6,1.439,Punjai,Pending,Updated
72956,Coimbatore,Mettupalayam,Pollachi,7300,4,1.629,Punjai,Verified,Not Required
72957,Coimbatore,Madukkarai,Kovilpalayam,5327,5,0.678,Industrial,Verified,Updated
72958,Coimbatore,Mettupalayam,Pollachi,6442,6,0.33,Nanjai,Pending,Updated
72959,Coimbatore,Madukkarai,Negamam,4305,5,0.195,Nanjai,Under Review,Pending
72960,Coimbatore,Pollachi,Madukkarai,5901,4,4.24,Punjai,Active,Updated
72961,Coimbatore,Madukkarai,Kinathukadavu,1568,7,0.482,Residential,Pending,Updated
72962,Coimbatore,Kinathukadavu,Saravanampatti,6160,5,2.946,Government,Verified,Not Required
72963,Coimbatore,Kinathukadavu,Saravanampatti,8556,3,2.834,Punjai,Pending,Updated
72964,Coimbatore,Mettupalayam,Sulur,9424,6,0.753,Nanjai,Pending,Updated
72965,Coimbatore,Coimbatore South,Sulur,8295,7,0.764,Residential,Under Review,Not Required
72966,Coimbatore,Sulur,Thudiyalur,3025,3,0.377,Poramboke,Verified,Updated
72967,Coimbatore,Annur,Karamadai,9455,3,3.194,Commercial,Active,Pending
72968,Coimbatore,Annur,Madukkarai,6542,6,1.278,Industrial,Under Review,Updated
72969,Coimbatore,Coimbatore North,Karamadai,1184,3,0.815,Residential,Verified,Updated
72970,Coimbatore,Coimbatore South,Thudiyalur,4664,7,5.648,Industrial,Verified,Updated
