mutation_id,record_id,mutation_date,mutation_type,mutation_status
MUT-099270,99270,2019-05-14,Correction,Updated
MUT-099271,99271,2025-06-03,Transfer,Not Required
MUT-099272,99272,2025-05-04,Transfer,Updated
MUT-099273,99273,2026-07-01,Partition,Updated
MUT-099274,99274,2025-11-26,Correction,Not Required
MUT-099275,99275,2022-01-30,Inheritance,Updated
MUT-099276,99276,2019-07-16,Sale,Pending
MUT-099277,99277,2020-02-10,Sale,Pending
MUT-099278,99278,2023-02-04,Transfer,Updated
MUT-099279,99279,2022-09-09,Partition,Updated
MUT-099280,99280,2023-08-23,Partition,Updated
MUT-099281,99281,2020-06-06,Correction,Pending
MUT-099282,99282,2021-09-22,Transfer,Updated
MUT-099283,99283,2024-06-06,Correction,Pending
MUT-099284,99284,2023-10-26,Sale,Pending
MUT-099285,99285,2019-05-01,Sale,Updated
MUT-099286,99286,2023-09-13,Partition,Updated
MUT-099287,99287,2026-07-23,Transfer,Updated
MUT-099288,99288,2026-05-06,Sale,Updated
MUT-099289,99289,2026-02-10,Partition,Updated
MUT-099290,99290,2020-06-26,Inheritance,Updated
MUT-099291,99291,2021-07-02,Partition,Updated
MUT-099292,99292,2023-08-19,Transfer,Pending
MUT-099293,99293,2019-01-12,Sale,Updated
MUT-099294,99294,2020-11-11,Inheritance,Updated
MUT-099295,99295,2020-04-08,Correction,Updated
MUT-099296,99296,2022-04-25,Partition,Updated
MUT-099297,99297,2021-08-01,Transfer,Not Required
MUT-099298,99298,2025-11-04,Inheritance,Not Required
MUT-099299,99299,2021-05-08,Sale,Not Required
MUT-099300,99300,2021-10-04,Transfer,Updated
MUT-099301,99301,2020-05-02,Partition,Updated
MUT-099302,99302,2025-03-11,Inheritance,Updated
MUT-099303,99303,2023-05-15,Transfer,Updated
MUT-099304,99304,2019-04-24,Sale,Updated
MUT-099305,99305,2025-02-15,Partition,Pending
MUT-099306,99306,2022-02-07,Transfer,Updated
MUT-099307,99307,2021-09-26,Sale,Updated
MUT-099308,99308,2023-10-28,Sale,Updated
MUT-099309,99309,2026-05-14,Transfer,Updated
MUT-099310,99310,2024-06-20,Sale,Not Required
MUT-099311,99311,2021-04-01,Correction,Updated
MUT-099312,99312,2019-06-25,Transfer,Updated
MUT-099313,99313,2023-02-17,Inheritance,Updated
MUT-099314,99314,2024-02-29,Sale,Updated
MUT-099315,99315,2024-07-15,Inheritance,Updated
MUT-099316,99316,2026-04-20,Inheritance,Updated
MUT-099317,99317,2025-03-20,Partition,Not Required
MUT-099318,99318,2026-08-15,Sale,Updated
MUT-099319,99319,2020-08-11,Inheritance,Disputed
MUT-099320,99320,2023-12-19,Partition,Updated
MUT-099321,99321,2019-08-28,Correction,Pending
MUT-099322,99322,2025-06-01,Sale,Updated
MUT-099323,99323,2025-04-08,Correction,Pending
MUT-099324,99324,2025-01-25,Inheritance,Pending
MUT-099325,99325,2020-12-28,Sale,Updated
MUT-099326,99326,2026-02-06,Transfer,Updated
MUT-099327,99327,2021-12-10,Partition,Updated
MUT-099328,99328,2024-10-29,Transfer,Not Required
MUT-099329,99329,2026-06-06,Sale,Updated
MUT-099330,99330,2020-01-15,Transfer,Not Required
MUT-099331,99331,2022-05-06,Partition,Not Required
MUT-099332,99332,2024-10-23,Sale,Not Required
MUT-099333,99333,2023-04-19,Inheritance,Not Required
MUT-099334,99334,2019-10-15,Inheritance,Updated
MUT-099335,99335,2023-06-12,Inheritance,Updated
MUT-099336,99336,2020-01-09,Correction,Updated
MUT-099337,99337,2026-01-08,Partition,Pending
MUT-099338,99338,2020-10-30,Transfer,Not Required
MUT-099339,99339,2023-05-04,Partition,Not Required
MUT-099340,99340,2025-01-10,Sale,Not Required
MUT-099341,99341,2024-04-03,Inheritance,Updated
MUT-099342,99342,2019-08-13,Correction,Not Required
MUT-099343,99343,2025-12-24,Correction,Not Required
MUT-099344,99344,2026-01-15,Inheritance,Not Required
MUT-099345,99345,2020-08-07,Transfer,Updated
MUT-099346,99346,2022-05-24,Sale,Updated
MUT-099347,99347,2019-06-19,Inheritance,Pending
MUT-099348,99348,2021-08-08,Sale,Not Required
MUT-099349,99349,2026-03-02,Partition,Updated
MUT-099350,99350,2019-04-24,Sale,Updated
MUT-099351,99351,2021-09-22,Sale,Updated
MUT-099352,99352,2024-01-15,Partition,Not Required
MUT-099353,99353,2023-10-29,Transfer,Updated
MUT-099354,99354,2025-04-18,Correction,Not Required
MUT-099355,99355,2019-11-16,Sale,Updated
MUT-099356,99356,2025-10-18,Correction,Not Required
MUT-099357,99357,2024-05-31,Inheritance,Updated
MUT-099358,99358,2024-09-05,Partition,Updated
MUT-099359,99359,2022-10-04,Sale,Updated
MUT-099360,99360,2026-07-21,Sale,Not Required
MUT-099361,99361,2019-09-02,Partition,Updated
MUT-099362,99362,2021-11-24,Transfer,Updated
MUT-099363,99363,2024-09-24,Correction,Updated
MUT-099364,99364,2020-02-05,Inheritance,Pending
MUT-099365,99365,2021-05-07,Correction,Updated
MUT-099366,99366,2024-02-18,Sale,Pending
MUT-099367,99367,2020-09-01,Sale,Not Required
MUT-099368,99368,2020-11-02,Correction,Updated
MUT-099369,99369,2022-11-12,Sale,Updated
MUT-099370,99370,2022-06-18,Correction,Updated
MUT-099371,99371,2019-01-16,Transfer,Updated
MUT-099372,99372,2019-02-19,Sale,Not Required
MUT-099373,99373,2024-01-21,Inheritance,Updated
MUT-099374,99374,2020-12-17,Transfer,Pending
MUT-099375,99375,2022-05-04,Sale,Updated
MUT-099376,99376,2023-12-21,Inheritance,Updated
MUT-099377,99377,2025-04-18,Partition,Updated
MUT-099378,99378,2026-04-02,Sale,Updated
MUT-099379,99379,2023-01-24,Transfer,Pending
MUT-099380,99380,2022-02-26,Transfer,Updated
MUT-099381,99381,2022-06-02,Sale,Updated
MUT-099382,99382,2020-08-14,Sale,Updated
MUT-099383,99383,2021-03-05,Transfer,Updated
MUT-099384,99384,2025-11-26,Partition,Disputed
MUT-099385,99385,2021-04-27,Transfer,Updated
MUT-099386,99386,2019-02-25,Transfer,Updated
MUT-099387,99387,2022-02-04,Sale,Updated
MUT-099388,99388,2026-08-14,Sale,Pending
MUT-099389,99389,2023-11-08,Transfer,Updated
MUT-099390,99390,2019-03-15,Transfer,Pending
MUT-099391,99391,2021-12-02,Transfer,Updated
MUT-099392,99392,2020-10-11,Correction,Updated
MUT-099393,99393,2019-12-03,Partition,Updated
MUT-099394,99394,2019-02-28,Sale,Updated
MUT-099395,99395,2022-11-22,Partition,Not Required
MUT-099396,99396,2023-01-19,Inheritance,Updated
MUT-099397,99397,2023-07-29,Inheritance,Disputed
MUT-099398,99398,2021-03-15,Transfer,Pending
MUT-099399,99399,2023-01-24,Partition,Disputed
MUT-099400,99400,2019-04-29,Partition,Updated
MUT-099401,99401,2023-03-23,Transfer,Updated
MUT-099402,99402,2019-05-08,Sale,Updated
MUT-099403,99403,2025-09-02,Inheritance,Updated
MUT-099404,99404,2022-01-14,Sale,Disputed
MUT-099405,99405,2024-06-15,Partition,Updated
MUT-099406,99406,2024-08-03,Transfer,Updated
MUT-099407,99407,2021-12-16,Transfer,Updated
MUT-099408,99408,2024-10-02,Inheritance,Pending
MUT-099409,99409,2021-11-24,Transfer,Updated
MUT-099410,99410,2022-02-15,Partition,Updated
MUT-099411,99411,2023-07-18,Inheritance,Updated
MUT-099412,99412,2023-03-29,Inheritance,Disputed
MUT-099413,99413,2025-11-11,Transfer,Updated
MUT-099414,99414,2021-06-06,Correction,Updated
MUT-099415,99415,2021-07-08,Correction,Updated
MUT-099416,99416,2021-05-31,Sale,Pending
MUT-099417,99417,2026-02-11,Transfer,Pending
MUT-099418,99418,2022-09-21,Transfer,Pending
MUT-099419,99419,2021-09-28,Partition,Updated
MUT-099420,99420,2024-12-21,Inheritance,Pending
MUT-099421,99421,2026-03-13,Inheritance,Updated
MUT-099422,99422,2022-05-12,Partition,Updated
MUT-099423,99423,2022-08-25,Correction,Updated
MUT-099424,99424,2026-07-07,Inheritance,Updated
MUT-099425,99425,2019-04-20,Inheritance,Updated
MUT-099426,99426,2025-11-23,Transfer,Updated
MUT-099427,99427,2020-09-14,Inheritance,Updated
MUT-099428,99428,2021-02-19,Correction,Updated
MUT-099429,99429,2019-10-18,Correction,Updated
MUT-099430,99430,2022-06-06,Correction,Updated
MUT-099431,99431,2021-04-30,Correction,Updated
MUT-099432,99432,2024-12-18,Correction,Updated
MUT-099433,99433,2020-09-01,Transfer,Pending
MUT-099434,99434,2020-03-28,Sale,Updated
MUT-099435,99435,2019-11-29,Partition,Not Required
MUT-099436,99436,2022-07-03,Sale,Updated
MUT-099437,99437,2020-06-16,Inheritance,Updated
MUT-099438,99438,2026-02-07,Correction,Updated
MUT-099439,99439,2024-08-30,Correction,Pending
MUT-099440,99440,2024-10-15,Correction,Disputed
MUT-099441,99441,2025-01-27,Correction,Updated
MUT-099442,99442,2021-07-19,Transfer,Updated
MUT-099443,99443,2023-07-07,Sale,Pending
MUT-099444,99444,2025-08-31,Correction,Disputed
MUT-099445,99445,2023-01-07,Transfer,Pending
MUT-099446,99446,2026-01-18,Partition,Updated
MUT-099447,99447,2024-12-22,Inheritance,Updated
MUT-099448,99448,2020-09-17,Transfer,Not Required
MUT-099449,99449,2025-01-08,Correction,Pending
MUT-099450,99450,2023-06-01,Correction,Pending
MUT-099451,99451,2021-09-09,Partition,Updated
MUT-099452,99452,2025-04-11,Transfer,Updated
MUT-099453,99453,2023-02-12,Correction,Not Required
MUT-099454,99454,2023-08-14,Transfer,Updated
MUT-099455,99455,2021-12-03,Transfer,Updated
MUT-099456,99456,2023-02-23,Sale,Updated
MUT-099457,99457,2019-10-18,Correction,Not Required
MUT-099458,99458,2025-02-06,Transfer,Updated
MUT-099459,99459,2021-08-25,Partition,Pending
MUT-099460,99460,2023-09-08,Transfer,Updated
MUT-099461,99461,2023-05-13,Partition,Updated
MUT-099462,99462,2022-05-09,Partition,Not Required
MUT-099463,99463,2024-06-18,Transfer,Disputed
MUT-099464,99464,2025-12-31,Transfer,Pending
MUT-099465,99465,2021-04-17,Sale,Updated
MUT-099466,99466,2025-03-15,Correction,Updated
MUT-099467,99467,2025-09-04,Correction,Updated
MUT-099468,99468,2020-04-11,Sale,Updated
MUT-099469,99469,2024-06-25,Transfer,Updated
MUT-099470,99470,2026-03-12,Correction,Updated
MUT-099471,99471,2020-05-13,Correction,Updated
MUT-099472,99472,2020-10-31,Sale,Updated
MUT-099473,99473,2024-08-17,Correction,Pending
MUT-099474,99474,2020-03-26,Correction,Updated
MUT-099475,99475,2019-07-06,Transfer,Updated
MUT-099476,99476,2022-02-18,Partition,Pending
MUT-099477,99477,2022-11-10,Transfer,Updated
MUT-099478,99478,2025-07-15,Correction,Updated
MUT-099479,99479,2024-09-19,Sale,Updated
MUT-099480,99480,2022-05-21,Correction,Pending
MUT-099481,99481,2021-09-13,Correction,Updated
MUT-099482,99482,2024-04-10,Sale,Pending
MUT-099483,99483,2020-07-27,Transfer,Updated
MUT-099484,99484,2021-02-26,Transfer,Pending
MUT-099485,99485,2025-08-14,Sale,Updated
MUT-099486,99486,2025-01-23,Partition,Updated
MUT-099487,99487,2022-03-15,Sale,Updated
MUT-099488,99488,2023-03-24,Correction,Updated
MUT-099489,99489,2020-05-02,Sale,Pending
MUT-099490,99490,2024-06-13,Sale,Updated
MUT-099491,99491,2020-03-02,Sale,Updated
MUT-099492,99492,2024-07-03,Partition,Updated
MUT-099493,99493,2024-08-01,Inheritance,Updated
MUT-099494,99494,2023-08-29,Transfer,Updated
MUT-099495,99495,2025-03-07,Correction,Updated
MUT-099496,99496,2021-11-11,Sale,Updated
MUT-099497,99497,2021-10-05,Inheritance,Disputed
MUT-099498,99498,2026-04-12,Inheritance,Disputed
MUT-099499,99499,2021-06-01,Partition,Updated
MUT-099500,99500,2022-05-12,Inheritance,Not Required
MUT-099501,99501,2025-02-16,Inheritance,Not Required
MUT-099502,99502,2026-01-05,Transfer,Updated
MUT-099503,99503,2026-06-28,Inheritance,Updated
MUT-099504,99504,2020-10-01,Sale,Updated
MUT-099505,99505,2024-02-10,Correction,Disputed
MUT-099506,99506,2023-01-21,Transfer,Updated
MUT-099507,99507,2023-04-14,Transfer,Updated
MUT-099508,99508,2025-03-30,Sale,Updated
MUT-099509,99509,2025-02-12,Correction,Pending
MUT-099510,99510,2019-05-06,Transfer,Updated
MUT-099511,99511,2020-02-18,Inheritance,Updated
MUT-099512,99512,2025-02-23,Partition,Updated
MUT-099513,99513,2019-06-10,Inheritance,Pending
MUT-099514,99514,2023-06-10,Transfer,Updated
MUT-099515,99515,2022-02-25,Correction,Updated
MUT-099516,99516,2020-10-09,Transfer,Updated
MUT-099517,99517,2025-03-25,Transfer,Updated
MUT-099518,99518,2021-09-25,Inheritance,Pending
MUT-099519,99519,2020-08-07,Partition,Updated
MUT-099520,99520,2022-10-13,Transfer,Pending
MUT-099521,99521,2019-05-20,Inheritance,Updated
MUT-099522,99522,2022-04-09,Correction,Not Required
MUT-099523,99523,2020-07-10,Correction,Not Required
MUT-099524,99524,2019-03-07,Correction,Updated
MUT-099525,99525,2024-07-06,Partition,Not Required
MUT-099526,99526,2021-06-10,Transfer,Updated
MUT-099527,99527,2025-09-05,Inheritance,Updated
MUT-099528,99528,2019-06-15,Correction,Updated
MUT-099529,99529,2023-05-27,Transfer,Pending
MUT-099530,99530,2019-06-25,Inheritance,Updated
MUT-099531,99531,2024-11-05,Partition,Updated
MUT-099532,99532,2026-05-26,Transfer,Updated
MUT-099533,99533,2022-12-21,Sale,Updated
MUT-099534,99534,2025-01-20,Sale,Updated
MUT-099535,99535,2026-08-19,Transfer,Pending
MUT-099536,99536,2023-04-18,Transfer,Pending
MUT-099537,99537,2025-04-14,Sale,Updated
MUT-099538,99538,2024-01-06,Transfer,Updated
MUT-099539,99539,2020-06-11,Correction,Updated
MUT-099540,99540,2021-07-19,Sale,Updated
MUT-099541,99541,2025-02-08,Correction,Updated
MUT-099542,99542,2025-12-30,Correction,Pending
MUT-099543,99543,2025-05-30,Inheritance,Not Required
MUT-099544,99544,2022-05-18,Transfer,Updated
MUT-099545,99545,2020-07-27,Partition,Not Required
MUT-099546,99546,2026-08-06,Partition,Updated
MUT-099547,99547,2026-04-26,Transfer,Updated
MUT-099548,99548,2024-11-18,Inheritance,Pending
MUT-099549,99549,2025-03-09,Correction,Disputed
MUT-099550,99550,2019-09-07,Partition,Not Required
MUT-099551,99551,2021-09-15,Correction,Updated
MUT-099552,99552,2024-10-05,Correction,Updated
MUT-099553,99553,2020-10-01,Sale,Updated
MUT-099554,99554,2023-04-12,Inheritance,Updated
MUT-099555,99555,2020-04-09,Sale,Updated
MUT-099556,99556,2024-09-04,Sale,Updated
MUT-099557,99557,2026-07-10,Correction,Updated
MUT-099558,99558,2020-05-09,Transfer,Updated
MUT-099559,99559,2023-11-27,Correction,Updated
MUT-099560,99560,2020-07-08,Sale,Updated
MUT-099561,99561,2019-07-21,Transfer,Not Required
MUT-099562,99562,2025-03-05,Transfer,Updated
MUT-099563,99563,2022-05-15,Inheritance,Updated
MUT-099564,99564,2021-08-13,Correction,Updated
MUT-099565,99565,2023-07-05,Partition,Pending
MUT-099566,99566,2021-03-14,Inheritance,Not Required
MUT-099567,99567,2025-12-21,Partition,Updated
MUT-099568,99568,2025-06-02,Sale,Not Required
MUT-099569,99569,2025-06-02,Sale,Not Required
MUT-099570,99570,2025-10-22,Partition,Pending
MUT-099571,99571,2024-02-26,Transfer,Not Required
MUT-099572,99572,2023-04-28,Inheritance,Updated
MUT-099573,99573,2026-03-08,Inheritance,Updated
MUT-099574,99574,2025-09-04,Transfer,Updated
MUT-099575,99575,2022-02-18,Sale,Pending
MUT-099576,99576,2024-10-15,Correction,Updated
MUT-099577,99577,2023-08-03,Partition,Updated
MUT-099578,99578,2023-08-20,Transfer,Not Required
MUT-099579,99579,2025-03-10,Transfer,Updated
MUT-099580,99580,2020-05-29,Sale,Updated
MUT-099581,99581,2024-12-27,Inheritance,Updated
MUT-099582,99582,2025-01-18,Sale,Pending
MUT-099583,99583,2019-05-21,Sale,Not Required
MUT-099584,99584,2022-06-01,Sale,Updated
MUT-099585,99585,2022-05-01,Inheritance,Updated
MUT-099586,99586,2020-10-22,Correction,Updated
MUT-099587,99587,2023-08-16,Correction,Updated
MUT-099588,99588,2022-04-23,Partition,Not Required
MUT-099589,99589,2025-11-11,Sale,Updated
MUT-099590,99590,2026-06-09,Inheritance,Not Required
MUT-099591,99591,2025-12-07,Inheritance,Pending
MUT-099592,99592,2025-05-04,Partition,Updated
MUT-099593,99593,2023-01-24,Sale,Updated
MUT-099594,99594,2019-08-17,Inheritance,Not Required
MUT-099595,99595,2021-03-15,Correction,Updated
MUT-099596,99596,2021-09-19,Partition,Updated
MUT-099597,99597,2023-10-25,Transfer,Pending
MUT-099598,99598,2023-03-28,Correction,Updated
MUT-099599,99599,2024-11-06,Inheritance,Updated
MUT-099600,99600,2025-02-10,Inheritance,Not Required
MUT-099601,99601,2020-10-21,Correction,Pending
MUT-099602,99602,2019-07-11,Partition,Updated
MUT-099603,99603,2024-12-23,Partition,Not Required
MUT-099604,99604,2020-11-07,Sale,Updated
MUT-099605,99605,2020-07-22,Inheritance,Not Required
MUT-099606,99606,2022-09-15,Correction,Updated
MUT-099607,99607,2022-09-03,Partition,Pending
MUT-099608,99608,2023-12-17,Inheritance,Updated
MUT-099609,99609,2020-07-06,Transfer,Pending
MUT-099610,99610,2026-03-08,Partition,Updated
MUT-099611,99611,2020-12-29,Inheritance,Not Required
MUT-099612,99612,2019-07-14,Inheritance,Updated
MUT-099613,99613,2023-04-19,Correction,Updated
MUT-099614,99614,2019-05-10,Partition,Not Required
MUT-099615,99615,2020-05-26,Sale,Updated
MUT-099616,99616,2024-01-31,Correction,Updated
MUT-099617,99617,2020-04-24,Partition,Updated
MUT-099618,99618,2019-11-10,Sale,Updated
MUT-099619,99619,2024-02-24,Sale,Pending
MUT-099620,99620,2019-12-03,Inheritance,Updated
MUT-099621,99621,2022-10-01,Inheritance,Not Required
MUT-099622,99622,2025-08-27,Partition,Updated
MUT-099623,99623,2026-04-05,Partition,Pending
MUT-099624,99624,2023-05-25,Transfer,Updated
MUT-099625,99625,2024-05-12,Inheritance,Updated
MUT-099626,99626,2021-01-09,Correction,Updated
MUT-099627,99627,2023-09-04,Sale,Updated
MUT-099628,99628,2026-07-11,Correction,Not Required
MUT-099629,99629,2024-03-21,Inheritance,Not Required
MUT-099630,99630,2025-12-20,Transfer,Updated
MUT-099631,99631,2019-11-30,Correction,Updated
MUT-099632,99632,2020-05-30,Sale,Updated
MUT-099633,99633,2019-04-11,Correction,Pending
MUT-099634,99634,2019-03-06,Sale,Updated
MUT-099635,99635,2022-10-07,Sale,Updated
MUT-099636,99636,2024-09-21,Transfer,Updated
MUT-099637,99637,2026-05-27,Partition,Updated
MUT-099638,99638,2025-03-22,Partition,Updated
MUT-099639,99639,2023-10-24,Correction,Updated
MUT-099640,99640,2022-02-05,Partition,Updated
MUT-099641,99641,2023-09-03,Partition,Pending
MUT-099642,99642,2023-07-20,Transfer,Updated
MUT-099643,99643,2019-06-22,Inheritance,Updated
MUT-099644,99644,2019-01-07,Correction,Not Required
MUT-099645,99645,2024-10-19,Transfer,Pending
MUT-099646,99646,2022-01-29,Inheritance,Updated
MUT-099647,99647,2022-04-03,Inheritance,Not Required
MUT-099648,99648,2024-09-01,Partition,Pending
MUT-099649,99649,2022-04-02,Inheritance,Not Required
MUT-099650,99650,2020-06-12,Transfer,Not Required
MUT-099651,99651,2019-12-14,Partition,Updated
MUT-099652,99652,2020-03-17,Correction,Updated
MUT-099653,99653,2024-02-15,Transfer,Disputed
MUT-099654,99654,2023-05-27,Transfer,Updated
MUT-099655,99655,2019-08-09,Transfer,Disputed
MUT-099656,99656,2023-02-17,Transfer,Updated
MUT-099657,99657,2023-08-11,Partition,Updated
MUT-099658,99658,2019-11-25,Partition,Updated
MUT-099659,99659,2024-11-01,Transfer,Updated
MUT-099660,99660,2020-03-29,Correction,Pending
MUT-099661,99661,2023-08-13,Partition,Not Required
MUT-099662,99662,2022-11-10,Sale,Updated
MUT-099663,99663,2020-01-27,Correction,Updated
MUT-099664,99664,2020-01-12,Sale,Updated
MUT-099665,99665,2022-02-13,Transfer,Updated
MUT-099666,99666,2025-11-06,Partition,Updated
MUT-099667,99667,2024-05-12,Sale,Updated
MUT-099668,99668,2020-07-21,Transfer,Updated
MUT-099669,99669,2019-07-12,Sale,Updated
MUT-099670,99670,2019-11-06,Correction,Not Required
MUT-099671,99671,2023-05-15,Transfer,Updated
MUT-099672,99672,2021-06-09,Partition,Updated
MUT-099673,99673,2021-06-22,Correction,Updated
MUT-099674,99674,2021-12-18,Correction,Pending
MUT-099675,99675,2022-09-22,Correction,Updated
MUT-099676,99676,2025-01-17,Correction,Not Required
MUT-099677,99677,2026-05-12,Transfer,Not Required
MUT-099678,99678,2021-07-22,Inheritance,Updated
MUT-099679,99679,2021-01-28,Partition,Updated
MUT-099680,99680,2023-02-06,Transfer,Updated
MUT-099681,99681,2026-06-04,Transfer,Updated
MUT-099682,99682,2024-11-09,Inheritance,Updated
MUT-099683,99683,2021-08-24,Partition,Updated
MUT-099684,99684,2020-04-09,Sale,Updated
MUT-099685,99685,2020-12-14,Inheritance,Not Required
MUT-099686,99686,2022-03-22,Inheritance,Updated
MUT-099687,99687,2021-09-24,Inheritance,Disputed
MUT-099688,99688,2021-09-01,Inheritance,Pending
MUT-099689,99689,2023-09-27,Partition,Updated
MUT-099690,99690,2023-08-11,Correction,Pending
MUT-099691,99691,2022-09-24,Correction,Updated
MUT-099692,99692,2021-08-01,Inheritance,Updated
MUT-099693,99693,2021-06-13,Sale,Not Required
MUT-099694,99694,2026-05-04,Sale,Updated
MUT-099695,99695,2024-10-19,Sale,Not Required
MUT-099696,99696,2019-03-02,Transfer,Updated
MUT-099697,99697,2024-01-01,Sale,Pending
MUT-099698,99698,2025-07-13,Partition,Updated
MUT-099699,99699,2023-03-25,Correction,Updated
MUT-099700,99700,2020-11-18,Correction,Updated
MUT-099701,99701,2023-07-12,Sale,Updated
MUT-099702,99702,2025-07-23,Sale,Not Required
MUT-099703,99703,2024-06-17,Sale,Updated
