project_id,project_type,land_required,affected_parcels,affected_families,legal_disputes,compensation_pending,approval_pending,documentation_pending,rehabilitation_pending,notification_pending,award_pending,possession_pending,stakeholder_responsiveness,environmental_risk,weather_risk,risk_score,delay_probability,delay_risk_label,delay_days
PRJ-02713,Urban Development,3.31,4,5,0,0,0,0,0,0,0,0,87.4,50.21,83.31,10.8,0.0998,LOW,0
PRJ-01649,Urban Development,0.31,5,10,0,1,0,0,0,0,0,0,93.8,12.08,26.21,23.4,0.2405,LOW,0
PRJ-03698,Renewable Energy,0.71,5,2,0,0,0,0,0,0,0,0,97.7,22.33,83.85,15.6,0.0998,LOW,0
PRJ-00803,Renewable Energy,0.9,4,3,0,1,0,0,0,0,1,0,68.9,95.54,89.16,25.0,0.2689,MEDIUM,0
PRJ-01876,Renewable Energy,0.57,6,3,0,0,0,0,1,1,1,0,92.7,62.45,47.27,26.9,0.31,MEDIUM,151
PRJ-02732,Urban Development,2.37,3,9,0,1,0,1,0,0,0,1,68.5,95.3,80.12,51.5,0.5374,HIGH,126
PRJ-02141,Road,1.39,7,3,0,0,0,0,0,0,0,0,100.0,87.04,12.71,11.2,0.0998,LOW,59
PRJ-03198,Industrial Corridor,4.54,7,5,0,1,1,0,0,0,0,1,82.0,32.24,79.76,40.1,0.4256,MEDIUM,140
PRJ-04690,Irrigation,2.19,2,5,0,0,0,0,0,0,0,0,96.5,10.26,27.41,17.5,0.0998,LOW,0
PRJ-01047,Rail,5.19,4,5,0,1,0,0,0,0,0,0,76.8,97.43,64.47,23.2,0.1978,LOW,0
PRJ-02050,Industrial Corridor,0.34,4,3,0,0,1,0,0,0,0,0,99.6,1.57,82.7,21.9,0.168,LOW,0
PRJ-04693,Urban Development,0.84,9,7,0,0,0,1,0,1,0,0,84.5,85.65,42.32,32.1,0.343,MEDIUM,0
PRJ-03717,Renewable Energy,3.22,8,5,1,1,0,0,0,0,0,0,84.7,4.94,6.93,39.3,0.3775,MEDIUM,0
PRJ-01434,Urban Development,2.15,7,1,0,0,1,0,0,0,0,0,89.0,6.41,68.07,9.7,0.168,LOW,0
PRJ-00259,Renewable Energy,3.51,7,3,0,0,0,0,1,0,0,0,84.8,14.86,68.97,11.1,0.1545,LOW,0
PRJ-03134,Road,1.93,8,5,0,0,0,0,1,0,0,0,72.2,25.22,54.36,19.3,0.1545,LOW,0
PRJ-00533,Industrial Corridor,0.37,8,4,0,0,0,0,0,0,0,0,93.5,30.01,42.74,10.6,0.0998,LOW,0
PRJ-04550,Irrigation,0.96,7,5,0,0,0,1,0,0,0,0,98.6,71.99,66.12,23.4,0.1978,LOW,0
PRJ-00212,Rail,0.76,4,8,0,0,0,0,0,0,0,0,100.0,11.94,31.68,12.0,0.1246,LOW,0
PRJ-04846,Road,3.37,8,2,0,0,0,0,0,0,0,0,100.0,99.87,2.04,9.0,0.0998,LOW,0
PRJ-02081,Rail,1.25,8,5,1,1,0,0,0,0,0,1,64.2,1.24,4.72,47.9,0.5,MEDIUM,107
PRJ-04605,Industrial Corridor,0.83,8,8,0,0,0,0,0,1,0,0,100.0,65.13,20.29,22.0,0.19,LOW,0
PRJ-02157,Urban Development,0.63,3,4,0,0,0,0,0,0,0,0,84.8,44.34,49.27,6.3,0.0998,LOW,0
PRJ-01763,Road,0.56,3,6,0,0,0,0,0,0,0,0,100.0,17.58,20.59,6.7,0.0998,LOW,0
PRJ-03063,Renewable Energy,1.52,3,3,0,1,0,0,1,0,0,1,73.7,81.82,23.52,40.3,0.4013,MEDIUM,171
PRJ-03134,Industrial Corridor,0.78,3,7,0,0,0,0,0,1,0,0,100.0,90.56,9.32,15.7,0.19,LOW,0
PRJ-01025,Road,1.91,6,6,0,0,0,0,0,0,0,0,100.0,46.99,29.83,8.6,0.0998,LOW,0
PRJ-03298,Urban Development,2.64,5,7,0,1,0,0,1,0,0,1,80.7,73.69,99.35,50.2,0.4626,HIGH,0
PRJ-03810,Road,1.87,7,2,0,0,1,0,0,0,0,0,82.8,79.66,81.63,18.8,0.168,LOW,0
PRJ-03031,Renewable Energy,0.87,8,5,1,1,0,0,0,1,0,0,65.9,3.8,46.52,50.8,0.5,HIGH,0
PRJ-01727,Rail,1.68,2,2,0,0,1,0,0,0,0,0,83.4,16.76,22.98,17.3,0.168,LOW,0
PRJ-02025,Road,1.06,5,2,0,0,0,0,0,0,0,0,98.3,94.47,75.21,10.0,0.0998,LOW,0
PRJ-04082,Road,1.61,4,7,0,0,0,0,0,0,0,0,100.0,33.29,25.58,11.6,0.1246,LOW,0
PRJ-03380,Urban Development,2.83,6,5,0,0,1,0,0,1,0,0,72.0,11.74,0.42,27.9,0.2497,MEDIUM,153
PRJ-03230,Road,0.65,6,9,0,0,0,0,0,0,0,0,100.0,34.49,37.1,8.4,0.1246,LOW,0
PRJ-00133,Irrigation,1.82,6,2,0,0,0,0,0,0,0,0,89.0,75.15,89.2,12.5,0.0998,LOW,0
PRJ-04329,Irrigation,1.32,5,4,0,0,0,0,0,0,0,0,94.1,69.24,90.72,8.0,0.0998,LOW,73
PRJ-03757,Irrigation,1.99,5,6,1,0,0,0,0,0,0,0,95.9,33.28,9.02,22.0,0.2142,LOW,0
PRJ-01314,Road,0.3,7,3,0,0,1,0,0,0,0,0,78.9,36.77,70.99,23.1,0.168,LOW,0
PRJ-04919,Irrigation,1.47,7,2,1,0,0,0,0,0,0,0,100.0,32.73,79.76,21.7,0.2142,LOW,0
PRJ-04386,Urban Development,0.38,7,4,0,0,0,0,0,0,0,0,82.0,91.87,72.42,12.2,0.0998,LOW,0
PRJ-01236,Urban Development,0.52,5,7,1,0,0,0,1,0,0,0,92.9,88.69,76.48,36.3,0.3659,MEDIUM,141
PRJ-00553,Renewable Energy,4.76,6,4,0,0,0,0,0,0,0,0,94.2,52.71,70.47,10.8,0.0998,LOW,0
PRJ-04489,Urban Development,1.09,6,2,0,0,0,1,0,0,0,0,95.2,23.41,44.3,22.2,0.1978,LOW,0
PRJ-02112,Industrial Corridor,1.82,5,6,0,0,0,0,1,1,0,0,99.8,68.08,55.23,18.1,0.2315,LOW,0
PRJ-01504,Urban Development,0.55,5,5,0,0,1,0,0,0,0,0,88.8,33.05,69.83,15.1,0.168,LOW,112
PRJ-01050,Industrial Corridor,1.9,8,4,1,0,0,1,0,0,0,0,75.5,68.48,68.95,42.7,0.3775,MEDIUM,0
PRJ-01165,Renewable Energy,1.38,5,4,0,0,0,0,0,0,0,0,84.6,2.49,29.72,7.0,0.0998,LOW,0
PRJ-02735,Road,1.09,8,3,0,1,0,0,0,0,0,0,90.4,69.48,81.04,20.1,0.1978,LOW,0
PRJ-03591,Road,2.03,6,5,0,1,1,1,0,0,0,0,78.2,90.35,15.91,50.4,0.5,HIGH,88
PRJ-04891,Renewable Energy,1.38,5,6,0,0,0,0,0,0,0,0,95.5,14.22,78.89,13.3,0.0998,LOW,0
PRJ-04909,Urban Development,0.56,7,4,0,0,0,0,1,0,0,0,83.5,23.25,61.65,14.9,0.1545,LOW,77
PRJ-04907,Urban Development,3.46,5,4,0,1,0,0,0,0,1,1,79.5,84.39,76.1,42.7,0.3775,MEDIUM,200
PRJ-01437,Road,0.85,6,4,0,0,1,1,0,1,1,0,66.2,59.6,40.83,52.9,0.525,HIGH,0
PRJ-03699,Urban Development,3.77,6,8,1,1,0,0,0,0,0,1,65.6,81.99,28.42,57.6,0.5622,HIGH,0
PRJ-04557,Urban Development,3.81,4,6,1,1,0,0,0,0,0,0,78.7,49.01,23.1,46.0,0.3775,MEDIUM,0
PRJ-04245,Rail,0.77,5,6,0,0,0,0,0,0,0,0,94.3,15.01,42.14,10.6,0.0998,LOW,0
PRJ-02321,Urban Development,0.32,7,8,0,0,1,0,0,1,0,0,84.7,77.79,47.31,26.0,0.2994,MEDIUM,54
PRJ-01068,Renewable Energy,3.2,4,7,0,0,0,0,1,0,0,1,65.0,2.43,75.03,30.7,0.2789,MEDIUM,57
PRJ-01578,Industrial Corridor,1.36,5,7,0,1,0,0,0,0,0,0,91.7,95.26,65.24,26.2,0.2405,MEDIUM,0
PRJ-03912,Industrial Corridor,2.39,8,4,0,0,0,0,0,0,0,0,92.1,48.14,93.11,7.6,0.0998,LOW,0
PRJ-00267,Renewable Energy,1.18,5,7,0,0,0,0,1,0,0,0,92.1,92.14,98.53,19.2,0.19,LOW,0
PRJ-03576,Irrigation,1.04,5,4,0,0,0,0,0,0,1,0,77.6,78.22,28.24,12.3,0.1419,LOW,34
PRJ-01701,Industrial Corridor,5.47,5,7,0,0,0,0,0,0,0,0,91.9,74.13,9.58,14.8,0.1246,LOW,0
PRJ-00330,Road,0.22,6,4,0,0,0,0,0,0,0,0,100.0,98.82,7.71,10.6,0.0998,LOW,0
PRJ-02765,Industrial Corridor,6.98,6,3,0,0,0,0,0,0,0,0,87.0,52.9,86.15,11.2,0.0998,LOW,0
PRJ-03693,Road,1.3,6,4,0,0,0,0,0,0,1,0,86.2,13.28,93.59,18.7,0.1419,LOW,0
PRJ-04154,Industrial Corridor,1.18,8,2,0,0,0,1,0,1,1,1,66.4,22.95,38.02,50.7,0.5,HIGH,0
PRJ-00071,Industrial Corridor,4.2,9,5,0,1,1,0,0,1,0,0,69.3,6.04,68.85,43.9,0.4256,MEDIUM,0
PRJ-04079,Urban Development,2.61,6,3,0,1,0,0,0,0,0,0,80.2,39.86,13.05,15.4,0.1978,LOW,0
PRJ-03911,Urban Development,0.8,5,2,0,0,1,1,1,0,0,0,89.3,53.43,26.29,37.7,0.4256,MEDIUM,0
PRJ-04873,Industrial Corridor,3.72,5,2,0,0,0,0,0,0,0,0,100.0,8.81,39.4,2.3,0.0998,LOW,0
PRJ-00655,Renewable Energy,2.01,6,4,0,0,0,0,0,0,0,0,87.9,13.73,59.18,7.0,0.0998,LOW,0
PRJ-01176,Irrigation,3.96,7,7,0,0,0,0,0,0,0,0,100.0,94.24,33.89,8.5,0.1246,LOW,62
PRJ-04095,Road,0.78,6,9,0,0,0,0,0,0,1,0,97.1,21.84,72.66,17.9,0.1751,LOW,0
PRJ-02804,Urban Development,1.87,6,6,0,0,0,0,0,1,1,0,91.2,4.15,30.43,22.8,0.2142,LOW,0
PRJ-00124,Irrigation,4.61,3,3,0,0,0,0,0,0,0,0,100.0,40.75,22.92,4.0,0.0998,LOW,0
PRJ-04736,Road,5.98,6,3,0,0,0,0,0,1,0,0,97.9,45.24,28.34,20.8,0.19,LOW,0
PRJ-01193,Industrial Corridor,1.55,8,2,0,0,0,1,1,0,0,0,90.5,14.19,51.52,28.2,0.2891,MEDIUM,0
PRJ-01714,Urban Development,1.05,5,8,0,0,1,0,0,1,0,0,81.5,49.3,33.72,30.8,0.2994,MEDIUM,0
PRJ-04721,Urban Development,1.4,4,7,0,1,0,1,0,1,0,0,88.6,82.56,98.57,52.9,0.5374,HIGH,150
PRJ-02348,Industrial Corridor,2.18,4,3,0,0,0,0,0,0,0,1,91.8,83.53,69.82,9.7,0.1545,LOW,0
PRJ-03391,Renewable Energy,2.6,6,3,0,0,0,0,1,0,0,1,100.0,88.71,40.91,24.9,0.2315,LOW,0
PRJ-00997,Road,0.54,11,3,0,0,1,0,0,0,0,0,99.3,96.14,75.04,18.6,0.168,LOW,0
PRJ-03889,Road,2.31,5,3,0,0,0,0,0,0,0,0,93.2,82.04,27.35,7.7,0.0998,LOW,0
PRJ-04380,Renewable Energy,5.72,2,3,0,0,0,0,0,0,1,0,86.0,93.63,66.6,9.3,0.1419,LOW,0
PRJ-04390,Road,0.95,4,5,0,0,0,0,0,0,0,0,96.9,55.87,40.61,7.6,0.0998,LOW,0
PRJ-04718,Irrigation,1.97,7,4,1,1,0,0,0,0,0,0,79.7,14.85,71.71,40.0,0.3775,MEDIUM,0
PRJ-03308,Industrial Corridor,3.02,5,4,0,0,0,1,1,0,0,0,88.7,20.03,60.47,27.4,0.2891,MEDIUM,0
PRJ-03970,Urban Development,0.48,6,3,0,0,0,1,0,0,0,0,98.2,81.23,6.5,18.1,0.1978,LOW,0
PRJ-03740,Renewable Energy,0.8,5,3,0,0,0,0,0,0,0,0,75.3,55.75,60.84,10.4,0.0998,LOW,0
PRJ-02205,Urban Development,1.91,8,2,0,0,0,0,0,0,0,0,100.0,9.32,58.8,5.2,0.0998,LOW,0
PRJ-00409,Road,2.04,5,4,0,1,0,1,0,0,1,0,88.4,6.91,31.88,44.5,0.4502,MEDIUM,0
PRJ-00500,Rail,2.34,7,3,0,0,0,0,1,0,1,0,98.1,76.16,69.04,27.4,0.2142,MEDIUM,0
PRJ-02264,Urban Development,0.63,5,9,0,1,0,1,0,0,0,0,85.0,22.96,35.21,39.8,0.4134,MEDIUM,93
PRJ-01028,Industrial Corridor,2.69,9,5,0,0,0,0,0,0,0,0,100.0,83.92,39.73,8.7,0.0998,LOW,0
PRJ-04291,Road,1.31,8,7,1,0,0,0,0,0,0,0,79.9,72.51,66.97,24.1,0.2592,LOW,0
PRJ-02049,Road,0.58,2,3,0,0,0,0,0,0,0,0,91.3,7.54,20.8,8.2,0.0998,LOW,85
PRJ-03048,Irrigation,3.75,4,6,0,0,0,0,0,0,0,0,92.4,9.44,29.43,13.9,0.0998,LOW,0
PRJ-04778,Road,1.65,5,9,0,0,0,0,0,0,0,0,96.8,17.85,94.56,16.3,0.1246,LOW,0
PRJ-00913,Road,1.46,4,8,0,0,0,0,0,0,0,0,100.0,47.25,69.67,10.0,0.1246,LOW,0
PRJ-03623,Road,1.31,5,4,0,0,0,0,0,0,0,0,100.0,32.98,34.52,6.3,0.0998,LOW,0
PRJ-03165,Renewable Energy,1.04,10,7,0,0,0,0,0,1,0,1,100.0,51.15,92.17,29.9,0.2789,MEDIUM,0
PRJ-04558,Industrial Corridor,1.19,5,5,0,0,1,0,0,0,0,0,100.0,51.63,44.28,16.7,0.168,LOW,0
PRJ-02970,Irrigation,2.58,10,3,0,0,0,0,0,0,0,0,100.0,69.94,81.93,8.6,0.0998,LOW,0
PRJ-02631,Road,1.73,7,5,0,0,0,0,0,0,0,1,100.0,56.87,16.99,12.3,0.1545,LOW,0
PRJ-01102,Renewable Energy,0.79,6,4,0,1,0,0,0,0,0,0,89.2,42.8,53.07,24.2,0.1978,LOW,0
PRJ-00825,Industrial Corridor,0.53,6,8,0,0,0,1,0,0,0,0,74.7,16.13,40.48,21.6,0.2405,LOW,0
PRJ-00277,Irrigation,2.35,9,7,0,1,0,0,1,0,1,1,68.5,82.11,85.91,54.0,0.5622,HIGH,0
PRJ-00116,Irrigation,0.13,12,4,0,1,1,0,0,0,0,0,72.7,57.52,43.04,33.0,0.31,MEDIUM,0
PRJ-00602,Urban Development,1.16,6,4,0,0,0,0,1,0,0,0,97.0,24.15,98.02,12.3,0.1545,LOW,0
PRJ-03885,Road,2.45,5,4,0,1,0,1,0,0,0,0,92.9,52.66,61.81,37.5,0.3543,MEDIUM,0
PRJ-04095,Industrial Corridor,1.0,9,2,0,0,0,0,0,0,0,0,82.9,85.2,98.07,11.0,0.0998,LOW,0
PRJ-04332,Urban Development,1.13,4,7,0,0,0,0,0,0,0,0,93.6,38.68,83.81,9.2,0.1246,LOW,0
PRJ-01129,Industrial Corridor,0.91,3,8,0,0,0,0,0,0,0,0,100.0,39.91,64.4,9.9,0.1246,LOW,0
PRJ-00565,Irrigation,4.17,3,6,0,0,0,0,0,0,0,0,96.3,14.35,88.29,7.6,0.0998,LOW,118
PRJ-00438,Road,0.66,9,5,0,0,0,0,1,0,0,0,94.3,85.85,30.45,18.0,0.1545,LOW,0
PRJ-02119,Road,1.03,4,2,0,0,0,1,0,0,0,0,86.9,90.45,99.09,23.1,0.1978,LOW,0
PRJ-04855,Road,1.86,4,6,0,0,0,0,0,0,0,1,100.0,68.29,4.38,11.4,0.1545,LOW,0
PRJ-02409,Road,2.72,4,2,0,1,0,0,0,0,1,0,100.0,38.5,99.32,28.4,0.2689,MEDIUM,57
PRJ-03669,Irrigation,1.53,5,4,0,0,0,0,0,0,0,0,100.0,65.95,58.27,10.3,0.0998,LOW,0
PRJ-04091,Road,3.05,6,4,0,0,0,1,0,0,0,0,78.2,89.74,60.81,22.0,0.1978,LOW,0
PRJ-03009,Renewable Energy,1.48,6,9,0,1,0,0,0,1,0,1,85.7,70.07,28.29,44.4,0.4626,MEDIUM,0
PRJ-03663,Road,1.55,7,8,0,0,0,0,0,0,1,0,90.8,16.57,27.05,18.1,0.1751,LOW,0
PRJ-03830,Road,3.44,4,6,1,1,0,0,0,0,0,0,77.6,65.27,23.31,39.5,0.3775,MEDIUM,0
PRJ-03703,Urban Development,0.67,4,2,0,0,0,0,0,1,0,0,84.2,89.1,51.47,14.3,0.1545,LOW,0
PRJ-03065,Industrial Corridor,1.86,2,5,0,1,0,0,0,0,0,0,99.0,12.54,78.66,19.0,0.1978,LOW,0
PRJ-02883,Industrial Corridor,0.95,7,6,0,0,0,0,0,0,1,0,89.9,49.25,19.67,13.2,0.1419,LOW,128
PRJ-04208,Renewable Energy,1.06,9,5,0,0,0,1,0,0,0,0,83.5,57.98,52.4,17.8,0.1978,LOW,0
PRJ-04051,Industrial Corridor,8.47,5,4,0,0,0,1,0,0,0,0,76.3,22.03,36.08,23.8,0.1978,LOW,0
PRJ-01637,Renewable Energy,1.07,4,10,0,0,0,0,1,1,1,0,60.3,62.91,82.2,38.5,0.3659,MEDIUM,97
PRJ-04589,Rail,0.46,3,2,1,0,0,0,0,0,0,1,91.9,71.49,79.51,27.2,0.31,MEDIUM,0
PRJ-04168,Industrial Corridor,0.45,2,3,0,0,0,0,0,1,0,0,89.2,27.32,51.78,15.3,0.1545,LOW,0
PRJ-02332,Rail,0.59,3,4,0,0,0,0,0,0,0,0,91.7,9.82,90.3,5.3,0.0998,LOW,0
PRJ-04742,Road,3.04,7,4,0,0,1,0,0,1,1,0,97.5,88.03,11.12,27.3,0.3318,MEDIUM,170
PRJ-03092,Renewable Energy,0.69,4,6,0,0,0,0,0,0,0,0,87.9,49.7,88.82,9.5,0.0998,LOW,0
PRJ-00997,Urban Development,1.55,4,4,0,0,0,0,0,0,0,0,96.0,35.78,89.94,11.8,0.0998,LOW,0
PRJ-02642,Road,2.42,4,7,0,0,0,0,0,0,0,0,97.2,18.36,84.97,14.0,0.1246,LOW,0
PRJ-01746,Road,3.4,2,4,0,0,1,0,0,0,0,0,100.0,56.02,31.56,21.0,0.168,LOW,0
PRJ-02236,Urban Development,4.94,5,9,0,0,0,0,0,0,0,0,90.9,50.02,12.1,10.2,0.1246,LOW,0
PRJ-04931,Renewable Energy,1.94,3,4,0,0,0,0,0,1,0,0,89.2,16.03,38.42,8.8,0.1545,LOW,0
PRJ-03374,Industrial Corridor,2.99,7,4,0,0,0,0,0,1,0,0,98.1,42.45,56.66,14.2,0.1545,LOW,0
PRJ-02422,Urban Development,0.64,2,3,0,0,0,0,0,1,1,0,94.5,36.26,63.03,27.0,0.2142,MEDIUM,0
PRJ-01599,Industrial Corridor,0.45,5,5,0,1,0,0,0,0,0,0,85.1,13.95,14.72,22.2,0.1978,LOW,0
PRJ-00154,Urban Development,2.23,6,8,0,1,0,0,1,0,0,1,57.9,56.67,45.5,42.4,0.4626,MEDIUM,0
PRJ-04463,Renewable Energy,1.52,6,3,0,0,0,0,0,0,0,0,80.1,46.53,97.83,10.1,0.0998,LOW,0
PRJ-00495,Rail,0.85,5,7,0,0,0,0,0,0,0,0,100.0,50.77,8.03,10.9,0.1246,LOW,0
PRJ-01094,Road,0.52,11,9,0,0,0,0,1,1,0,0,100.0,74.29,57.47,26.2,0.2789,MEDIUM,33
PRJ-03295,Industrial Corridor,1.64,10,6,0,0,0,0,0,1,0,0,88.4,8.14,94.99,15.8,0.1545,LOW,0
PRJ-01355,Rail,1.11,8,10,0,1,0,0,0,0,0,0,86.9,34.65,43.09,22.0,0.2405,LOW,0
PRJ-01729,Industrial Corridor,0.69,8,3,0,0,0,0,0,0,0,0,83.9,8.8,8.19,15.5,0.0998,LOW,0
PRJ-04979,Road,0.47,3,7,0,1,0,0,1,0,0,0,80.8,89.36,73.13,35.8,0.343,MEDIUM,0
PRJ-04892,Industrial Corridor,0.7,11,3,0,0,0,0,0,0,1,0,93.0,47.57,60.1,8.2,0.1419,LOW,0
PRJ-04909,Industrial Corridor,4.66,5,4,0,0,0,0,0,0,0,0,95.7,84.05,21.98,6.6,0.0998,LOW,0
PRJ-00687,Road,5.5,5,7,0,0,0,0,0,0,1,0,93.0,61.34,49.89,17.9,0.1751,LOW,0
PRJ-04514,Road,3.3,7,1,1,0,0,0,0,0,0,0,79.6,17.55,66.39,28.1,0.2142,MEDIUM,0
PRJ-01909,Road,0.51,4,5,0,0,0,0,0,1,0,0,93.6,79.53,88.24,16.6,0.1545,LOW,0
PRJ-03305,Renewable Energy,1.27,9,5,0,0,0,0,0,1,1,0,78.9,14.45,15.14,18.8,0.2142,LOW,0
PRJ-01327,Renewable Energy,1.67,10,4,1,0,0,0,0,0,0,0,91.5,18.62,98.61,18.9,0.2142,LOW,0
PRJ-01140,Industrial Corridor,1.37,5,7,0,0,0,0,0,0,0,0,80.1,21.07,25.87,9.2,0.1246,LOW,0
PRJ-03695,Irrigation,0.89,5,6,0,0,0,0,0,0,0,0,100.0,80.88,2.54,9.9,0.0998,LOW,0
PRJ-02223,Road,0.5,11,1,0,0,1,0,0,0,0,0,78.9,2.91,23.25,16.1,0.168,LOW,0
PRJ-02171,Rail,2.0,2,4,1,0,0,0,0,0,0,0,89.5,9.99,92.35,24.4,0.2142,LOW,0
PRJ-03450,Urban Development,1.91,4,3,0,1,0,1,0,0,0,1,76.4,99.42,5.46,43.0,0.475,MEDIUM,0
PRJ-03862,Urban Development,1.01,3,6,0,0,0,0,0,0,0,0,75.1,37.22,80.81,11.5,0.0998,LOW,0
PRJ-01289,Irrigation,4.41,2,3,0,0,0,0,0,0,0,0,99.2,34.87,37.63,5.6,0.0998,LOW,96
PRJ-00988,Urban Development,0.81,3,4,0,0,0,0,0,0,0,0,100.0,35.69,46.07,6.8,0.0998,LOW,0
PRJ-02817,Road,3.28,5,5,0,0,0,0,0,1,0,0,100.0,57.1,48.22,14.8,0.1545,LOW,0
PRJ-04003,Industrial Corridor,12.8,8,8,0,0,1,0,0,0,0,0,71.8,11.82,4.17,28.7,0.2497,MEDIUM,0
PRJ-02559,Urban Development,1.16,6,5,0,0,0,0,0,0,0,0,73.5,85.6,58.93,10.1,0.0998,LOW,71
PRJ-03816,Rail,2.05,2,5,0,1,1,0,0,0,0,0,93.1,51.32,91.25,26.0,0.31,MEDIUM,0
PRJ-02820,Industrial Corridor,5.29,4,4,0,0,1,0,1,0,0,0,90.2,46.92,22.97,25.2,0.2497,MEDIUM,0
PRJ-02726,Road,2.56,3,7,0,1,0,0,0,0,0,0,82.3,50.02,75.81,24.7,0.2405,LOW,0
PRJ-04863,Urban Development,0.58,6,9,0,0,0,0,1,0,0,0,86.1,35.38,52.13,14.0,0.19,LOW,47
PRJ-01859,Irrigation,2.14,7,6,0,0,0,1,0,0,0,0,94.1,29.63,35.61,18.2,0.1978,LOW,0
PRJ-01867,Renewable Energy,1.66,5,7,1,0,1,0,0,0,0,0,83.3,43.53,3.88,36.3,0.3894,MEDIUM,0
PRJ-00852,Road,1.18,8,5,0,0,0,0,0,0,1,0,83.8,35.21,10.39,16.2,0.1419,LOW,0
PRJ-04919,Renewable Energy,4.65,5,3,0,0,0,0,0,0,0,0,85.8,68.0,15.78,14.6,0.0998,LOW,0
PRJ-04584,Irrigation,3.89,5,4,1,0,0,0,0,0,0,0,92.9,58.29,27.66,26.5,0.2142,MEDIUM,0
PRJ-03195,Irrigation,2.16,5,5,0,0,0,0,0,1,1,0,73.4,48.57,16.34,16.1,0.2142,LOW,0
PRJ-00359,Urban Development,2.03,2,4,0,1,0,0,0,0,0,0,79.6,18.81,77.6,18.8,0.1978,LOW,0
PRJ-01980,Rail,1.44,5,3,0,0,0,0,0,0,0,1,87.9,9.38,0.75,15.7,0.1545,LOW,85
PRJ-00581,Irrigation,1.21,7,5,0,0,0,0,0,0,0,0,100.0,45.29,28.98,10.9,0.0998,LOW,0
PRJ-01128,Urban Development,1.5,8,7,0,1,0,0,0,0,1,0,88.3,42.91,27.07,29.8,0.3208,MEDIUM,316
PRJ-00013,Renewable Energy,0.6,6,7,0,0,0,0,0,0,0,0,81.4,51.41,70.38,16.3,0.1246,LOW,0
PRJ-01395,Road,2.15,8,5,0,0,0,0,0,0,0,0,84.0,11.46,2.58,9.3,0.0998,LOW,0
PRJ-04531,Renewable Energy,1.91,3,5,0,0,0,0,0,0,0,1,100.0,95.52,6.57,16.3,0.1545,LOW,0
PRJ-04977,Urban Development,1.65,7,4,0,0,0,0,0,1,0,0,93.3,46.84,88.64,11.8,0.1545,LOW,0
PRJ-02641,Industrial Corridor,1.78,5,7,0,0,0,0,0,0,0,0,95.0,55.04,80.81,15.1,0.1246,LOW,37
PRJ-00162,Renewable Energy,2.86,5,5,0,0,0,0,0,0,0,0,100.0,55.44,63.17,9.0,0.0998,LOW,0
PRJ-00867,Urban Development,1.71,7,4,0,0,0,0,0,0,0,0,99.6,75.57,65.11,14.9,0.0998,LOW,0
PRJ-01909,Urban Development,1.54,3,6,0,0,0,0,0,0,0,0,95.9,39.79,92.05,14.4,0.0998,LOW,0
PRJ-00028,Industrial Corridor,1.0,7,6,0,1,0,0,0,0,0,0,78.6,95.67,65.01,19.5,0.1978,LOW,0
PRJ-03708,Urban Development,2.16,5,5,0,0,0,0,0,0,0,0,94.5,18.53,26.27,4.9,0.0998,LOW,0
PRJ-04257,Road,0.17,7,4,0,0,0,0,0,1,0,0,93.8,33.21,53.21,12.2,0.1545,LOW,125
PRJ-03885,Road,0.95,5,9,0,0,1,1,0,0,0,0,87.7,15.04,24.34,34.3,0.3659,MEDIUM,89
PRJ-04616,Irrigation,3.04,7,6,0,0,0,0,0,0,0,0,100.0,98.98,0.1,12.5,0.0998,LOW,0
PRJ-00688,Road,2.27,13,5,0,0,0,0,0,0,0,0,94.5,44.47,42.87,12.8,0.0998,LOW,0
PRJ-04200,Road,1.65,3,3,0,0,0,0,0,0,0,0,96.3,96.82,8.98,7.2,0.0998,LOW,81
PRJ-02465,Road,0.41,3,6,0,1,0,0,0,0,0,1,83.5,36.11,34.71,28.6,0.2891,MEDIUM,87
PRJ-03723,Road,0.29,6,6,0,0,0,0,0,0,1,1,86.8,70.1,4.78,23.2,0.2142,LOW,0
PRJ-02172,Irrigation,12.0,8,7,0,1,0,0,1,0,0,0,69.2,19.75,37.36,44.0,0.4013,MEDIUM,0
PRJ-02642,Renewable Energy,0.23,6,3,0,0,0,0,0,1,0,1,100.0,78.09,92.55,21.6,0.2315,LOW,0
PRJ-02354,Irrigation,1.78,6,6,0,0,0,0,0,0,0,0,94.3,21.27,35.02,8.0,0.0998,LOW,0
PRJ-01565,Irrigation,2.39,6,5,0,0,0,0,0,0,0,0,99.2,87.58,20.73,11.6,0.0998,LOW,41
PRJ-02843,Industrial Corridor,1.27,7,4,0,0,0,0,0,0,1,0,100.0,73.25,60.73,11.1,0.1419,LOW,0
PRJ-02439,Irrigation,0.17,2,6,0,0,0,0,0,0,1,0,100.0,34.61,1.35,12.5,0.1419,LOW,0
PRJ-01683,Urban Development,3.71,4,7,0,0,0,0,1,0,0,1,97.4,11.91,85.63,23.9,0.2789,LOW,42
PRJ-02748,Road,1.02,3,6,0,0,0,0,0,0,0,0,86.9,97.58,17.79,5.9,0.0998,LOW,0
PRJ-03446,Road,2.11,6,8,0,0,0,0,0,0,0,0,100.0,32.5,36.48,5.3,0.1246,LOW,0
PRJ-00816,Road,1.17,4,3,0,0,1,1,0,1,0,1,89.5,73.35,77.15,51.5,0.5498,HIGH,132
