rr_id,case_id,affected_families,rehabilitation_required,rehabilitation_status,resettlement_delay_days
RR-075599,CASE-075599,7,0,Completed,0
RR-075600,CASE-075600,5,0,Completed,0
RR-075601,CASE-075601,5,0,Completed,0
RR-075602,CASE-075602,6,0,Completed,0
RR-075603,CASE-075603,6,1,Pending,100
RR-075604,CASE-075604,5,1,Under Review,35
RR-075605,CASE-075605,4,0,Completed,0
RR-075606,CASE-075606,8,0,Completed,0
RR-075607,CASE-075607,6,0,Completed,0
RR-075608,CASE-075608,10,1,Under Review,255
RR-075609,CASE-075609,9,0,Completed,0
RR-075610,CASE-075610,3,0,Completed,0
RR-075611,CASE-075611,8,0,Completed,0
RR-075612,CASE-075612,5,0,Completed,0
RR-075613,CASE-075613,9,0,Completed,0
RR-075614,CASE-075614,3,0,Completed,0
RR-075615,CASE-075615,5,0,Completed,0
RR-075616,CASE-075616,6,0,Completed,0
RR-075617,CASE-075617,4,0,Completed,0
RR-075618,CASE-075618,7,0,Completed,0
RR-075619,CASE-075619,3,0,Completed,0
RR-075620,CASE-075620,4,0,Completed,0
RR-075621,CASE-075621,9,1,Under Review,101
RR-075622,CASE-075622,5,0,Completed,0
RR-075623,CASE-075623,5,0,Completed,0
RR-075624,CASE-075624,3,0,Completed,0
RR-075625,CASE-075625,6,1,Pending,403
RR-075626,CASE-075626,7,0,Completed,0
RR-075627,CASE-075627,8,0,Completed,0
RR-075628,CASE-075628,5,0,Completed,0
RR-075629,CASE-075629,8,0,Completed,0
RR-075630,CASE-075630,4,0,Completed,0
RR-075631,CASE-075631,6,0,Completed,0
RR-075632,CASE-075632,3,0,Completed,0
RR-075633,CASE-075633,7,0,Completed,0
RR-075634,CASE-075634,1,0,Completed,0
RR-075635,CASE-075635,9,1,Pending,254
RR-075636,CASE-075636,5,0,Completed,0
RR-075637,CASE-075637,3,0,Completed,0
RR-075638,CASE-075638,5,0,Completed,0
RR-075639,CASE-075639,3,0,Completed,0
RR-075640,CASE-075640,5,0,Completed,0
RR-075641,CASE-075641,3,0,Completed,0
RR-075642,CASE-075642,6,0,Completed,0
RR-075643,CASE-075643,4,0,Completed,0
RR-075644,CASE-075644,9,1,Under Review,113
RR-075645,CASE-075645,4,0,Completed,0
RR-075646,CASE-075646,5,1,Partial,180
RR-075647,CASE-075647,8,0,Completed,0
RR-075648,CASE-075648,4,0,Completed,0
RR-075649,CASE-075649,3,0,Completed,0
RR-075650,CASE-075650,4,0,Completed,0
RR-075651,CASE-075651,3,0,Completed,0
RR-075652,CASE-075652,4,0,Completed,0
RR-075653,CASE-075653,4,0,Completed,0
RR-075654,CASE-075654,3,0,Completed,0
RR-075655,CASE-075655,1,0,Completed,0
RR-075656,CASE-075656,7,0,Completed,0
RR-075657,CASE-075657,7,0,Completed,0
RR-075658,CASE-075658,2,0,Completed,0
RR-075659,CASE-075659,3,0,Completed,0
RR-075660,CASE-075660,4,0,Completed,0
RR-075661,CASE-075661,6,0,Completed,0
RR-075662,CASE-075662,9,0,Completed,0
RR-075663,CASE-075663,7,0,Completed,0
RR-075664,CASE-075664,9,0,Completed,0
RR-075665,CASE-075665,3,0,Completed,0
RR-075666,CASE-075666,2,0,Completed,0
RR-075667,CASE-075667,3,0,Completed,0
RR-075668,CASE-075668,6,0,Completed,0
RR-075669,CASE-075669,6,0,Completed,0
RR-075670,CASE-075670,4,0,Completed,0
RR-075671,CASE-075671,6,0,Completed,0
RR-075672,CASE-075672,6,1,Pending,250
RR-075673,CASE-075673,7,0,Completed,0
RR-075674,CASE-075674,4,0,Completed,0
RR-075675,CASE-075675,3,0,Completed,0
RR-075676,CASE-075676,4,0,Completed,0
RR-075677,CASE-075677,4,0,Completed,0
RR-075678,CASE-075678,4,0,Completed,0
RR-075679,CASE-075679,10,0,Completed,0
RR-075680,CASE-075680,5,1,Partial,105
RR-075681,CASE-075681,7,0,Completed,0
RR-075682,CASE-075682,5,0,Completed,0
RR-075683,CASE-075683,4,1,Partial,312
RR-075684,CASE-075684,2,0,Completed,0
RR-075685,CASE-075685,4,0,Completed,0
RR-075686,CASE-075686,5,0,Completed,0
RR-075687,CASE-075687,5,0,Completed,0
RR-075688,CASE-075688,4,0,Completed,0
RR-075689,CASE-075689,8,0,Completed,0
RR-075690,CASE-075690,3,0,Completed,0
RR-075691,CASE-075691,4,0,Completed,0
RR-075692,CASE-075692,8,0,Completed,0
RR-075693,CASE-075693,9,1,Partial,239
RR-075694,CASE-075694,4,0,Completed,0
RR-075695,CASE-075695,1,0,Completed,0
RR-075696,CASE-075696,7,0,Completed,0
RR-075697,CASE-075697,5,0,Completed,0
RR-075698,CASE-075698,4,0,Completed,0
RR-075699,CASE-075699,5,0,Completed,0
RR-075700,CASE-075700,9,0,Completed,0
RR-075701,CASE-075701,3,1,Partial,182
RR-075702,CASE-075702,8,0,Completed,0
RR-075703,CASE-075703,7,0,Completed,0
RR-075704,CASE-075704,5,0,Completed,0
RR-075705,CASE-075705,4,1,Pending,375
RR-075706,CASE-075706,6,0,Completed,0
RR-075707,CASE-075707,9,0,Completed,0
RR-075708,CASE-075708,3,0,Completed,0
RR-075709,CASE-075709,5,0,Completed,0
RR-075710,CASE-075710,6,0,Completed,0
RR-075711,CASE-075711,6,0,Completed,0
RR-075712,CASE-075712,4,0,Completed,0
RR-075713,CASE-075713,5,0,Completed,0
RR-075714,CASE-075714,1,1,Pending,343
RR-075715,CASE-075715,6,0,Completed,0
RR-075716,CASE-075716,5,0,Completed,0
RR-075717,CASE-075717,4,1,Pending,237
RR-075718,CASE-075718,8,0,Completed,0
RR-075719,CASE-075719,5,0,Completed,0
RR-075720,CASE-075720,4,0,Completed,0
RR-075721,CASE-075721,6,0,Completed,0
RR-075722,CASE-075722,6,0,Completed,0
RR-075723,CASE-075723,6,0,Completed,0
RR-075724,CASE-075724,4,0,Completed,0
RR-075725,CASE-075725,5,0,Completed,0
RR-075726,CASE-075726,6,0,Completed,0
RR-075727,CASE-075727,5,0,Completed,0
RR-075728,CASE-075728,6,0,Completed,0
RR-075729,CASE-075729,5,0,Completed,0
RR-075730,CASE-075730,5,0,Completed,0
RR-075731,CASE-075731,5,0,Completed,0
RR-075732,CASE-075732,5,0,Completed,0
RR-075733,CASE-075733,3,0,Completed,0
RR-075734,CASE-075734,4,0,Completed,0
RR-075735,CASE-075735,6,0,Completed,0
RR-075736,CASE-075736,6,0,Completed,0
RR-075737,CASE-075737,3,0,Completed,0
RR-075738,CASE-075738,7,0,Completed,0
RR-075739,CASE-075739,1,0,Completed,0
RR-075740,CASE-075740,7,0,Completed,0
RR-075741,CASE-075741,8,0,Completed,0
RR-075742,CASE-075742,6,0,Completed,0
RR-075743,CASE-075743,4,0,Completed,0
RR-075744,CASE-075744,6,0,Completed,0
RR-075745,CASE-075745,5,0,Completed,0
RR-075746,CASE-075746,6,0,Completed,0
RR-075747,CASE-075747,5,0,Completed,0
RR-075748,CASE-075748,6,0,Completed,0
RR-075749,CASE-075749,5,0,Completed,0
RR-075750,CASE-075750,8,0,Completed,0
RR-075751,CASE-075751,4,0,Completed,0
RR-075752,CASE-075752,10,0,Completed,0
RR-075753,CASE-075753,7,0,Completed,0
RR-075754,CASE-075754,6,0,Completed,0
RR-075755,CASE-075755,6,0,Completed,0
RR-075756,CASE-075756,4,0,Completed,0
RR-075757,CASE-075757,6,0,Completed,0
RR-075758,CASE-075758,5,1,Under Review,235
RR-075759,CASE-075759,4,0,Completed,0
RR-075760,CASE-075760,2,0,Completed,0
RR-075761,CASE-075761,3,0,Completed,0
RR-075762,CASE-075762,4,1,Partial,101
RR-075763,CASE-075763,5,1,Partial,258
RR-075764,CASE-075764,8,0,Completed,0
RR-075765,CASE-075765,4,1,Partial,350
RR-075766,CASE-075766,5,0,Completed,0
RR-075767,CASE-075767,4,1,Partial,358
RR-075768,CASE-075768,4,1,Under Review,135
RR-075769,CASE-075769,4,0,Completed,0
RR-075770,CASE-075770,6,0,Completed,0
RR-075771,CASE-075771,3,0,Completed,0
RR-075772,CASE-075772,5,0,Completed,0
RR-075773,CASE-075773,4,0,Completed,0
RR-075774,CASE-075774,7,0,Completed,0
RR-075775,CASE-075775,9,0,Completed,0
RR-075776,CASE-075776,3,0,Completed,0
RR-075777,CASE-075777,6,0,Completed,0
RR-075778,CASE-075778,2,0,Completed,0
RR-075779,CASE-075779,3,0,Completed,0
RR-075780,CASE-075780,3,0,Completed,0
RR-075781,CASE-075781,5,0,Completed,0
RR-075782,CASE-075782,5,0,Completed,0
RR-075783,CASE-075783,5,0,Completed,0
RR-075784,CASE-075784,2,0,Completed,0
RR-075785,CASE-075785,6,0,Completed,0
RR-075786,CASE-075786,5,0,Completed,0
RR-075787,CASE-075787,6,0,Completed,0
RR-075788,CASE-075788,6,0,Completed,0
RR-075789,CASE-075789,3,0,Completed,0
RR-075790,CASE-075790,4,0,Completed,0
RR-075791,CASE-075791,6,0,Completed,0
RR-075792,CASE-075792,6,0,Completed,0
RR-075793,CASE-075793,3,0,Completed,0
RR-075794,CASE-075794,5,0,Completed,0
RR-075795,CASE-075795,6,0,Completed,0
RR-075796,CASE-075796,6,0,Completed,0
RR-075797,CASE-075797,6,0,Completed,0
RR-075798,CASE-075798,3,0,Completed,0
RR-075799,CASE-075799,4,1,Pending,424
RR-075800,CASE-075800,5,0,Completed,0
RR-075801,CASE-075801,8,0,Completed,0
RR-075802,CASE-075802,5,0,Completed,0
RR-075803,CASE-075803,4,0,Completed,0
RR-075804,CASE-075804,4,0,Completed,0
RR-075805,CASE-075805,6,0,Completed,0
RR-075806,CASE-075806,7,1,Pending,363
RR-075807,CASE-075807,5,0,Completed,0
RR-075808,CASE-075808,4,0,Completed,0
RR-075809,CASE-075809,4,0,Completed,0
RR-075810,CASE-075810,6,0,Completed,0
RR-075811,CASE-075811,8,0,Completed,0
RR-075812,CASE-075812,3,1,Pending,28
RR-075813,CASE-075813,4,0,Completed,0
RR-075814,CASE-075814,4,0,Completed,0
RR-075815,CASE-075815,2,0,Completed,0
RR-075816,CASE-075816,5,0,Completed,0
RR-075817,CASE-075817,6,0,Completed,0
RR-075818,CASE-075818,9,0,Completed,0
RR-075819,CASE-075819,5,1,Partial,399
RR-075820,CASE-075820,4,0,Completed,0
RR-075821,CASE-075821,4,0,Completed,0
RR-075822,CASE-075822,6,0,Completed,0
RR-075823,CASE-075823,5,0,Completed,0
RR-075824,CASE-075824,6,0,Completed,0
RR-075825,CASE-075825,5,0,Completed,0
RR-075826,CASE-075826,3,0,Completed,0
RR-075827,CASE-075827,5,0,Completed,0
RR-075828,CASE-075828,5,1,Pending,45
RR-075829,CASE-075829,4,0,Completed,0
RR-075830,CASE-075830,4,0,Completed,0
RR-075831,CASE-075831,5,0,Completed,0
RR-075832,CASE-075832,6,0,Completed,0
RR-075833,CASE-075833,4,0,Completed,0
RR-075834,CASE-075834,3,0,Completed,0
RR-075835,CASE-075835,7,1,Pending,12
RR-075836,CASE-075836,4,0,Completed,0
RR-075837,CASE-075837,5,0,Completed,0
RR-075838,CASE-075838,3,0,Completed,0
RR-075839,CASE-075839,8,0,Completed,0
RR-075840,CASE-075840,3,0,Completed,0
RR-075841,CASE-075841,6,0,Completed,0
RR-075842,CASE-075842,2,0,Completed,0
RR-075843,CASE-075843,6,0,Completed,0
RR-075844,CASE-075844,5,1,Under Review,207
RR-075845,CASE-075845,3,0,Completed,0
RR-075846,CASE-075846,6,0,Completed,0
RR-075847,CASE-075847,5,0,Completed,0
RR-075848,CASE-075848,2,0,Completed,0
RR-075849,CASE-075849,5,0,Completed,0
RR-075850,CASE-075850,6,0,Completed,0
RR-075851,CASE-075851,7,0,Completed,0
RR-075852,CASE-075852,9,0,Completed,0
RR-075853,CASE-075853,3,0,Completed,0
RR-075854,CASE-075854,8,0,Completed,0
RR-075855,CASE-075855,3,0,Completed,0
RR-075856,CASE-075856,4,0,Completed,0
RR-075857,CASE-075857,8,0,Completed,0
RR-075858,CASE-075858,6,0,Completed,0
RR-075859,CASE-075859,4,0,Completed,0
RR-075860,CASE-075860,6,0,Completed,0
RR-075861,CASE-075861,6,0,Completed,0
RR-075862,CASE-075862,9,0,Completed,0
RR-075863,CASE-075863,3,0,Completed,0
RR-075864,CASE-075864,2,0,Completed,0
RR-075865,CASE-075865,5,0,Completed,0
RR-075866,CASE-075866,5,1,Partial,95
RR-075867,CASE-075867,9,0,Completed,0
RR-075868,CASE-075868,6,0,Completed,0
RR-075869,CASE-075869,3,0,Completed,0
RR-075870,CASE-075870,2,1,Partial,255
RR-075871,CASE-075871,4,0,Completed,0
RR-075872,CASE-075872,2,0,Completed,0
RR-075873,CASE-075873,5,0,Completed,0
RR-075874,CASE-075874,6,0,Completed,0
RR-075875,CASE-075875,4,0,Completed,0
RR-075876,CASE-075876,4,0,Completed,0
RR-075877,CASE-075877,3,0,Completed,0
RR-075878,CASE-075878,6,0,Completed,0
RR-075879,CASE-075879,6,0,Completed,0
RR-075880,CASE-075880,4,0,Completed,0
RR-075881,CASE-075881,4,0,Completed,0
RR-075882,CASE-075882,3,0,Completed,0
RR-075883,CASE-075883,3,0,Completed,0
RR-075884,CASE-075884,6,0,Completed,0
RR-075885,CASE-075885,3,1,Partial,238
RR-075886,CASE-075886,4,0,Completed,0
RR-075887,CASE-075887,3,0,Completed,0
RR-075888,CASE-075888,4,0,Completed,0
RR-075889,CASE-075889,3,0,Completed,0
RR-075890,CASE-075890,9,0,Completed,0
RR-075891,CASE-075891,3,1,Under Review,90
RR-075892,CASE-075892,5,0,Completed,0
RR-075893,CASE-075893,4,0,Completed,0
RR-075894,CASE-075894,6,0,Completed,0
RR-075895,CASE-075895,7,0,Completed,0
RR-075896,CASE-075896,8,0,Completed,0
RR-075897,CASE-075897,5,0,Completed,0
RR-075898,CASE-075898,6,0,Completed,0
RR-075899,CASE-075899,5,0,Completed,0
RR-075900,CASE-075900,2,0,Completed,0
RR-075901,CASE-075901,5,0,Completed,0
RR-075902,CASE-075902,5,1,Under Review,303
RR-075903,CASE-075903,4,0,Completed,0
RR-075904,CASE-075904,7,0,Completed,0
RR-075905,CASE-075905,6,1,Under Review,334
RR-075906,CASE-075906,6,0,Completed,0
RR-075907,CASE-075907,4,0,Completed,0
RR-075908,CASE-075908,6,0,Completed,0
RR-075909,CASE-075909,4,0,Completed,0
RR-075910,CASE-075910,6,0,Completed,0
RR-075911,CASE-075911,3,0,Completed,0
RR-075912,CASE-075912,2,0,Completed,0
RR-075913,CASE-075913,5,0,Completed,0
RR-075914,CASE-075914,8,0,Completed,0
RR-075915,CASE-075915,5,0,Completed,0
RR-075916,CASE-075916,5,0,Completed,0
RR-075917,CASE-075917,5,0,Completed,0
RR-075918,CASE-075918,5,0,Completed,0
RR-075919,CASE-075919,1,1,Partial,48
RR-075920,CASE-075920,6,0,Completed,0
RR-075921,CASE-075921,5,0,Completed,0
RR-075922,CASE-075922,6,0,Completed,0
RR-075923,CASE-075923,4,0,Completed,0
RR-075924,CASE-075924,5,0,Completed,0
RR-075925,CASE-075925,10,0,Completed,0
RR-075926,CASE-075926,6,1,Partial,200
RR-075927,CASE-075927,5,0,Completed,0
RR-075928,CASE-075928,5,0,Completed,0
RR-075929,CASE-075929,3,1,Partial,154
RR-075930,CASE-075930,7,0,Completed,0
RR-075931,CASE-075931,4,0,Completed,0
RR-075932,CASE-075932,8,0,Completed,0
RR-075933,CASE-075933,4,0,Completed,0
RR-075934,CASE-075934,4,0,Completed,0
RR-075935,CASE-075935,4,0,Completed,0
RR-075936,CASE-075936,10,0,Completed,0
RR-075937,CASE-075937,1,0,Completed,0
RR-075938,CASE-075938,4,0,Completed,0
RR-075939,CASE-075939,3,0,Completed,0
RR-075940,CASE-075940,3,0,Completed,0
RR-075941,CASE-075941,6,0,Completed,0
RR-075942,CASE-075942,6,1,Pending,41
RR-075943,CASE-075943,3,0,Completed,0
RR-075944,CASE-075944,5,0,Completed,0
RR-075945,CASE-075945,7,0,Completed,0
RR-075946,CASE-075946,4,0,Completed,0
RR-075947,CASE-075947,8,1,Pending,441
RR-075948,CASE-075948,4,0,Completed,0
RR-075949,CASE-075949,8,0,Completed,0
RR-075950,CASE-075950,5,0,Completed,0
RR-075951,CASE-075951,2,0,Completed,0
RR-075952,CASE-075952,5,0,Completed,0
RR-075953,CASE-075953,4,0,Completed,0
RR-075954,CASE-075954,6,0,Completed,0
RR-075955,CASE-075955,3,0,Completed,0
RR-075956,CASE-075956,4,0,Completed,0
RR-075957,CASE-075957,7,0,Completed,0
RR-075958,CASE-075958,7,0,Completed,0
RR-075959,CASE-075959,5,0,Completed,0
RR-075960,CASE-075960,4,1,Pending,230
RR-075961,CASE-075961,6,0,Completed,0
RR-075962,CASE-075962,2,0,Completed,0
RR-075963,CASE-075963,5,0,Completed,0
RR-075964,CASE-075964,7,0,Completed,0
RR-075965,CASE-075965,6,0,Completed,0
RR-075966,CASE-075966,7,0,Completed,0
RR-075967,CASE-075967,5,1,Pending,404
RR-075968,CASE-075968,5,0,Completed,0
RR-075969,CASE-075969,6,0,Completed,0
RR-075970,CASE-075970,4,0,Completed,0
RR-075971,CASE-075971,6,0,Completed,0
RR-075972,CASE-075972,2,0,Completed,0
RR-075973,CASE-075973,5,0,Completed,0
RR-075974,CASE-075974,6,0,Completed,0
RR-075975,CASE-075975,4,1,Partial,62
RR-075976,CASE-075976,7,0,Completed,0
RR-075977,CASE-075977,5,0,Completed,0
RR-075978,CASE-075978,7,0,Completed,0
RR-075979,CASE-075979,7,0,Completed,0
RR-075980,CASE-075980,4,0,Completed,0
RR-075981,CASE-075981,3,0,Completed,0
RR-075982,CASE-075982,2,0,Completed,0
RR-075983,CASE-075983,4,0,Completed,0
RR-075984,CASE-075984,6,1,Pending,97
RR-075985,CASE-075985,6,0,Completed,0
RR-075986,CASE-075986,3,0,Completed,0
RR-075987,CASE-075987,9,0,Completed,0
RR-075988,CASE-075988,4,0,Completed,0
RR-075989,CASE-075989,2,0,Completed,0
RR-075990,CASE-075990,6,0,Completed,0
RR-075991,CASE-075991,5,0,Completed,0
RR-075992,CASE-075992,6,0,Completed,0
RR-075993,CASE-075993,6,0,Completed,0
RR-075994,CASE-075994,7,0,Completed,0
RR-075995,CASE-075995,4,0,Completed,0
RR-075996,CASE-075996,9,1,Under Review,240
RR-075997,CASE-075997,2,0,Completed,0
RR-075998,CASE-075998,6,1,Pending,177
RR-075999,CASE-075999,4,0,Completed,0
RR-076000,CASE-076000,6,1,Under Review,276
RR-076001,CASE-076001,3,0,Completed,0
RR-076002,CASE-076002,5,0,Completed,0
RR-076003,CASE-076003,6,1,Under Review,277
RR-076004,CASE-076004,4,0,Completed,0
RR-076005,CASE-076005,3,0,Completed,0
RR-076006,CASE-076006,6,0,Completed,0
RR-076007,CASE-076007,6,0,Completed,0
RR-076008,CASE-076008,3,0,Completed,0
RR-076009,CASE-076009,2,0,Completed,0
RR-076010,CASE-076010,2,0,Completed,0
RR-076011,CASE-076011,8,1,Pending,208
RR-076012,CASE-076012,5,0,Completed,0
RR-076013,CASE-076013,4,0,Completed,0
RR-076014,CASE-076014,5,0,Completed,0
RR-076015,CASE-076015,4,0,Completed,0
RR-076016,CASE-076016,5,0,Completed,0
RR-076017,CASE-076017,6,1,Under Review,89
RR-076018,CASE-076018,2,0,Completed,0
RR-076019,CASE-076019,6,1,Partial,193
RR-076020,CASE-076020,6,0,Completed,0
RR-076021,CASE-076021,6,0,Completed,0
RR-076022,CASE-076022,8,0,Completed,0
RR-076023,CASE-076023,6,0,Completed,0
RR-076024,CASE-076024,3,0,Completed,0
RR-076025,CASE-076025,5,0,Completed,0
RR-076026,CASE-076026,7,0,Completed,0
RR-076027,CASE-076027,5,0,Completed,0
RR-076028,CASE-076028,4,0,Completed,0
RR-076029,CASE-076029,8,1,Under Review,71
RR-076030,CASE-076030,6,0,Completed,0
RR-076031,CASE-076031,2,1,Pending,418
RR-076032,CASE-076032,3,1,Partial,288
RR-076033,CASE-076033,4,0,Completed,0
RR-076034,CASE-076034,3,0,Completed,0
RR-076035,CASE-076035,3,0,Completed,0
RR-076036,CASE-076036,3,0,Completed,0
RR-076037,CASE-076037,6,0,Completed,0
RR-076038,CASE-076038,3,0,Completed,0
RR-076039,CASE-076039,6,0,Completed,0
RR-076040,CASE-076040,6,0,Completed,0
RR-076041,CASE-076041,4,0,Completed,0
RR-076042,CASE-076042,8,0,Completed,0
RR-076043,CASE-076043,4,0,Completed,0
RR-076044,CASE-076044,6,0,Completed,0
RR-076045,CASE-076045,6,1,Under Review,227
RR-076046,CASE-076046,5,0,Completed,0
RR-076047,CASE-076047,8,0,Completed,0
RR-076048,CASE-076048,4,0,Completed,0
RR-076049,CASE-076049,3,0,Completed,0
RR-076050,CASE-076050,4,0,Completed,0
RR-076051,CASE-076051,7,0,Completed,0
RR-076052,CASE-076052,2,0,Completed,0
RR-076053,CASE-076053,4,0,Completed,0
RR-076054,CASE-076054,10,0,Completed,0
RR-076055,CASE-076055,5,0,Completed,0
RR-076056,CASE-076056,7,1,Under Review,14
RR-076057,CASE-076057,2,0,Completed,0
RR-076058,CASE-076058,4,0,Completed,0
RR-076059,CASE-076059,8,0,Completed,0
RR-076060,CASE-076060,4,0,Completed,0
RR-076061,CASE-076061,4,0,Completed,0
RR-076062,CASE-076062,5,0,Completed,0
RR-076063,CASE-076063,5,0,Completed,0
RR-076064,CASE-076064,4,0,Completed,0
RR-076065,CASE-076065,3,0,Completed,0
RR-076066,CASE-076066,4,0,Completed,0
RR-076067,CASE-076067,8,0,Completed,0
RR-076068,CASE-076068,5,0,Completed,0
RR-076069,CASE-076069,6,0,Completed,0
RR-076070,CASE-076070,7,1,Pending,329
RR-076071,CASE-076071,6,0,Completed,0
RR-076072,CASE-076072,6,0,Completed,0
RR-076073,CASE-076073,3,0,Completed,0
RR-076074,CASE-076074,3,1,Partial,36
RR-076075,CASE-076075,3,0,Completed,0
RR-076076,CASE-076076,4,0,Completed,0
RR-076077,CASE-076077,3,0,Completed,0
RR-076078,CASE-076078,5,1,Pending,159
RR-076079,CASE-076079,3,0,Completed,0
RR-076080,CASE-076080,9,0,Completed,0
RR-076081,CASE-076081,6,0,Completed,0
RR-076082,CASE-076082,6,0,Completed,0
RR-076083,CASE-076083,8,0,Completed,0
RR-076084,CASE-076084,6,0,Completed,0
RR-076085,CASE-076085,4,0,Completed,0
RR-076086,CASE-076086,6,0,Completed,0
RR-076087,CASE-076087,5,0,Completed,0
RR-076088,CASE-076088,6,0,Completed,0
RR-076089,CASE-076089,3,0,Completed,0
RR-076090,CASE-076090,2,0,Completed,0
RR-076091,CASE-076091,7,0,Completed,0
RR-076092,CASE-076092,5,0,Completed,0
RR-076093,CASE-076093,5,0,Completed,0
RR-076094,CASE-076094,3,0,Completed,0
RR-076095,CASE-076095,6,0,Completed,0
RR-076096,CASE-076096,11,0,Completed,0
RR-076097,CASE-076097,3,0,Completed,0
RR-076098,CASE-076098,4,0,Completed,0
RR-076099,CASE-076099,5,0,Completed,0
RR-076100,CASE-076100,7,0,Completed,0
RR-076101,CASE-076101,1,0,Completed,0
RR-076102,CASE-076102,7,0,Completed,0
RR-076103,CASE-076103,5,0,Completed,0
RR-076104,CASE-076104,5,0,Completed,0
RR-076105,CASE-076105,4,0,Completed,0
RR-076106,CASE-076106,4,0,Completed,0
RR-076107,CASE-076107,7,0,Completed,0
RR-076108,CASE-076108,3,1,Partial,116
RR-076109,CASE-076109,7,0,Completed,0
RR-076110,CASE-076110,3,1,Pending,338
RR-076111,CASE-076111,6,0,Completed,0
RR-076112,CASE-076112,3,0,Completed,0
RR-076113,CASE-076113,3,0,Completed,0
RR-076114,CASE-076114,6,0,Completed,0
RR-076115,CASE-076115,5,0,Completed,0
RR-076116,CASE-076116,4,1,Partial,59
RR-076117,CASE-076117,7,0,Completed,0
RR-076118,CASE-076118,4,0,Completed,0
RR-076119,CASE-076119,4,0,Completed,0
RR-076120,CASE-076120,6,1,Partial,85
RR-076121,CASE-076121,3,0,Completed,0
RR-076122,CASE-076122,2,0,Completed,0
RR-076123,CASE-076123,10,0,Completed,0
RR-076124,CASE-076124,6,0,Completed,0
RR-076125,CASE-076125,8,0,Completed,0
RR-076126,CASE-076126,6,0,Completed,0
RR-076127,CASE-076127,6,0,Completed,0
RR-076128,CASE-076128,6,1,Under Review,169
RR-076129,CASE-076129,6,0,Completed,0
RR-076130,CASE-076130,4,0,Completed,0
RR-076131,CASE-076131,5,0,Completed,0
RR-076132,CASE-076132,3,0,Completed,0
RR-076133,CASE-076133,4,0,Completed,0
RR-076134,CASE-076134,7,0,Completed,0
RR-076135,CASE-076135,3,0,Completed,0
RR-076136,CASE-076136,6,0,Completed,0
RR-076137,CASE-076137,6,0,Completed,0
RR-076138,CASE-076138,5,0,Completed,0
RR-076139,CASE-076139,7,0,Completed,0
RR-076140,CASE-076140,7,0,Completed,0
RR-076141,CASE-076141,5,0,Completed,0
RR-076142,CASE-076142,4,0,Completed,0
RR-076143,CASE-076143,4,0,Completed,0
RR-076144,CASE-076144,2,1,Under Review,411
RR-076145,CASE-076145,3,0,Completed,0
RR-076146,CASE-076146,4,0,Completed,0
RR-076147,CASE-076147,4,0,Completed,0
RR-076148,CASE-076148,5,0,Completed,0
RR-076149,CASE-076149,8,0,Completed,0
RR-076150,CASE-076150,10,0,Completed,0
RR-076151,CASE-076151,5,0,Completed,0
RR-076152,CASE-076152,4,0,Completed,0
RR-076153,CASE-076153,7,0,Completed,0
RR-076154,CASE-076154,5,0,Completed,0
RR-076155,CASE-076155,4,0,Completed,0
RR-076156,CASE-076156,4,0,Completed,0
RR-076157,CASE-076157,5,0,Completed,0
RR-076158,CASE-076158,7,1,Under Review,26
RR-076159,CASE-076159,4,0,Completed,0
RR-076160,CASE-076160,5,0,Completed,0
RR-076161,CASE-076161,3,0,Completed,0
RR-076162,CASE-076162,4,0,Completed,0
RR-076163,CASE-076163,5,0,Completed,0
RR-076164,CASE-076164,6,0,Completed,0
RR-076165,CASE-076165,1,0,Completed,0
RR-076166,CASE-076166,5,0,Completed,0
RR-076167,CASE-076167,10,0,Completed,0
RR-076168,CASE-076168,6,0,Completed,0
RR-076169,CASE-076169,7,0,Completed,0
RR-076170,CASE-076170,4,0,Completed,0
RR-076171,CASE-076171,15,0,Completed,0
