compensation_id,case_id,project_id,assessed_amount,amount_paid,payment_status,payment_delay_days
COMP-071399,CASE-071399,PRJ-04447,1237883.48,573805.39,Paid,7
COMP-071400,CASE-071400,PRJ-03745,616073.03,874471.41,Pending,147
COMP-071401,CASE-071401,PRJ-02041,429679.13,271968.48,Paid,11
COMP-071402,CASE-071402,PRJ-03503,2497177.02,2057476.45,Paid,12
COMP-071403,CASE-071403,PRJ-01631,11145802.51,8464512.58,Paid,14
COMP-071404,CASE-071404,PRJ-00705,762847.58,742666.15,Paid,15
COMP-071405,CASE-071405,PRJ-02098,1551288.74,1385388.94,Paid,20
COMP-071406,CASE-071406,PRJ-02287,1745477.85,2828969.0,Paid,10
COMP-071407,CASE-071407,PRJ-00539,1077174.05,1903613.01,Paid,8
COMP-071408,CASE-071408,PRJ-01757,6797670.72,9003702.61,Paid,23
COMP-071409,CASE-071409,PRJ-03090,262600.22,122239.87,Paid,17
COMP-071410,CASE-071410,PRJ-00373,723739.27,359181.73,Pending,290
COMP-071411,CASE-071411,PRJ-01182,345706.37,439452.8,Paid,27
COMP-071412,CASE-071412,PRJ-03307,2245142.66,2028083.09,Paid,0
COMP-071413,CASE-071413,PRJ-02967,1233409.31,1859371.0,Pending,322
COMP-071414,CASE-071414,PRJ-04012,1548782.39,2707067.54,Paid,28
COMP-071415,CASE-071415,PRJ-00984,961169.98,988804.31,Paid,5
COMP-071416,CASE-071416,PRJ-04098,140504.57,106488.01,Paid,16
COMP-071417,CASE-071417,PRJ-03001,271418.72,783680.77,Paid,6
COMP-071418,CASE-071418,PRJ-04039,285030.43,1009666.0,Paid,19
COMP-071419,CASE-071419,PRJ-00102,792576.74,679072.26,Paid,3
COMP-071420,CASE-071420,PRJ-02518,880141.53,510856.77,Pending,298
COMP-071421,CASE-071421,PRJ-01047,1199048.61,923622.79,Paid,15
COMP-071422,CASE-071422,PRJ-03143,856321.24,94952.18,Pending,51
COMP-071423,CASE-071423,PRJ-01208,1693839.44,2111329.6,Paid,5
COMP-071424,CASE-071424,PRJ-03490,1498985.79,2094099.11,Paid,12
COMP-071425,CASE-071425,PRJ-04890,906924.89,829684.19,Paid,23
COMP-071426,CASE-071426,PRJ-01916,1663408.15,1642373.99,Paid,3
COMP-071427,CASE-071427,PRJ-02107,729465.04,658125.3,Paid,17
COMP-071428,CASE-071428,PRJ-03649,2389317.26,4158777.7,Paid,6
COMP-071429,CASE-071429,PRJ-01364,1241290.58,274408.19,Pending,154
COMP-071430,CASE-071430,PRJ-03215,1262412.32,180479.58,Pending,261
COMP-071431,CASE-071431,PRJ-03916,1438467.57,1138128.14,Paid,19
COMP-071432,CASE-071432,PRJ-03016,3035646.64,3404428.66,Paid,15
COMP-071433,CASE-071433,PRJ-03816,1106931.27,539369.19,Pending,465
COMP-071434,CASE-071434,PRJ-03579,1481776.69,1411345.26,Paid,20
COMP-071435,CASE-071435,PRJ-04670,794728.55,764308.77,Paid,16
COMP-071436,CASE-071436,PRJ-03105,2057581.29,814218.61,Paid,25
COMP-071437,CASE-071437,PRJ-00004,1174350.99,1122179.21,Pending,83
COMP-071438,CASE-071438,PRJ-02258,4161030.49,712845.72,Pending,258
COMP-071439,CASE-071439,PRJ-02512,1313772.17,148976.66,Pending,152
COMP-071440,CASE-071440,PRJ-00660,2094232.61,2241584.76,Paid,2
COMP-071441,CASE-071441,PRJ-02747,612936.97,551644.59,Paid,27
COMP-071442,CASE-071442,PRJ-02145,212474.58,435527.06,Paid,11
COMP-071443,CASE-071443,PRJ-03595,673332.56,622954.77,Paid,15
COMP-071444,CASE-071444,PRJ-03940,770639.76,656725.12,Paid,7
COMP-071445,CASE-071445,PRJ-02695,3361792.45,676593.07,Pending,255
COMP-071446,CASE-071446,PRJ-00323,2562666.47,3707371.48,Paid,1
COMP-071447,CASE-071447,PRJ-00270,1229759.86,616345.07,Pending,386
COMP-071448,CASE-071448,PRJ-00368,425323.14,711158.33,Paid,25
COMP-071449,CASE-071449,PRJ-03244,380569.44,500832.06,Pending,352
COMP-071450,CASE-071450,PRJ-03747,734502.41,448879.4,Paid,5
COMP-071451,CASE-071451,PRJ-01794,3653994.35,4804488.19,Paid,6
COMP-071452,CASE-071452,PRJ-01783,1021845.16,449485.0,Paid,3
COMP-071453,CASE-071453,PRJ-00813,2234944.37,550825.9,Paid,10
COMP-071454,CASE-071454,PRJ-04134,1084684.9,1292068.22,Paid,11
COMP-071455,CASE-071455,PRJ-03679,760827.6,596427.24,Paid,13
COMP-071456,CASE-071456,PRJ-00067,598940.56,474601.68,Pending,418
COMP-071457,CASE-071457,PRJ-00279,1781080.25,1375032.67,Paid,26
COMP-071458,CASE-071458,PRJ-02644,598733.49,1447806.27,Paid,21
COMP-071459,CASE-071459,PRJ-03886,2541095.4,3558598.85,Paid,19
COMP-071460,CASE-071460,PRJ-02096,1793522.27,2159684.83,Paid,18
COMP-071461,CASE-071461,PRJ-00346,2892249.71,790389.82,Pending,41
COMP-071462,CASE-071462,PRJ-04064,837949.05,361318.99,Paid,1
COMP-071463,CASE-071463,PRJ-04289,640969.12,1033778.12,Paid,10
COMP-071464,CASE-071464,PRJ-02428,704682.37,634511.04,Paid,22
COMP-071465,CASE-071465,PRJ-03840,677073.77,1114212.05,Paid,21
COMP-071466,CASE-071466,PRJ-00703,543518.55,1050133.93,Paid,18
COMP-071467,CASE-071467,PRJ-03450,769253.18,423454.92,Paid,11
COMP-071468,CASE-071468,PRJ-04659,417810.64,460831.21,Paid,27
COMP-071469,CASE-071469,PRJ-03982,3380295.51,2045153.72,Paid,24
COMP-071470,CASE-071470,PRJ-04802,137629.33,70451.05,Pending,259
COMP-071471,CASE-071471,PRJ-03767,1011736.91,526525.84,Paid,13
COMP-071472,CASE-071472,PRJ-04668,1234675.75,2235056.33,Paid,14
COMP-071473,CASE-071473,PRJ-00229,849687.48,805853.79,Paid,20
COMP-071474,CASE-071474,PRJ-01707,987314.03,329365.19,Paid,9
COMP-071475,CASE-071475,PRJ-00754,786488.09,1226025.91,Paid,27
COMP-071476,CASE-071476,PRJ-03628,443335.98,264534.7,Paid,23
COMP-071477,CASE-071477,PRJ-04724,1806850.28,6744757.02,Paid,1
COMP-071478,CASE-071478,PRJ-03179,502694.72,402810.68,Paid,7
COMP-071479,CASE-071479,PRJ-02586,1988930.55,2038370.05,Paid,16
COMP-071480,CASE-071480,PRJ-03100,1940985.34,940414.62,Pending,398
COMP-071481,CASE-071481,PRJ-00126,7330298.13,6037899.44,Paid,8
COMP-071482,CASE-071482,PRJ-04711,1234438.7,378867.57,Pending,378
COMP-071483,CASE-071483,PRJ-01638,594871.02,602877.8,Paid,14
COMP-071484,CASE-071484,PRJ-04138,2830389.34,1084410.05,Pending,50
COMP-071485,CASE-071485,PRJ-03818,953583.25,893477.63,Pending,401
COMP-071486,CASE-071486,PRJ-03666,773434.41,738399.56,Paid,29
COMP-071487,CASE-071487,PRJ-01536,2167957.05,2435551.5,Paid,9
COMP-071488,CASE-071488,PRJ-03083,409823.99,442981.94,Paid,17
COMP-071489,CASE-071489,PRJ-01079,1378055.95,487096.65,Paid,26
COMP-071490,CASE-071490,PRJ-00821,872459.27,1634261.68,Paid,5
COMP-071491,CASE-071491,PRJ-02965,1753450.74,421139.75,Pending,274
COMP-071492,CASE-071492,PRJ-04454,1067173.03,772655.5,Paid,23
COMP-071493,CASE-071493,PRJ-01081,525235.34,838123.97,Paid,7
COMP-071494,CASE-071494,PRJ-01764,8427211.71,7305172.56,Paid,17
COMP-071495,CASE-071495,PRJ-02195,1463751.8,1274002.03,Pending,144
COMP-071496,CASE-071496,PRJ-02421,1275825.71,1213627.68,Paid,2
COMP-071497,CASE-071497,PRJ-04667,779807.64,2098872.5,Paid,29
COMP-071498,CASE-071498,PRJ-04933,1019822.31,918552.91,Paid,6
COMP-071499,CASE-071499,PRJ-01945,311984.26,255782.39,Paid,13
COMP-071500,CASE-071500,PRJ-01681,125499.37,233707.47,Paid,4
COMP-071501,CASE-071501,PRJ-02842,965559.61,375461.22,Paid,6
COMP-071502,CASE-071502,PRJ-04834,1739842.49,943716.72,Paid,22
COMP-071503,CASE-071503,PRJ-00628,821871.57,165416.54,Pending,229
COMP-071504,CASE-071504,PRJ-04139,623086.15,481036.34,Paid,22
COMP-071505,CASE-071505,PRJ-00398,808637.42,880680.57,Paid,15
COMP-071506,CASE-071506,PRJ-04021,779922.51,773159.99,Paid,15
COMP-071507,CASE-071507,PRJ-04962,1274363.63,1064560.68,Paid,24
COMP-071508,CASE-071508,PRJ-03535,619720.54,1471542.98,Paid,13
COMP-071509,CASE-071509,PRJ-03328,2073218.89,2100870.35,Paid,8
COMP-071510,CASE-071510,PRJ-02582,1363292.13,2898968.56,Paid,4
COMP-071511,CASE-071511,PRJ-00971,377121.01,246164.67,Paid,24
COMP-071512,CASE-071512,PRJ-00835,4122386.95,12771863.37,Paid,22
COMP-071513,CASE-071513,PRJ-03953,1048217.05,623333.3,Paid,11
COMP-071514,CASE-071514,PRJ-00407,758367.29,215872.82,Pending,235
COMP-071515,CASE-071515,PRJ-04723,1971656.93,2112943.87,Paid,20
COMP-071516,CASE-071516,PRJ-00020,465162.44,889074.96,Paid,22
COMP-071517,CASE-071517,PRJ-02176,274935.19,442415.73,Paid,24
COMP-071518,CASE-071518,PRJ-02981,503676.64,491032.26,Paid,3
COMP-071519,CASE-071519,PRJ-02004,534304.41,1161455.8,Paid,1
COMP-071520,CASE-071520,PRJ-01457,2543841.84,1266731.94,Paid,21
COMP-071521,CASE-071521,PRJ-03045,517234.96,1169937.54,Paid,11
COMP-071522,CASE-071522,PRJ-01444,1224225.62,1062257.86,Paid,23
COMP-071523,CASE-071523,PRJ-01327,525038.33,1345918.63,Pending,406
COMP-071524,CASE-071524,PRJ-00538,1808219.94,1002896.91,Pending,27
COMP-071525,CASE-071525,PRJ-02399,917449.07,818840.83,Paid,0
COMP-071526,CASE-071526,PRJ-02249,3317080.77,1545381.27,Pending,344
COMP-071527,CASE-071527,PRJ-01959,835049.88,1232180.24,Paid,3
COMP-071528,CASE-071528,PRJ-04557,1045769.36,3009285.51,Paid,19
COMP-071529,CASE-071529,PRJ-00459,1848819.95,2197815.59,Paid,24
COMP-071530,CASE-071530,PRJ-01714,580266.68,389659.39,Paid,20
COMP-071531,CASE-071531,PRJ-04096,3189303.02,3497153.77,Paid,8
COMP-071532,CASE-071532,PRJ-03536,595236.18,254608.76,Paid,1
COMP-071533,CASE-071533,PRJ-02310,575887.85,1105130.76,Paid,17
COMP-071534,CASE-071534,PRJ-02541,274105.77,489507.96,Paid,3
COMP-071535,CASE-071535,PRJ-03488,811244.94,849530.78,Paid,1
COMP-071536,CASE-071536,PRJ-03426,2049496.42,819283.19,Pending,59
COMP-071537,CASE-071537,PRJ-03742,5189400.15,4480469.84,Paid,27
COMP-071538,CASE-071538,PRJ-02935,1667203.59,1458686.77,Paid,9
COMP-071539,CASE-071539,PRJ-03001,413417.15,450106.01,Paid,17
COMP-071540,CASE-071540,PRJ-03024,3434856.12,4622538.42,Paid,20
COMP-071541,CASE-071541,PRJ-01493,513221.88,241301.44,Paid,27
COMP-071542,CASE-071542,PRJ-02633,1970040.32,1035161.64,Paid,14
COMP-071543,CASE-071543,PRJ-02049,265587.63,410268.11,Paid,11
COMP-071544,CASE-071544,PRJ-00080,1783442.51,2478564.74,Paid,21
COMP-071545,CASE-071545,PRJ-03475,984483.18,1061393.02,Paid,20
COMP-071546,CASE-071546,PRJ-03804,339030.52,416225.87,Paid,3
COMP-071547,CASE-071547,PRJ-01042,775773.95,567079.75,Pending,200
COMP-071548,CASE-071548,PRJ-01851,551412.54,1017502.42,Paid,26
COMP-071549,CASE-071549,PRJ-03355,1468496.5,733862.33,Pending,333
COMP-071550,CASE-071550,PRJ-03074,2620018.85,1467244.9,Paid,3
COMP-071551,CASE-071551,PRJ-02006,603962.47,730356.08,Paid,21
COMP-071552,CASE-071552,PRJ-02632,1169076.28,439994.81,Pending,474
COMP-071553,CASE-071553,PRJ-02098,1892873.13,2817466.39,Paid,3
COMP-071554,CASE-071554,PRJ-02216,203663.44,144952.13,Paid,2
COMP-071555,CASE-071555,PRJ-01728,453073.13,590729.31,Paid,9
COMP-071556,CASE-071556,PRJ-01659,288132.09,462555.45,Paid,13
COMP-071557,CASE-071557,PRJ-04806,338893.79,458298.29,Paid,9
COMP-071558,CASE-071558,PRJ-04619,1158052.79,2005953.53,Paid,29
COMP-071559,CASE-071559,PRJ-04901,222045.17,223087.31,Paid,29
COMP-071560,CASE-071560,PRJ-01652,2013670.39,2552165.92,Paid,5
COMP-071561,CASE-071561,PRJ-02545,2521348.5,2807798.84,Paid,22
COMP-071562,CASE-071562,PRJ-04701,2570405.89,1223734.49,Paid,14
COMP-071563,CASE-071563,PRJ-02864,1784784.9,1056071.24,Pending,209
COMP-071564,CASE-071564,PRJ-02131,441420.39,524893.5,Paid,26
COMP-071565,CASE-071565,PRJ-04791,739248.91,655656.15,Paid,6
COMP-071566,CASE-071566,PRJ-00257,603582.66,478982.32,Paid,23
COMP-071567,CASE-071567,PRJ-03614,2416999.09,2472956.92,Paid,26
COMP-071568,CASE-071568,PRJ-04974,1134570.94,517144.61,Paid,0
COMP-071569,CASE-071569,PRJ-00384,366317.35,473484.17,Pending,270
COMP-071570,CASE-071570,PRJ-04209,1795958.6,823761.87,Paid,27
COMP-071571,CASE-071571,PRJ-00838,1498394.73,1721662.34,Paid,11
COMP-071572,CASE-071572,PRJ-01271,360532.51,604049.95,Paid,5
COMP-071573,CASE-071573,PRJ-03703,1034248.37,1804373.54,Paid,17
COMP-071574,CASE-071574,PRJ-01742,1175402.27,1372100.15,Paid,6
COMP-071575,CASE-071575,PRJ-00841,810027.51,1304794.81,Pending,69
COMP-071576,CASE-071576,PRJ-04983,374821.03,734130.24,Paid,20
COMP-071577,CASE-071577,PRJ-00742,6048170.4,2684098.28,Paid,0
COMP-071578,CASE-071578,PRJ-03087,1248762.51,588738.45,Paid,3
COMP-071579,CASE-071579,PRJ-01829,1347281.57,1611136.22,Paid,12
COMP-071580,CASE-071580,PRJ-03009,407930.09,240098.4,Pending,142
COMP-071581,CASE-071581,PRJ-00218,1449525.15,731061.7,Pending,122
COMP-071582,CASE-071582,PRJ-01457,1195693.34,836071.86,Paid,18
COMP-071583,CASE-071583,PRJ-04271,954453.11,938036.42,Paid,1
COMP-071584,CASE-071584,PRJ-02763,1386930.54,1140601.96,Paid,25
COMP-071585,CASE-071585,PRJ-04337,1530339.66,1789910.87,Paid,11
COMP-071586,CASE-071586,PRJ-04155,1708909.81,703603.69,Paid,13
COMP-071587,CASE-071587,PRJ-00329,732618.95,1188909.65,Paid,25
COMP-071588,CASE-071588,PRJ-03263,5514643.9,5062841.02,Paid,2
COMP-071589,CASE-071589,PRJ-04033,291599.78,488491.36,Paid,29
COMP-071590,CASE-071590,PRJ-04924,1125002.97,901168.06,Pending,122
COMP-071591,CASE-071591,PRJ-00552,4003248.61,3819787.09,Paid,23
COMP-071592,CASE-071592,PRJ-00532,985996.89,521552.33,Paid,9
COMP-071593,CASE-071593,PRJ-04771,2017650.23,1709396.45,Paid,4
COMP-071594,CASE-071594,PRJ-00725,1388552.19,617676.84,Paid,26
COMP-071595,CASE-071595,PRJ-02984,222838.34,500552.42,Paid,8
COMP-071596,CASE-071596,PRJ-03861,1608458.28,1060524.11,Pending,492
COMP-071597,CASE-071597,PRJ-04059,2027904.79,2019320.41,Paid,14
COMP-071598,CASE-071598,PRJ-03410,1727690.54,1806953.78,Paid,12
COMP-071599,CASE-071599,PRJ-03696,3409866.34,1583563.77,Paid,24
COMP-071600,CASE-071600,PRJ-03981,760922.6,813217.69,Paid,5
COMP-071601,CASE-071601,PRJ-03656,2398473.01,1483744.68,Paid,18
COMP-071602,CASE-071602,PRJ-03301,1045283.06,617745.06,Paid,2
COMP-071603,CASE-071603,PRJ-00975,418284.83,461293.89,Paid,14
COMP-071604,CASE-071604,PRJ-04990,810239.01,684641.16,Paid,9
COMP-071605,CASE-071605,PRJ-03938,776551.37,251582.37,Pending,429
COMP-071606,CASE-071606,PRJ-01648,915809.57,893689.47,Paid,11
COMP-071607,CASE-071607,PRJ-02762,313999.66,445379.47,Paid,2
COMP-071608,CASE-071608,PRJ-01434,364625.75,812497.21,Paid,23
COMP-071609,CASE-071609,PRJ-01719,2102906.77,1858118.94,Pending,67
COMP-071610,CASE-071610,PRJ-01386,566128.78,679494.94,Paid,26
COMP-071611,CASE-071611,PRJ-00742,378783.02,500010.76,Paid,29
COMP-071612,CASE-071612,PRJ-03948,3320489.32,1629555.68,Paid,21
COMP-071613,CASE-071613,PRJ-03371,2247458.9,1033374.02,Paid,23
COMP-071614,CASE-071614,PRJ-01807,2480652.45,1479098.5,Paid,29
COMP-071615,CASE-071615,PRJ-04466,345707.92,150558.03,Paid,13
COMP-071616,CASE-071616,PRJ-02224,602922.01,465553.34,Paid,26
COMP-071617,CASE-071617,PRJ-03557,736876.24,1082059.51,Paid,7
COMP-071618,CASE-071618,PRJ-01742,823382.26,394304.89,Pending,80
COMP-071619,CASE-071619,PRJ-02108,3730556.1,4385485.46,Paid,3
COMP-071620,CASE-071620,PRJ-04835,4180913.9,1097687.17,Pending,443
COMP-071621,CASE-071621,PRJ-00111,1466630.12,798441.02,Paid,13
COMP-071622,CASE-071622,PRJ-03113,1420103.87,532983.16,Paid,14
COMP-071623,CASE-071623,PRJ-01829,337052.96,185779.5,Pending,492
COMP-071624,CASE-071624,PRJ-01380,302097.28,313442.87,Paid,14
COMP-071625,CASE-071625,PRJ-00671,578794.01,1957972.39,Paid,14
COMP-071626,CASE-071626,PRJ-03898,688732.54,381340.29,Pending,45
COMP-071627,CASE-071627,PRJ-01006,420897.37,1043674.09,Paid,25
COMP-071628,CASE-071628,PRJ-02153,1296467.29,1267303.45,Paid,5
COMP-071629,CASE-071629,PRJ-04251,561688.4,755165.69,Paid,24
COMP-071630,CASE-071630,PRJ-00102,2466888.53,1335675.78,Paid,17
COMP-071631,CASE-071631,PRJ-03617,150972.25,386144.48,Paid,21
COMP-071632,CASE-071632,PRJ-03942,743800.13,1177103.59,Paid,21
COMP-071633,CASE-071633,PRJ-02884,515676.71,497747.76,Paid,3
COMP-071634,CASE-071634,PRJ-02584,138176.13,388196.48,Paid,19
COMP-071635,CASE-071635,PRJ-02772,590811.34,400914.38,Pending,471
COMP-071636,CASE-071636,PRJ-03456,694387.21,1407524.46,Paid,3
COMP-071637,CASE-071637,PRJ-00828,487455.05,153489.37,Pending,199
COMP-071638,CASE-071638,PRJ-02842,277895.84,336029.95,Paid,19
COMP-071639,CASE-071639,PRJ-04375,479371.92,617434.44,Paid,12
COMP-071640,CASE-071640,PRJ-03812,328126.89,295207.06,Paid,22
COMP-071641,CASE-071641,PRJ-01435,2565833.12,933886.18,Paid,1
COMP-071642,CASE-071642,PRJ-03498,970695.91,830464.53,Paid,21
COMP-071643,CASE-071643,PRJ-04690,3706502.05,2427933.01,Paid,17
COMP-071644,CASE-071644,PRJ-02982,1339296.51,270227.13,Pending,455
COMP-071645,CASE-071645,PRJ-00088,1299083.17,1231343.02,Paid,24
COMP-071646,CASE-071646,PRJ-00156,562384.6,538860.15,Paid,21
COMP-071647,CASE-071647,PRJ-00064,321254.72,418679.16,Paid,27
COMP-071648,CASE-071648,PRJ-04509,2316515.27,2871821.52,Paid,8
COMP-071649,CASE-071649,PRJ-00819,1358069.63,2135200.16,Paid,22
COMP-071650,CASE-071650,PRJ-00327,1916323.56,582448.88,Paid,25
COMP-071651,CASE-071651,PRJ-04155,493071.85,767836.53,Paid,12
COMP-071652,CASE-071652,PRJ-02531,1937296.26,734168.49,Paid,19
COMP-071653,CASE-071653,PRJ-02301,395580.01,1013285.33,Paid,12
COMP-071654,CASE-071654,PRJ-02424,682626.73,634976.17,Paid,14
COMP-071655,CASE-071655,PRJ-04016,787168.29,777811.17,Paid,5
COMP-071656,CASE-071656,PRJ-01296,4450153.63,3628899.01,Paid,10
COMP-071657,CASE-071657,PRJ-03649,1243310.66,1425969.32,Paid,2
COMP-071658,CASE-071658,PRJ-04177,3449506.41,1342235.08,Pending,457
COMP-071659,CASE-071659,PRJ-04293,362065.98,495856.69,Paid,15
COMP-071660,CASE-071660,PRJ-01426,1732811.79,1202154.62,Paid,11
COMP-071661,CASE-071661,PRJ-01483,367967.47,960170.79,Paid,15
COMP-071662,CASE-071662,PRJ-00003,2354287.77,2236191.47,Pending,63
COMP-071663,CASE-071663,PRJ-03222,534405.61,429013.21,Paid,2
COMP-071664,CASE-071664,PRJ-00115,1202148.58,1072921.28,Paid,18
COMP-071665,CASE-071665,PRJ-03969,1350554.62,587215.02,Paid,22
COMP-071666,CASE-071666,PRJ-03710,861711.92,1586033.87,Paid,27
COMP-071667,CASE-071667,PRJ-01874,1886418.83,864159.69,Paid,27
COMP-071668,CASE-071668,PRJ-01512,2672479.78,1514381.87,Paid,2
COMP-071669,CASE-071669,PRJ-02855,856237.05,1738656.16,Paid,5
COMP-071670,CASE-071670,PRJ-03954,905533.69,1046828.14,Paid,28
COMP-071671,CASE-071671,PRJ-03553,199213.1,279397.8,Paid,16
COMP-071672,CASE-071672,PRJ-04691,2660866.95,2360107.49,Pending,28
COMP-071673,CASE-071673,PRJ-03392,4528883.42,1676069.86,Paid,25
COMP-071674,CASE-071674,PRJ-04149,470574.89,305899.11,Paid,26
COMP-071675,CASE-071675,PRJ-03273,539548.87,445919.91,Pending,368
COMP-071676,CASE-071676,PRJ-01415,4051639.39,3555558.25,Paid,21
COMP-071677,CASE-071677,PRJ-02643,2161720.17,1508842.86,Paid,17
COMP-071678,CASE-071678,PRJ-03891,411797.62,918720.39,Paid,16
COMP-071679,CASE-071679,PRJ-03294,2286356.43,2317132.15,Paid,28
COMP-071680,CASE-071680,PRJ-04723,779488.87,489118.39,Paid,1
COMP-071681,CASE-071681,PRJ-03522,316607.49,570676.37,Paid,5
COMP-071682,CASE-071682,PRJ-02254,1014419.47,1284640.64,Pending,409
COMP-071683,CASE-071683,PRJ-00703,182666.23,212856.47,Paid,13
COMP-071684,CASE-071684,PRJ-01141,728237.02,1142777.65,Paid,22
COMP-071685,CASE-071685,PRJ-04547,2089633.38,976265.09,Paid,26
COMP-071686,CASE-071686,PRJ-03326,996757.15,2005241.94,Paid,20
COMP-071687,CASE-071687,PRJ-00997,728230.73,1966571.38,Paid,8
COMP-071688,CASE-071688,PRJ-01727,2307555.8,621996.23,Pending,380
COMP-071689,CASE-071689,PRJ-00841,468986.2,150875.42,Pending,336
COMP-071690,CASE-071690,PRJ-03062,627033.46,699906.76,Pending,122
COMP-071691,CASE-071691,PRJ-01892,1553907.88,1163066.93,Pending,138
COMP-071692,CASE-071692,PRJ-02244,1025043.07,702819.02,Pending,81
COMP-071693,CASE-071693,PRJ-03152,484122.9,169771.61,Paid,7
COMP-071694,CASE-071694,PRJ-00553,2102161.91,615430.8,Paid,6
COMP-071695,CASE-071695,PRJ-02326,681074.02,386655.97,Paid,6
COMP-071696,CASE-071696,PRJ-01781,1901849.02,607279.24,Paid,28
COMP-071697,CASE-071697,PRJ-00765,1981942.11,1736841.19,Paid,26
COMP-071698,CASE-071698,PRJ-02686,555131.38,1033983.68,Paid,7
COMP-071699,CASE-071699,PRJ-03296,1722490.75,424400.49,Pending,280
COMP-071700,CASE-071700,PRJ-03456,1471314.79,3454717.97,Paid,19
COMP-071701,CASE-071701,PRJ-03892,916301.95,1033209.4,Paid,28
COMP-071702,CASE-071702,PRJ-02969,1196737.85,1231453.32,Paid,22
COMP-071703,CASE-071703,PRJ-04079,759604.18,1450933.83,Paid,22
COMP-071704,CASE-071704,PRJ-02909,1407103.09,651879.24,Pending,291
COMP-071705,CASE-071705,PRJ-04116,1435535.64,364072.36,Paid,11
COMP-071706,CASE-071706,PRJ-00986,3885005.45,1243836.91,Pending,214
COMP-071707,CASE-071707,PRJ-01245,260137.47,566033.2,Paid,19
COMP-071708,CASE-071708,PRJ-03790,329070.68,603710.69,Paid,12
COMP-071709,CASE-071709,PRJ-01855,2455083.82,1630371.3,Paid,9
COMP-071710,CASE-071710,PRJ-00334,460442.4,1304291.64,Paid,19
COMP-071711,CASE-071711,PRJ-01803,1452738.11,806323.47,Paid,6
COMP-071712,CASE-071712,PRJ-02367,615203.38,645318.18,Paid,4
COMP-071713,CASE-071713,PRJ-02736,2200555.99,1774940.73,Pending,472
COMP-071714,CASE-071714,PRJ-00174,755079.42,932910.57,Paid,24
COMP-071715,CASE-071715,PRJ-01142,562178.5,204831.47,Paid,12
COMP-071716,CASE-071716,PRJ-04740,345159.95,448612.03,Paid,3
COMP-071717,CASE-071717,PRJ-01281,1696171.48,2732987.5,Paid,24
COMP-071718,CASE-071718,PRJ-00121,172961.71,186233.14,Paid,13
COMP-071719,CASE-071719,PRJ-02202,7470874.88,7296701.32,Paid,26
COMP-071720,CASE-071720,PRJ-03955,576099.25,280276.71,Paid,29
COMP-071721,CASE-071721,PRJ-04949,1920047.85,1633647.18,Paid,8
COMP-071722,CASE-071722,PRJ-00627,1057617.6,1338373.78,Paid,1
COMP-071723,CASE-071723,PRJ-04964,1683630.37,2497141.04,Paid,20
COMP-071724,CASE-071724,PRJ-00593,716715.19,74736.07,Pending,68
COMP-071725,CASE-071725,PRJ-02291,4474426.7,4155545.87,Pending,208
COMP-071726,CASE-071726,PRJ-02199,646289.13,836733.9,Paid,13
COMP-071727,CASE-071727,PRJ-03088,1899288.79,849117.19,Paid,12
COMP-071728,CASE-071728,PRJ-01249,3820743.23,3772270.37,Paid,1
COMP-071729,CASE-071729,PRJ-02375,726561.3,343170.97,Paid,6
COMP-071730,CASE-071730,PRJ-02163,965456.07,178389.9,Pending,438
COMP-071731,CASE-071731,PRJ-02571,388149.79,500487.4,Paid,17
COMP-071732,CASE-071732,PRJ-03991,670024.39,807569.91,Paid,10
COMP-071733,CASE-071733,PRJ-03464,2163894.71,2799966.72,Paid,22
COMP-071734,CASE-071734,PRJ-01310,2048562.56,604434.42,Pending,411
COMP-071735,CASE-071735,PRJ-03574,673574.23,255461.97,Paid,12
COMP-071736,CASE-071736,PRJ-04936,3635497.27,4972805.0,Paid,8
COMP-071737,CASE-071737,PRJ-02285,453536.89,369369.26,Paid,8
COMP-071738,CASE-071738,PRJ-04637,165518.45,301556.89,Paid,17
COMP-071739,CASE-071739,PRJ-02268,1330238.17,500664.94,Pending,110
COMP-071740,CASE-071740,PRJ-00523,1110083.09,656790.4,Paid,6
COMP-071741,CASE-071741,PRJ-00278,2856070.82,1666242.94,Paid,12
COMP-071742,CASE-071742,PRJ-03432,1275099.28,1430639.1,Pending,188
COMP-071743,CASE-071743,PRJ-03654,1268423.94,662291.16,Paid,3
COMP-071744,CASE-071744,PRJ-00493,1180156.59,290722.62,Pending,154
COMP-071745,CASE-071745,PRJ-04143,123939.45,258943.51,Paid,12
COMP-071746,CASE-071746,PRJ-03492,1733937.58,2367366.92,Paid,13
COMP-071747,CASE-071747,PRJ-02764,940603.14,3059571.0,Paid,29
COMP-071748,CASE-071748,PRJ-02302,1137123.48,2545577.2,Paid,13
COMP-071749,CASE-071749,PRJ-02105,1985804.69,2384845.92,Paid,26
COMP-071750,CASE-071750,PRJ-02987,1903171.76,3376086.58,Paid,15
COMP-071751,CASE-071751,PRJ-04698,548472.02,121020.42,Pending,114
COMP-071752,CASE-071752,PRJ-03147,450977.97,315433.7,Pending,106
COMP-071753,CASE-071753,PRJ-01834,577681.36,446844.0,Paid,16
